index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_corr,fluxerr_corr,mag,mag_err,islimit,lim,plot_mag,plot_err
106,626,9,2,ZTF_g,1187444653415,0,3.1485,78.9582,3.91488,26.2262,7.12498e-05,0.0585011,-0.0858245,0.00011778,287,30.0,0.245375,0.073146,20.5372,26.2262,1,2458941.9446528,626120134,-53.5538335235983,32.93520196864917,-1.90385980981834,1.10789821728229,-93.851602159912,44.8559756970907,-2.10637928685899,1.1189446490043,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,-41.984359341151546,34.22805388912901,,-0.8851248105387455,True,20.642819471467128,20.642819471467128,
107,626,9,2,ZTF_g,1187445563415,0,3.2968,79.5479,3.9328,26.2183,6.66397e-05,0.05604,-0.0828167,0.000108512,288,30.0,0.248593,0.072356,20.4819,26.2183,2,2458941.9455671,626120134,-49.1870131539338,32.71336780626998,-1.82790027058228,1.19438682173694,-16.5391068888336,42.2023146099845,-0.394539941213712,1.1243315483321,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,-37.61753897148705,33.997511757594715,,-0.9812204499395369,True,20.642257157546254,20.642257157546254,
108,626,9,2,ZTF_g,1187461453415,0,3.3089,78.4907,3.99951,26.2202,6.23965e-05,0.0549071,-0.0876888,0.000102501,289,30.0,0.245128,0.072494,20.478,26.2202,2,2458941.9614583,626120134,56.3657112338493,35.88688504459778,1.84355793057028,1.11338539551073,-12.0020099836621,47.5173823832415,-0.254282614180742,1.13083417515213,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,67.93518541629605,37.29560354263863,21.639963087336838,0.5960363031044252,True,20.543630890181554,20.543630890181554,
123,626,9,2,ZTF_g,1200294003415,0,2.067,81.0776,4.60129,26.2653,4.74979e-05,0.0477723,-0.0875003,7.48699e-05,293,30.0,0.153787,0.065674,20.8026,26.2653,2,2458954.7940046,626120134,3.70055471144063,26.35182857493268,0.170040006841374,1.18489667193324,-44.3634793849168,43.0073339957581,-1.0384803200177,1.06887090900818,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,15.27002889388738,27.38625405723843,23.305700352931314,1.947164359449643,True,20.92404340738659,20.92404340738659,
124,626,9,2,ZTF_g,1200294903415,0,1.8569,80.7916,4.60712,26.2721,4.40033e-05,0.0460236,-0.100287,6.91164e-05,292,30.0,0.146047,0.060811,20.8496,26.2721,1,2458954.7949074,626120134,45.7384234503201,25.284146908426578,2.12810641603414,1.11843643940046,63.0228419623045,44.1909013967927,1.43575492745072,1.05712793793992,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,57.30789763276685,26.276661176879216,21.876563808869403,0.49781220770915224,True,20.975749536386665,20.975749536386665,
127,626,9,2,ZTF_g,1200381243415,0,2.6211,80.8514,4.91969,26.2629,4.36812e-05,0.045932,-0.0736994,6.8848e-05,291,30.0,0.159641,0.062226,20.4862,26.2629,2,2458954.88125,626120134,-82.0624931708455,30.63123147397845,-3.19811541287289,1.15164376970627,-118.418233846812,45.4638972603535,-2.62220783190344,1.08807640006359,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,-70.49301898839875,31.833642392104657,,-0.49028664172825354,True,20.75825915601539,20.75825915601539,
130,626,9,2,ZTF_g,1201297843415,0,2.1048,82.8388,4.74963,26.3016,4.05275e-05,0.0440952,-0.10244,6.35481e-05,293,30.0,0.153902,0.062051,20.7651,26.3016,2,2458955.7978472,626120134,-8.54182478137334,25.278586352022362,-0.404655228542061,1.15895069452717,-89.4885135128743,42.4331692521302,-2.12313210132364,1.05724503685325,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,3.027649401073411,26.270882344114252,25.098836042872783,9.420607601029584,True,21.005488340622186,21.005488340622186,
131,626,9,2,ZTF_g,1201298753415,0,1.9235,82.0859,4.7491,26.301,4.4632e-05,0.0462753,-0.101212,7.0718e-05,292,30.0,0.139581,0.061847,20.8287,26.301,1,2458955.79875,626120134,-2.06889286516372,27.14035744893424,-0.0990765874803522,1.36517271513357,116.41558649408,42.8970200189938,2.73211640610898,1.06056826031797,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,9.50058131728303,28.205736166932216,23.856624551208327,3.2232730539056993,True,20.927731391028743,20.927731391028743,
134,626,9,2,ZTF_g,1208234783415,0,2.024,81.2646,4.91292,26.2725,4.54915e-05,0.0468065,-0.0891436,7.11692e-05,294,30.0,0.14244,0.059781,20.7544,26.2725,1,2458962.7347801,626120134,22.323541401666,27.829523953057247,0.94728795555319,1.12704121805906,-28.32919679595,47.4368842942273,-0.601219831163304,1.06104224658758,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,33.893015584112746,28.921955495544776,22.447224471733943,0.9264612941738913,True,20.872005855413768,20.872005855413768,
137,1671,3,1,ZTF_g,1209289680915,0,1.5618,105.725,4.70977,26.3183,1.79528e-05,0.0289232,-0.0870965,2.91206e-05,263,30.0,0.084931,0.07508,20.81,26.3183,3,2458963.7896875,1671120109,51.915827857288,22.881415786357344,2.57666887494007,1.0422546441395,75.1497060321696,43.7348853439366,1.7298740589134,1.03721437287905,1.03924814684563,19.1660000801086,0.11599999666214,3.10400009155273,0.131999999284744,2458166.951667,2458643.667106,0,63.48530203973475,23.77961226229968,21.81161702464005,0.40666932665800126,True,21.130363066745588,21.130363066745588,
138,626,9,2,ZTF_g,1209312653415,0,2.261,80.3531,5.01904,26.288,2.04409e-05,0.0315023,-0.0670872,3.3047e-05,291,30.0,0.085228,0.060596,20.6127,26.288,1,2458963.8126505,626120134,31.138805047566,27.371661134154476,1.33423858822418,1.11161862879519,32.8174374954384,44.6865843880426,0.739337438239272,1.06084285802094,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,42.70827923001275,28.446119541839362,22.211719816221347,0.723137352836067,True,20.905517412201128,20.905517412201128,
139,626,9,2,ZTF_g,1209315093415,0,2.163,80.0818,5.01152,26.2756,1.74034e-05,0.0291078,-0.0519396,2.7693e-05,295,30.0,0.0818,0.062333,20.6406,26.2756,2,2458963.8150926,626120134,-12.0779928545978,25.18321955710916,-0.572942770610751,1.15330945528308,-32.3361695619721,41.1125556370173,-0.791825149763235,1.06240053545249,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,-0.50851867215105,26.17177198193613,,-55.877383460853096,True,20.98359216938444,20.98359216938444,
143,626,9,2,ZTF_g,1211255303415,0,1.9625,82.4416,4.92,26.3006,1.88713e-05,0.0304997,-0.0564499,2.9646e-05,300,30.0,0.082037,0.06681,20.7879,26.3006,1,2458965.7553009,626120134,-33.0371628400495,24.186554023728085,-1.64744200986805,1.17558267186982,-120.241826425197,40.3042916268913,-3.00344348351,1.06403859674854,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,-21.467688657602746,25.13598293110602,,-1.2712191379129703,True,21.05243530720229,21.05243530720229,
145,626,9,2,ZTF_g,1214299013415,0,1.8745,85.2842,5.175,26.334,2.23417e-05,0.0330782,-0.0774887,3.51533e-05,296,30.0,0.114678,0.064636,20.7782,26.334,1,2458968.7990162,626120134,-39.5434239095542,25.57180073777265,-1.81692663817171,1.1156790153852,-71.142247492364,45.0634931441272,-1.5893440482592,1.05818622119175,1.94535399315518,17.8599998474121,0.0820000022649765,7.40100002288818,0.386999994516373,2458166.915532,2458243.728403,0,-27.97394972710745,26.57560668757151,,-1.0314287564739917,True,21.025367019900962,21.025367019900962,
