time	flux	flux_err	mag	mag_err	zp	band
58976.99	1.08580648350583e-16	1.028583895370577e-17	18.854	0.103	-21.057	ATLAS_c
58977.09	1.1890126872534582e-16	1.1186016507197147e-17	18.755	0.102	-21.057	ATLAS_c
58977.19	1.2964901686827474e-16	1.2114605871132048e-17	18.661	0.101	-21.057	ATLAS_c
58977.29	1.4081353763967714e-16	1.3070252800282937e-17	18.571	0.101	-21.057	ATLAS_c
58977.39	1.5238419493429115e-16	1.4051589071470753e-17	18.486	0.1	-21.057	ATLAS_c
58977.49	1.6435016672481737e-16	1.5057223256737955e-17	18.404	0.099	-21.057	ATLAS_c
58977.59	1.7670055423591812e-16	1.6085729722085756e-17	18.325	0.099	-21.057	ATLAS_c
58977.69	1.8942450346492986e-16	1.713563559485996e-17	18.249	0.098	-21.057	ATLAS_c
58977.79	2.0251133870329013e-16	1.8205405577666286e-17	18.177	0.098	-21.057	ATLAS_c
58977.89	2.159507122855193e-16	1.929342491371445e-17	18.107	0.097	-21.057	ATLAS_c
58977.99	2.297327725002224e-16	2.0397980677063426e-17	18.04	0.096	-21.057	ATLAS_c
58978.09	2.4384835257304754e-16	2.1517241713679144e-17	17.975	0.096	-21.057	ATLAS_c
58978.19	2.582891767304756e-16	2.2649237017573152e-17	17.913	0.095	-21.057	ATLAS_c
58978.29	2.7304802472436626e-16	2.3791827665060702e-17	17.852	0.095	-21.057	ATLAS_c
58978.39	2.8811880137250517e-16	2.4942668481524683e-17	17.794	0.094	-21.057	ATLAS_c
58978.49	3.0349656739769635e-16	2.6099171753639025e-17	17.738	0.093	-21.057	ATLAS_c
58978.59	3.191775009846838e-16	2.7258483556389548e-17	17.683	0.093	-21.057	ATLAS_c
58978.69	3.351588198784838e-16	2.841746907752363e-17	17.63	0.092	-21.057	ATLAS_c
58978.79	3.51438688829526e-16	2.957270382874699e-17	17.578	0.091	-21.057	ATLAS_c
58978.89	3.680161118188215e-16	3.072047045852188e-17	17.528	0.091	-21.057	ATLAS_c
58978.99	3.848908062967811e-16	3.185676084474323e-17	17.48	0.09	-21.057	ATLAS_c
58979.09	4.0206305640005486e-16	3.297728306674267e-17	17.432	0.089	-21.057	ATLAS_c
58979.19	4.1953355122103755e-16	3.407747355086815e-17	17.386	0.088	-21.057	ATLAS_c
58979.29	4.373033592315084e-16	3.515252624343629e-17	17.341	0.087	-21.057	ATLAS_c
58979.39	4.553742595522018e-16	3.6197455048669326e-17	17.297	0.086	-21.057	ATLAS_c
58979.49	4.737491860076774e-16	3.720716727574843e-17	17.254	0.085	-21.057	ATLAS_c
58979.59	4.924326265037796e-16	3.817653317313378e-17	17.212	0.084	-21.057	ATLAS_c
58979.69	5.114309888783055e-16	3.9100447940872693e-17	17.171	0.083	-21.057	ATLAS_c
58979.79	5.307529333701754e-16	3.997388487437779e-17	17.131	0.082	-21.057	ATLAS_c
58979.89	5.504096556572729e-16	4.079193941486502e-17	17.091	0.08	-21.057	ATLAS_c
58979.99	5.704151169335494e-16	4.154986286132605e-17	17.052	0.079	-21.057	ATLAS_c
58980.09	5.907862196607155e-16	4.224308446008838e-17	17.014	0.078	-21.057	ATLAS_c
58980.19	6.115429172163736e-16	4.286722002678941e-17	16.977	0.076	-21.057	ATLAS_c
58980.29	6.327080169669267e-16	4.3418049914148765e-17	16.94	0.075	-21.057	ATLAS_c
58980.39	6.543061620245449e-16	4.3891433803783104e-17	16.903	0.073	-21.057	ATLAS_c
58980.49	6.763625094689711e-16	4.4283204395904855e-17	16.867	0.071	-21.057	ATLAS_c
58980.59	6.989015882415394e-16	4.458907965415856e-17	16.832	0.069	-21.057	ATLAS_c
58980.69	7.21946222114014e-16	4.480459197531435e-17	16.797	0.067	-21.057	ATLAS_c
58980.79	7.455164786840999e-16	4.4925034299057665e-17	16.762	0.065	-21.057	ATLAS_c
58980.89	7.696286403474724e-16	4.494542470704788e-17	16.727	0.063	-21.057	ATLAS_c
58980.99	7.942941944412771e-16	4.486049097832903e-17	16.693	0.061	-21.057	ATLAS_c
58981.09	8.195188407185949e-16	4.466467648599183e-17	16.659	0.059	-21.057	ATLAS_c
58981.19	8.453015208555529e-16	4.435216905314747e-17	16.625	0.057	-21.057	ATLAS_c
58981.29	8.716336502796913e-16	4.391696306527109e-17	16.592	0.055	-21.057	ATLAS_c
58981.39	8.984991411168336e-16	4.3352981736891167e-17	16.559	0.052	-21.057	ATLAS_c
58981.49	9.25875000201443e-16	4.265423888160852e-17	16.527	0.05	-21.057	ATLAS_c
58981.59	9.537319758930156e-16	4.1815008599476655e-17	16.494	0.048	-21.057	ATLAS_c
58981.69	9.820351431571333e-16	4.0829997224198897e-17	16.463	0.045	-21.057	ATLAS_c
58981.79	1.0107444702157565e-15	3.969452182519926e-17	16.431	0.043	-21.057	ATLAS_c
58981.89	1.039815399354965e-15	3.8404700230689285e-17	16.401	0.04	-21.057	ATLAS_c
58981.99	1.0691994467665451e-15	3.695765812475824e-17	16.37	0.038	-21.057	ATLAS_c
58982.09	1.0988448245844632e-15	3.5351762444222894e-17	16.341	0.035	-21.057	ATLAS_c
58982.19	1.1286970873177642e-15	3.358689675355744e-17	16.311	0.032	-21.057	ATLAS_c
58982.29	1.1586997735118659e-15	3.166480491655517e-17	16.283	0.03	-21.057	ATLAS_c
58982.39	1.1887949003996892e-15	2.9589548234320583e-17	16.255	0.027	-21.057	ATLAS_c
58982.49	1.2189233232631788e-15	2.736816756379424e-17	16.228	0.024	-21.057	ATLAS_c
58982.59	1.2490251023683602e-15	2.5011723899937448e-17	16.202	0.022	-21.057	ATLAS_c
58982.69	1.2790399023996358e-15	2.253705140633398e-17	16.176	0.019	-21.057	ATLAS_c
58982.79	1.308907425086275e-15	1.99699165158743e-17	16.151	0.017	-21.057	ATLAS_c
58982.89	1.3385678758092618e-15	1.735109572416145e-17	16.126	0.014	-21.057	ATLAS_c
58982.99	1.3679624649938652e-15	1.4748772926524736e-17	16.103	0.012	-21.057	ATLAS_c
58983.09	1.3970339449576897e-15	1.228465621722856e-17	16.08	0.01	-21.057	ATLAS_c
58983.19	1.4257271827939664e-15	1.018559461240199e-17	16.058	0.008	-21.057	ATLAS_c
58983.29	1.453989748223016e-15	8.846706029071293e-18	16.037	0.007	-21.057	ATLAS_c
58983.39	1.4817723753752662e-15	8.73565160439727e-18	16.016	0.006	-21.057	ATLAS_c
58983.49	1.5090292428742637e-15	9.961879615578736e-18	15.996	0.007	-21.057	ATLAS_c
58983.59	1.5357180606282275e-15	1.2158436238662354e-17	15.977	0.009	-21.057	ATLAS_c
58983.69	1.5617999375274049e-15	1.490821978543252e-17	15.959	0.01	-21.057	ATLAS_c
58983.79	1.5872392030263575e-15	1.794662110551781e-17	15.941	0.012	-21.057	ATLAS_c
58983.89	1.612003222159637e-15	2.1124564945847358e-17	15.925	0.014	-21.057	ATLAS_c
58983.99	1.6360622062848862e-15	2.4353412198187065e-17	15.908	0.016	-21.057	ATLAS_c
58984.09	1.6593890219504196e-15	2.757466807531509e-17	15.893	0.018	-21.057	ATLAS_c
58984.19	1.6819589998773463e-15	3.074550114231595e-17	15.878	0.02	-21.057	ATLAS_c
58984.29	1.703749752712715e-15	3.3831784303394916e-17	15.864	0.022	-21.057	ATLAS_c
58984.39	1.724741066077352e-15	3.6804614945979023e-17	15.851	0.023	-21.057	ATLAS_c
58984.49	1.7449149039386217e-15	3.963849984042964e-17	15.838	0.025	-21.057	ATLAS_c
58984.59	1.764255446080156e-15	4.231037456371931e-17	15.827	0.026	-21.057	ATLAS_c
58984.69	1.7827491288908527e-15	4.479906158509202e-17	15.815	0.027	-21.057	ATLAS_c
58984.79	1.800384689417955e-15	4.708496920479321e-17	15.805	0.028	-21.057	ATLAS_c
58984.89	1.8171532137423287e-15	4.9149927682461563e-17	15.794	0.029	-21.057	ATLAS_c
58984.99	1.833048190607408e-15	5.097710581978864e-17	15.785	0.03	-21.057	ATLAS_c
58985.09	1.848065570859378e-15	5.255097568982871e-17	15.776	0.031	-21.057	ATLAS_c
58985.19	1.8622038336939334e-15	5.385730646570812e-17	15.768	0.031	-21.057	ATLAS_c
58985.29	1.8754640585689365e-15	5.488317569896449e-17	15.76	0.032	-21.057	ATLAS_c
58985.39	1.8878499761285276e-15	5.561698999926336e-17	15.753	0.032	-21.057	ATLAS_c
58985.49	1.8993679703809188e-15	5.604850953865934e-17	15.746	0.032	-21.057	ATLAS_c
58985.59	1.9100271116618958e-15	5.616887090052356e-17	15.74	0.032	-21.057	ATLAS_c
58985.69	1.9198393297885287e-15	5.59705980091495e-17	15.735	0.032	-21.057	ATLAS_c
58985.79	1.9288196763014518e-15	5.544760466549676e-17	15.73	0.031	-21.057	ATLAS_c
58985.89	1.9369866264606657e-15	5.4595193646654937e-17	15.725	0.031	-21.057	ATLAS_c
58985.99	1.9443624201314604e-15	5.341005398481502e-17	15.721	0.03	-21.057	ATLAS_c
58986.09	1.9509734431009428e-15	5.1890259500359526e-17	15.717	0.029	-21.057	ATLAS_c
58986.19	1.9568506505349026e-15	5.003527438478289e-17	15.714	0.028	-21.057	ATLAS_c
58986.29	1.9620300365331134e-15	4.784597631909356e-17	15.711	0.026	-21.057	ATLAS_c
58986.39	1.966553128908584e-15	4.532473153928233e-17	15.709	0.025	-21.057	ATLAS_c
58986.49	1.9704671111390844e-15	4.247564444797472e-17	15.707	0.023	-21.057	ATLAS_c
58986.59	1.9738243812026944e-15	3.9305053379555234e-17	15.705	0.022	-21.057	ATLAS_c
58986.69	1.9766819484600666e-15	3.5822310436690593e-17	15.703	0.02	-21.057	ATLAS_c
58986.79	1.979100760907399e-15	3.204109350717605e-17	15.702	0.018	-21.057	ATLAS_c
58986.89	1.981144961158447e-15	2.798188411381134e-17	15.701	0.015	-21.057	ATLAS_c
58986.99	1.9828810682879314e-15	2.3677294369208985e-17	15.7	0.013	-21.057	ATLAS_c
58987.09	1.984377083006402e-15	1.9185335503223387e-17	15.699	0.01	-21.057	ATLAS_c
58987.19	1.9857015142180507e-15	1.4628779061074443e-17	15.698	0.008	-21.057	ATLAS_c
58987.29	1.986922323545094e-15	1.0337848209084608e-17	15.697	0.006	-21.057	ATLAS_c
58987.39	1.9881057637048575e-15	7.402154223706137e-18	15.697	0.004	-21.057	ATLAS_c
58987.49	1.9893150492218217e-15	8.076221817327688e-18	15.696	0.004	-21.057	ATLAS_c
58987.59	1.9906090420517562e-15	1.2030021994192264e-17	15.695	0.007	-21.057	ATLAS_c
58987.69	1.9920417208828383e-15	1.7284080158956596e-17	15.695	0.009	-21.057	ATLAS_c
58987.79	1.9936623407346793e-15	2.3055726663322683e-17	15.694	0.013	-21.057	ATLAS_c
58987.89	1.9955156744185146e-15	2.909070992017521e-17	15.693	0.016	-21.057	ATLAS_c
58987.99	1.9976422579436327e-15	3.527988125238783e-17	15.692	0.019	-21.057	ATLAS_c
58988.09	2.0000786391718355e-15	4.156133888240322e-17	15.69	0.023	-21.057	ATLAS_c
58988.19	2.002857629030634e-15	4.789202803955032e-17	15.689	0.026	-21.057	ATLAS_c
58988.29	2.0060085542271675e-15	5.423784994443742e-17	15.687	0.029	-21.057	ATLAS_c
58988.39	2.0095574875750928e-15	6.05696855140581e-17	15.685	0.033	-21.057	ATLAS_c
58988.49	2.0135273632013615e-15	6.686161461476644e-17	15.683	0.036	-21.057	ATLAS_c
58988.59	2.0179379991212955e-15	7.309004951655886e-17	15.681	0.039	-21.057	ATLAS_c
58988.69	2.022806111179875e-15	7.923328528221853e-17	15.678	0.043	-21.057	ATLAS_c
58988.79	2.028145327495729e-15	8.527125311583206e-17	15.675	0.046	-21.057	ATLAS_c
58988.89	2.0339662008262747e-15	9.118537716208611e-17	15.672	0.049	-21.057	ATLAS_c
58988.99	2.040276216449203e-15	9.695848560913755e-17	15.669	0.052	-21.057	ATLAS_c
58989.09	2.047079792781496e-15	1.025747506393776e-16	15.665	0.054	-21.057	ATLAS_c
58989.19	2.0543782729934104e-15	1.0801964365633278e-16	15.661	0.057	-21.057	ATLAS_c
58989.29	2.0621699054489263e-15	1.132798984089454e-16	15.657	0.06	-21.057	ATLAS_c
58989.39	2.070449825703991e-15	1.1834347885652645e-16	15.653	0.062	-21.057	ATLAS_c
58989.49	2.0792101230157483e-15	1.231995535886548e-16	15.648	0.064	-21.057	ATLAS_c
58989.59	2.0884400188045117e-15	1.2783847146912584e-16	15.643	0.066	-21.057	ATLAS_c
58989.69	2.0981260684067336e-15	1.322517314603091e-16	15.638	0.068	-21.057	ATLAS_c
58989.79	2.1082523515182274e-15	1.3643194756151838e-16	15.633	0.07	-21.057	ATLAS_c
58989.89	2.1188006496238766e-15	1.4037280839869092e-16	15.628	0.072	-21.057	ATLAS_c
58989.99	2.1297506110673393e-15	1.4406903071309976e-16	15.622	0.073	-21.057	ATLAS_c
58990.09	2.1410799047877117e-15	1.4751630612938914e-16	15.616	0.075	-21.057	ATLAS_c
58990.19	2.1527643635653013e-15	1.5071124066484915e-16	15.61	0.076	-21.057	ATLAS_c
58990.29	2.164778117616329e-15	1.536512865331718e-16	15.604	0.077	-21.057	ATLAS_c
58990.39	2.177093726914001e-15	1.5633466644085335e-16	15.598	0.078	-21.057	ATLAS_c
58990.49	2.1896823733093027e-15	1.5876029456239298e-16	15.592	0.079	-21.057	ATLAS_c
58990.59	2.202514142450958e-15	1.6092769650703105e-16	15.586	0.079	-21.057	ATLAS_c
58990.69	2.2155583251319208e-15	1.6283692325641038e-16	15.579	0.08	-21.057	ATLAS_c
58990.79	2.228783717845662e-15	1.6448845747627123e-16	15.573	0.08	-21.057	ATLAS_c
58990.89	2.2421589236151763e-15	1.658831123569619e-16	15.566	0.08	-21.057	ATLAS_c
58990.99	2.2556526542387762e-15	1.670219234628914e-16	15.56	0.08	-21.057	ATLAS_c
58991.09	2.269234035263357e-15	1.6790603442404474e-16	15.553	0.08	-21.057	ATLAS_c
58991.19	2.282872914318175e-15	1.685365775960935e-16	15.547	0.08	-21.057	ATLAS_c
58991.29	2.2965401738550232e-15	1.6891455133739764e-16	15.54	0.08	-21.057	ATLAS_c
58991.39	2.310208033725371e-15	1.6904071462566935e-16	15.534	0.079	-21.057	ATLAS_c
58991.49	2.3238502052727057e-15	1.689155832029575e-16	15.527	0.079	-21.057	ATLAS_c
58991.59	2.337441791440802e-15	1.6853950153457668e-16	15.521	0.078	-21.057	ATLAS_c
58991.69	2.3509591072518054e-15	1.6791272258442895e-16	15.515	0.078	-21.057	ATLAS_c
58991.79	2.3643794924183837e-15	1.6703548931627211e-16	15.509	0.077	-21.057	ATLAS_c
58991.89	2.377681118105408e-15	1.659081164094678e-16	15.503	0.076	-21.057	ATLAS_c
58991.99	2.3908427874127117e-15	1.6453107062096837e-16	15.497	0.075	-21.057	ATLAS_c
58992.09	2.4038437298968534e-15	1.6290504842329658e-16	15.491	0.074	-21.057	ATLAS_c
58992.19	2.416663389902635e-15	1.6103104967223765e-16	15.485	0.072	-21.057	ATLAS_c
58992.29	2.4292812090890432e-15	1.5891044626554662e-16	15.479	0.071	-21.057	ATLAS_c
58992.39	2.4416764079987535e-15	1.5654504519280232e-16	15.474	0.07	-21.057	ATLAS_c
58992.49	2.4538278415441785e-15	1.5393714985414084e-16	15.468	0.068	-21.057	ATLAS_c
58992.59	2.465714043973249e-15	1.5108962525147527e-16	15.463	0.067	-21.057	ATLAS_c
58992.69	2.477313357185137e-15	1.4800595792072117e-16	15.458	0.065	-21.057	ATLAS_c
58992.79	2.4886040677439887e-15	1.4469030435314484e-16	15.453	0.063	-21.057	ATLAS_c
58992.89	2.4995645492332973e-15	1.4114752659866606e-16	15.448	0.061	-21.057	ATLAS_c
58992.99	2.5101734104197593e-15	1.3738321407084099e-16	15.444	0.059	-21.057	ATLAS_c
58993.09	2.520409649498484e-15	1.3340369063824168e-16	15.439	0.057	-21.057	ATLAS_c
58993.19	2.530252814870999e-15	1.2921600619134966e-16	15.435	0.055	-21.057	ATLAS_c
58993.29	2.539683172676537e-15	1.2482791198994885e-16	15.431	0.053	-21.057	ATLAS_c
58993.39	2.5486818805877044e-15	1.2024781925105137e-16	15.427	0.051	-21.057	ATLAS_c
58993.49	2.5572311557279e-15	1.1548474012019998e-16	15.424	0.049	-21.057	ATLAS_c
58993.59	2.565314398802116e-15	1.1054820803242858e-16	15.42	0.047	-21.057	ATLAS_c
58993.69	2.5729162763515056e-15	1.0544817816881878e-16	15.417	0.044	-21.057	ATLAS_c
58993.79	2.580022797423463e-15	1.0019491787643127e-16	15.414	0.042	-21.057	ATLAS_c
58993.89	2.58662139609304e-15	9.47988929993304e-17	15.411	0.04	-21.057	ATLAS_c
58993.99	2.592701019857742e-15	8.927065484719732e-17	15.409	0.037	-21.057	ATLAS_c
58994.09	2.598252224777408e-15	8.362073577203828e-17	15.406	0.035	-21.057	ATLAS_c
58994.19	2.6032672766243146e-15	7.785956677925112e-17	15.404	0.032	-21.057	ATLAS_c
58994.29	2.607740258743374e-15	7.199744042308343e-17	15.402	0.03	-21.057	ATLAS_c
58994.39	2.611667178323357e-15	6.604459707844097e-17	15.401	0.027	-21.057	ATLAS_c
58994.49	2.6150460119840042e-15	6.00116997165932e-17	15.399	0.025	-21.057	ATLAS_c
58994.59	2.6178766292552925e-15	5.3910804702327917e-17	15.398	0.022	-21.057	ATLAS_c
58994.69	2.6201606524692745e-15	4.7756919686365265e-17	15.397	0.02	-21.057	ATLAS_c
58994.79	2.6219013155619017e-15	4.157070228177606e-17	15.396	0.017	-21.057	ATLAS_c
58994.89	2.6231033283324156e-15	3.538366565894816e-17	15.396	0.015	-21.057	ATLAS_c
58994.99	2.6237727469690204e-15	2.924944813231901e-17	15.396	0.012	-21.057	ATLAS_c
58995.09	2.6239168511098394e-15	2.3271448758239197e-17	15.396	0.01	-21.057	ATLAS_c
58995.19	2.6235440277405715e-15	1.7679837289430135e-17	15.396	0.007	-21.057	ATLAS_c
58995.29	2.6226636626990592e-15	1.306121982074447e-17	15.396	0.005	-21.057	ATLAS_c
58995.39	2.6212860402300247e-15	1.081915281841951e-17	15.397	0.004	-21.057	ATLAS_c
58995.49	2.61942226014987e-15	1.2356362451876143e-17	15.397	0.005	-21.057	ATLAS_c
58995.59	2.617084176510672e-15	1.665519942253741e-17	15.398	0.007	-21.057	ATLAS_c
58995.69	2.6142842591616708e-15	2.2144541304693107e-17	15.4	0.009	-21.057	ATLAS_c
58995.79	2.6110354058188648e-15	2.811037751378953e-17	15.401	0.012	-21.057	ATLAS_c
58995.89	2.607350761308024e-15	3.4276567490251763e-17	15.402	0.014	-21.057	ATLAS_c
58995.99	2.6032435466060327e-15	4.052261731436635e-17	15.404	0.017	-21.057	ATLAS_c
58996.09	2.5987268965583045e-15	4.678758696858875e-17	15.406	0.02	-21.057	ATLAS_c
58996.19	2.5938137055023174e-15	5.303641195003862e-17	15.408	0.022	-21.057	ATLAS_c
58996.29	2.588516480178057e-15	5.924654996522044e-17	15.41	0.025	-21.057	ATLAS_c
58996.39	2.582847198648289e-15	6.540199032103649e-17	15.413	0.027	-21.057	ATLAS_c
58996.49	2.5768171830382655e-15	7.149025005781387e-17	15.415	0.03	-21.057	ATLAS_c
58996.59	2.5704370401066013e-15	7.750071327839161e-17	15.418	0.033	-21.057	ATLAS_c
58996.69	2.5637166846259734e-15	8.342363540519922e-17	15.421	0.035	-21.057	ATLAS_c
58996.79	2.556665380984446e-15	8.924950805471655e-17	15.424	0.038	-21.057	ATLAS_c
58996.89	2.5492917869993227e-15	9.496864043064144e-17	15.427	0.04	-21.057	ATLAS_c
58996.99	2.5416039987972693e-15	1.005708860435625e-16	15.43	0.043	-21.057	ATLAS_c
58997.09	2.53360959537276e-15	1.0604547850029823e-16	15.434	0.045	-21.057	ATLAS_c
58997.19	2.5253156831313843e-15	1.1138095772488297e-16	15.437	0.048	-21.057	ATLAS_c
58997.29	2.516728939040119e-15	1.1656517763743736e-16	15.441	0.05	-21.057	ATLAS_c
58997.39	2.507855665125177e-15	1.2158543011054705e-16	15.445	0.053	-21.057	ATLAS_c
58997.49	2.4987018968560416e-15	1.264287867569278e-16	15.449	0.055	-21.057	ATLAS_c
58997.59	2.4892735367956995e-15	1.3108253256457836e-16	15.453	0.057	-21.057	ATLAS_c
58997.69	2.4795764246099026e-15	1.3553455934426982e-16	15.457	0.059	-21.057	ATLAS_c
58997.79	2.4696163729038873e-15	1.3977370833022317e-16	15.461	0.061	-21.057	ATLAS_c
58997.89	2.459399197558932e-15	1.4379006234271657e-16	15.466	0.063	-21.057	ATLAS_c
58997.99	2.4489307438475807e-15	1.4757518794152577e-16	15.47	0.065	-21.057	ATLAS_c
58998.09	2.438216909131952e-15	1.5112232903187324e-16	15.475	0.067	-21.057	ATLAS_c
58998.19	2.427263662942007e-15	1.544265540013496e-16	15.48	0.069	-21.057	ATLAS_c
58998.29	2.4160770648114e-15	1.5748485871912974e-16	15.485	0.071	-21.057	ATLAS_c
58998.39	2.4046632806434073e-15	1.6029622778570055e-16	15.49	0.072	-21.057	ATLAS_c
58998.49	2.3930286010504326e-15	1.6286165647421872e-16	15.496	0.074	-21.057	ATLAS_c
58998.59	2.3811794970038497e-15	1.6518413781807342e-16	15.501	0.075	-21.057	ATLAS_c
58998.69	2.369122756124118e-15	1.6726861992946623e-16	15.506	0.077	-21.057	ATLAS_c
58998.79	2.3568656482137755e-15	1.6912193188369763e-16	15.512	0.078	-21.057	ATLAS_c
58998.89	2.3444160929522522e-15	1.7075267744407886e-16	15.518	0.079	-21.057	ATLAS_c
58998.99	2.3317828282240143e-15	1.7217109740083806e-16	15.524	0.08	-21.057	ATLAS_c
58999.09	2.318975580405851e-15	1.7338890151815743e-16	15.53	0.081	-21.057	ATLAS_c
58999.19	2.306005236754463e-15	1.744190711794698e-16	15.536	0.082	-21.057	ATLAS_c
58999.29	2.2928840204575e-15	1.752756341988916e-16	15.542	0.083	-21.057	ATLAS_c
58999.39	2.2796256684577528e-15	1.7597341386053786e-16	15.548	0.084	-21.057	ATLAS_c
58999.49	2.2662455557749226e-15	1.7652775850074492e-16	15.555	0.085	-21.057	ATLAS_c
58999.59	2.2527605456991625e-15	1.7695426588310744e-16	15.561	0.085	-21.057	ATLAS_c
58999.69	2.2391886124684754e-15	1.7726849364622904e-16	15.568	0.086	-21.057	ATLAS_c
58999.79	2.2255484338608694e-15	1.7748564858258623e-16	15.574	0.087	-21.057	ATLAS_c
58999.89	2.2118589964035948e-15	1.7762026007637645e-16	15.581	0.087	-21.057	ATLAS_c
58999.99	2.1981392134654123e-15	1.7768584392683197e-16	15.588	0.088	-21.057	ATLAS_c
59000.09	2.184407554259296e-15	1.7769456436801597e-16	15.595	0.088	-21.057	ATLAS_c
59000.19	2.170681682447544e-15	1.7765690375764717e-16	15.601	0.089	-21.057	ATLAS_c
59000.29	2.156978102637405e-15	1.7758135067256764e-16	15.608	0.089	-21.057	ATLAS_c
59000.39	2.1433118159456768e-15	1.774741290980802e-16	15.615	0.09	-21.057	ATLAS_c
59000.49	2.129696013965822e-15	1.7733909841413986e-16	15.622	0.09	-21.057	ATLAS_c
59000.59	2.116141854118964e-15	1.7717789094370655e-16	15.629	0.091	-21.057	ATLAS_c
59000.69	2.1026583592886656e-15	1.7699013883097905e-16	15.636	0.091	-21.057	ATLAS_c
59000.79	2.089252388061595e-15	1.767737360493851e-16	15.643	0.092	-21.057	ATLAS_c
59000.89	2.0759286071210388e-15	1.765251201760063e-16	15.65	0.092	-21.057	ATLAS_c
59000.99	2.062689458695569e-15	1.76239564696926e-16	15.657	0.093	-21.057	ATLAS_c
59001.09	2.0495351226758523e-15	1.7591147408815712e-16	15.664	0.093	-21.057	ATLAS_c
59001.19	2.0364634727573905e-15	1.755346750591444e-16	15.671	0.094	-21.057	ATLAS_c
59001.29	2.0234700260345332e-15	1.7510269863892992e-16	15.678	0.094	-21.057	ATLAS_c
59001.39	2.010547886164747e-15	1.7460904914719227e-16	15.685	0.094	-21.057	ATLAS_c
59001.49	1.997687688380786e-15	1.740474575387881e-16	15.692	0.095	-21.057	ATLAS_c
59001.59	1.984877711607885e-15	1.734121229757253e-16	15.699	0.095	-21.057	ATLAS_c
59001.69	1.972104320892467e-15	1.7269794550172007e-16	15.706	0.095	-21.057	ATLAS_c
59001.79	1.959352478124498e-15	1.7190073823879485e-16	15.713	0.095	-21.057	ATLAS_c
59001.89	1.946606227329639e-15	1.7101741445639064e-16	15.72	0.095	-21.057	ATLAS_c
59001.99	1.933849156535719e-15	1.7004614772280218e-16	15.727	0.095	-21.057	ATLAS_c
59002.09	1.921064838772795e-15	1.6898650383876448e-16	15.734	0.096	-21.057	ATLAS_c
59002.19	1.908237253863518e-15	1.6783954364770906e-16	15.741	0.095	-21.057	ATLAS_c
59002.29	1.8953511926865854e-15	1.6660789614401345e-16	15.749	0.095	-21.057	ATLAS_c
59002.39	1.8823926455282817e-15	1.6529580148183006e-16	15.756	0.095	-21.057	ATLAS_c
59002.49	1.8693491758088282e-15	1.63909123530698e-16	15.764	0.095	-21.057	ATLAS_c
59002.59	1.8562102601257056e-15	1.6245532983309215e-16	15.771	0.095	-21.057	ATLAS_c
59002.69	1.8429674810467112e-15	1.6094342854230733e-16	15.779	0.095	-21.057	ATLAS_c
59002.79	1.829614561462697e-15	1.5938386099524704e-16	15.787	0.095	-21.057	ATLAS_c
59002.89	1.8161473655939506e-15	1.5778836049683497e-16	15.795	0.094	-21.057	ATLAS_c
59002.99	1.8025638940713833e-15	1.5616977928144178e-16	15.803	0.094	-21.057	ATLAS_c
59003.09	1.788864275070618e-15	1.5454188351068285e-16	15.811	0.094	-21.057	ATLAS_c
59003.19	1.7750507537670936e-15	1.5291911652766756e-16	15.82	0.094	-21.057	ATLAS_c
59003.29	1.761127682381267e-15	1.5131633118753097e-16	15.828	0.093	-21.057	ATLAS_c
59003.39	1.747101513021301e-15	1.4974849298658153e-16	15.837	0.093	-21.057	ATLAS_c
59003.49	1.7329807899975114e-15	1.4823035673749383e-16	15.846	0.093	-21.057	ATLAS_c
59003.59	1.7187760084311371e-15	1.4677611620449557e-16	15.855	0.093	-21.057	ATLAS_c
59003.69	1.7044992462730222e-15	1.4539903395222832e-16	15.864	0.093	-21.057	ATLAS_c
59003.79	1.690163896698889e-15	1.441110740378231e-16	15.873	0.093	-21.057	ATLAS_c
59003.89	1.6757844792981585e-15	1.4292253766160895e-16	15.882	0.093	-21.057	ATLAS_c
59003.99	1.6613764798291718e-15	1.4184170876382774e-16	15.892	0.093	-21.057	ATLAS_c
59004.09	1.6469562147086385e-15	1.4087452279545793e-16	15.901	0.093	-21.057	ATLAS_c
59004.19	1.6325407173369341e-15	1.4002427309646007e-16	15.911	0.093	-21.057	ATLAS_c
59004.29	1.618147643243043e-15	1.392913711235145e-16	15.92	0.093	-21.057	ATLAS_c
59004.39	1.6037951783576141e-15	1.3867323526266322e-16	15.93	0.094	-21.057	ATLAS_c
59004.49	1.5895018860179743e-15	1.3816446913819963e-16	15.94	0.094	-21.057	ATLAS_c
59004.59	1.5752864985857864e-15	1.377572269582153e-16	15.95	0.095	-21.057	ATLAS_c
59004.69	1.5611676432161002e-15	1.3744161756979225e-16	15.959	0.096	-21.057	ATLAS_c
59004.79	1.547163444385698e-15	1.372061125770068e-16	15.969	0.096	-21.057	ATLAS_c
59004.89	1.5332910959707613e-15	1.3703795075221938e-16	15.979	0.097	-21.057	ATLAS_c
59004.99	1.519566443640776e-15	1.3692352850939877e-16	15.989	0.098	-21.057	ATLAS_c
59005.09	1.5060035763609617e-15	1.368487652627453e-16	15.998	0.099	-21.057	ATLAS_c
59005.19	1.4926144249131786e-15	1.3679943549257513e-16	16.008	0.1	-21.057	ATLAS_c
59005.29	1.479408365089157e-15	1.3676146243754414e-16	16.018	0.1	-21.057	ATLAS_c
