 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 23 646 3 0 ZTF_r 1292421110815 0 1.6573 259.787 6.51228 26.3216 2.7731e-06 0.0188122 0.0891714 4.01312e-06 1047 30. 0.059073 0.048671 20.5153 26.3216 1 2459046.9211111 646120208 24.2423655715743 23.8580236191328 1.13030417809733 1.39162793996477 15.5971614696769 47.0819023153199 0.33350838596951 1.03605674449229 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 24 646 3 0 ZTF_g 1292461340815 0 1.8715 137.921 4.66929 26.4313 5.1277e-06 0.0257378 -0.0843105 7.413e-06 1049 30. 0.060486 0.048763 20.9432 26.4313 1 2459046.9613426 646120108 -17.2151476400895 19.9808370562347 -0.958411187517482 1.01975050375309 40.5025888267451 37.7751484082101 1.07942331959029 1.04186707416592 null null null null null 2458246.982951 2458303.921794 57
 25 646 3 0 ZTF_r 1294407290815 0 1.615 259.261 6.04827 26.3201 2.911e-06 0.0192327 0.0877133 4.18623e-06 1044 30. 0.059181 0.055245 20.6294 26.3201 3 2459048.9072917 646120208 27.4885884694562 21.7108482959582 1.40841437122337 2.76356947562298 -1.294475756134 42.9429626724721 -0.0303470939992806 1.03487410214385 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 26 646 3 0 ZTF_g 1294458660815 0 1.8876 139.2 5.21631 26.4435 4.8807e-06 0.0249278 -0.0915128 6.99744e-06 1045 30. 0.057609 0.045288 20.7885 26.4435 3 2459048.958669 646120108 -6.50306940628071 20.0440464404846 -0.360900754492523 1.15608614230539 -15.0061622233731 38.0843345602179 -0.396678313111617 1.03825164406041 null null null null null 2458246.982951 2458303.921794 57
 27 646 3 0 ZTF_g 1294489420815 0 1.9446 138.782 8.81119 26.4394 7.1668e-06 0.029953 -0.0803658 1.05919e-05 1026 30. 0.056499 0.047766 20.2911 26.4394 1 2459048.9894213 646120108 27.0051316804495 34.5188545188353 0.870251388401867 1.09866388646029 143.726434253958 65.6800908121825 2.20301827035701 1.04067645212821 null null null null null 2458246.982951 2458303.921794 57
 28 646 3 0 ZTF_r 1295404870815 0 1.6297 258.931 5.26678 26.3216 3.5266e-06 0.0212207 0.0878928 5.1121e-06 1048 30. 0.053058 0.057088 20.8127 26.3216 1 2459049.9048727 646120208 -11.0463150879666 23.0724865076624 -0.532571384090837 2.21459548931608 -84.2245013427365 45.5164555974475 -1.86288139294141 1.03615841528431 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 29 646 3 0 ZTF_r 1295405790815 0 1.5619 257.808 5.23099 26.3148 3.0795e-06 0.0198281 0.0915242 4.4584e-06 1048 30. 0.058462 0.059542 20.8271 26.3148 3 2459049.9057986 646120208 -5.36996033187183 23.4973033688163 -0.254218911380645 1.68922477858474 -8.15990423687181 46.9989948938979 -0.174788028551076 1.03416526874108 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 30 646 3 0 ZTF_g 1296408480815 0 2.0357 137.078 6.19549 26.4243 5.8134e-06 0.0271938 -0.0890199 8.41524e-06 1045 30. 0.059403 0.048894 20.5173 26.4243 3 2459050.9084838 646120108 -5.25128152378851 23.249355965249 -0.251251796555153 1.13629456534891 -22.7213394372639 43.326730800756 -0.527950494830434 1.03927810086027 null null null null null 2458246.982951 2458303.921794 57
 31 646 3 0 ZTF_r 1296440250815 0 1.8353 256.491 5.30038 26.323 2.8874e-06 0.0191712 0.0868632 4.18206e-06 1048 30. 0.061029 0.052179 20.7786 26.323 3 2459050.9402546 646120208 58.9809654407579 22.0027550719963 2.98187623548762 1.60967533963101 55.886020153529 42.6861888491401 1.31804729425484 1.03503265831535 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 32 646 3 0 ZTF_r 1297390390815 0 1.845 253.117 6.34898 26.2897 2.9783e-06 0.0195406 0.0940292 4.32237e-06 1047 30. 0.060306 0.049856 20.4759 26.2897 1 2459051.8903935 646120208 33.8554410704549 25.324155174129 1.48712786498456 1.73545373075452 35.1894076748269 47.9034145865449 0.739538311953377 1.04168168247975 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
