# ZTF DR2 lightcurve of ZTF20abbhyxu
# --------------- #
# mjd_max_init:   59000.83072 (phot: fclump)
# baseline_range: 58900.83072 => 59656.89805
# baseline_corr (applied): 
# field rcid filter  flux_offset err_scale n_obs
#  632   02   ztfg      102.46     1.00      75
#  632   02   ztfr      159.96     1.00      94
#  632   02   ztfi     -996.81     1.00      41
# --------------- #
mjd  filter  flux  flux_err  ZP  flag  mag  mag_err  mag_lim  field_id  rcid  flux_offset  err_scale  in_baseline  x_pos  y_pos  native_ZP  native_ZP_err  native_ZP_rms  chi2dof  filename  
 58678.19308        ztfr   532.30696  1311.64131    30.00000         128    99.00000    99.00000    20.45804         632           2   159.95683     1.00000           1  1551.15018  1123.18425    26.04368     0.00001     0.02816     1.00131 ztf_20190714193079_000632_zr_c01_o_q3_sciimg.fits
 58678.26965        ztfg  1283.72278  1321.53409    30.00000         128    99.00000    99.00000    20.44988         632           2   102.46215     1.00000           0  1510.62062  1110.15697    26.14025     0.00001     0.03392     1.00131 ztf_20190714269630_000632_zg_c01_o_q3_sciimg.fits
 58681.24812        ztfr   796.56771  1583.77573    30.00000           0    99.00000    99.00000    20.25334         632           2   159.95683     1.00000           1  1525.07663  1120.14390    26.06618     0.00000     0.02354     1.00129 ztf_20190717248113_000632_zr_c01_o_q3_sciimg.fits
 58684.18735        ztfr   735.55386   842.97616    30.00000           0    99.00000    99.00000    20.93804         632           2   159.95683     1.00000           1  1568.03145  1136.44413    26.05531     0.00000     0.02182     0.99972 ztf_20190720187315_000632_zr_c01_o_q3_sciimg.fits
 58685.30339        ztfi  1528.78317  2109.24568    30.00000           0    99.00000    99.00000    19.94226         632           2  -996.80959     1.00000           1  1531.02131  1116.17317    25.30853     0.00000     0.02172     1.00183 ztf_20190721303391_000632_zi_c01_o_q3_sciimg.fits
 58687.16517        ztfr         -15859.91199 12753.46998    30.00000          28    99.00000    99.00000    17.98850         632           2   159.95683     1.00000           0  1573.33790  1135.85114    23.61774     0.00885     0.58142     1.00310 ztf_20190723165116_000632_zr_c01_o_q3_sciimg.fits
 58690.17082        ztfr   820.96657  1004.75600    30.00000           0    99.00000    99.00000    20.74742         632           2   159.95683     1.00000           1  1555.13658  1137.79415    25.97161     0.00000     0.02456     0.99935 ztf_20190726170822_000632_zr_c01_o_q3_sciimg.fits
 58690.19333        ztfg  -103.55062   535.81642    30.00000           0    99.00000    99.00000    21.43003         632           2   102.46215     1.00000           1  1558.86742  1130.25404    26.05470     0.00000     0.02507     1.00136 ztf_20190726193322_000632_zg_c01_o_q3_sciimg.fits
 58692.30066        ztfi  3442.94591  2050.96953    30.00000           0    99.00000    99.00000    19.97268         632           2  -996.80959     1.00000           0  1550.90335  1110.65801    25.27847     0.00000     0.02455     1.00140 ztf_20190728300660_000632_zi_c01_o_q3_sciimg.fits
 58693.23559        ztfg    24.09474   776.37201    30.00000           0    99.00000    99.00000    21.02740         632           2   102.46215     1.00000           1  1542.60906  1119.72245    25.99112     0.00001     0.02664     1.00143 ztf_20190729235590_000632_zg_c01_o_q3_sciimg.fits
 58696.33947        ztfr -1062.22021  1486.44184    30.00000         512    99.00000    99.00000    20.32221         632           2   159.95683     1.00000           1  1508.58223  1065.14254    25.91210     0.00000     0.02330     0.99954 ztf_20190801339398_000632_zr_c01_o_q3_sciimg.fits
 58699.20168        ztfg   544.63007   696.72220    30.00000           0    99.00000    99.00000    21.14493         632           2   102.46215     1.00000           1  1568.11450  1115.53777    25.99284     0.00001     0.03274     1.00316 ztf_20190804201678_000632_zg_c01_o_q3_sciimg.fits
 58700.15728        ztfi  -746.04418  1701.57455    30.00000           0    99.00000    99.00000    20.17545         632           2  -996.80959     1.00000           1  1582.84778  1132.74345    25.31187     0.00000     0.02317     1.00148 ztf_20190805157280_000632_zi_c01_o_q3_sciimg.fits
 58702.17095        ztfr  3783.20741  4638.94362    30.00000           4    99.00000    99.00000    19.08653         632           2   159.95683     1.00000           0  1582.69449  1127.19975    24.93284     0.00005     0.07200     1.00112 ztf_20190807170856_000632_zr_c01_o_q3_sciimg.fits
 58705.16291        ztfr  2392.93951  1368.32025    30.00000         128    99.00000    99.00000    20.41211         632           2   159.95683     1.00000           0  1545.83367  1139.75008    26.02547     0.00000     0.02283     0.99968 ztf_20190810162894_000632_zr_c01_o_q3_sciimg.fits
 58706.16353        ztfi  1504.47115  1792.36120    30.00000         128    99.00000    99.00000    20.11901         632           2  -996.80959     1.00000           1  1547.66746  1133.22010    25.33788     0.00000     0.02358     1.00144 ztf_20190811163495_000632_zi_c01_o_q3_sciimg.fits
 58708.15497        ztfg   302.32527  1457.36049    30.00000         128    99.00000    99.00000    20.34366         632           2   102.46215     1.00000           1  1550.65095  1141.71903    26.14422     0.00001     0.03510     1.00116 ztf_20190813154965_000632_zg_c01_o_q3_sciimg.fits
 58710.23363        ztfi  -740.92025  2194.55171    30.00000         128    99.00000    99.00000    19.89921         632           2  -996.80959     1.00000           1  1528.29589  1107.46816    25.35321     0.00000     0.02355     1.00133 ztf_20190815233623_000632_zi_c01_o_q3_sciimg.fits
 58711.14973        ztfg -3009.42427  1611.90894    30.00000          32    99.00000    99.00000    20.23422         632           2   102.46215     1.00000           0  1588.77566  1131.49189    26.18888     0.00001     0.03840     1.00119 ztf_20190816149722_000632_zg_c01_o_q3_sciimg.fits
 58711.28340        ztfr  -309.30715  2183.27732    30.00000           0    99.00000    99.00000    19.90480         632           2   159.95683     1.00000           1  1477.58766  1081.71192    25.98372     0.00001     0.03100     1.00130 ztf_20190816283403_000632_zr_c01_o_q3_sciimg.fits
 58714.15075        ztfg  -152.81866   763.26192    30.00000           0    99.00000    99.00000    21.04589         632           2   102.46215     1.00000           1  1577.67682  1139.80492    26.14551     0.00001     0.02741     1.00141 ztf_20190819150741_000632_zg_c01_o_q3_sciimg.fits
 58718.15325        ztfg  -569.99372   685.54874    30.00000           0    99.00000    99.00000    21.16248         632           2   102.46215     1.00000           1  1579.31993  1131.60842    26.08824     0.00001     0.02716     1.00323 ztf_20190823153241_000632_zg_c01_o_q3_sciimg.fits
 58719.16220        ztfi  -118.47864  2151.10430    30.00000           0    99.00000    99.00000    19.92092         632           2  -996.80959     1.00000           1  1544.19716  1119.60377    25.29623     0.00000     0.02373     1.00117 ztf_20190824162199_000632_zi_c01_o_q3_sciimg.fits
 58721.15271        ztfg -7135.90025 10421.12419    30.00000          20    99.00000    99.00000    18.20779         632           2   102.46215     1.00000           0  1564.18276  1131.56980    23.52976     0.00029     0.07286     1.00146 ztf_20190826152697_000632_zg_c01_o_q3_sciimg.fits
 58724.16524        ztfr   266.13094   993.67214    30.00000           0    99.00000    99.00000    20.75947         632           2   159.95683     1.00000           1  1555.42293  1114.96483    26.01265     0.00000     0.02129     0.99972 ztf_20190829165243_000632_zr_c01_o_q3_sciimg.fits
 58724.18557        ztfg  -751.09933   808.44023    30.00000          32    99.00000    99.00000    20.98346         632           2   102.46215     1.00000           1  1530.02086  1107.80859    26.08890     0.00001     0.03421     1.00144 ztf_20190829185567_000632_zg_c01_o_q3_sciimg.fits
 58725.21326        ztfi -1928.60302  2219.01935    30.00000           0    99.00000    99.00000    19.88717         632           2  -996.80959     1.00000           1  1525.44633  1111.07818    25.28070     0.00000     0.02340     1.00132 ztf_20190830213252_000632_zi_c01_o_q3_sciimg.fits
 58728.13980        ztfg  1222.51452   900.03060    30.00000           0    99.00000    99.00000    20.86693         632           2   102.46215     1.00000           1  1526.90769  1122.69749    25.99269     0.00001     0.02804     1.00369 ztf_20190902139803_000632_zg_c01_o_q3_sciimg.fits
 58728.19278        ztfr   452.98297  1535.12184    30.00000           0    99.00000    99.00000    20.28722         632           2   159.95683     1.00000           1  1516.37391  1108.43440    25.90913     0.00001     0.03815     1.00123 ztf_20190902192778_000632_zr_c01_o_q3_sciimg.fits
 58732.14890        ztfg  -655.10626  1071.69999    30.00000         128    99.00000    99.00000    20.67739         632           2   102.46215     1.00000           1  1537.80110  1090.31830    25.99383     0.00001     0.02998     1.00137 ztf_20190906148889_000632_zg_c01_o_q3_sciimg.fits
 58732.21486        ztfr  1595.97330  1670.06288    30.00000         128    99.00000    99.00000    20.19574         632           2   159.95683     1.00000           1  1515.74569  1074.37869    25.89287     0.00001     0.02882     1.00117 ztf_20190906214861_000632_zr_c01_o_q3_sciimg.fits
 58733.14426        ztfi  2181.72475  2263.18339    30.00000         128    99.00000    99.00000    19.86578         632           2  -996.80959     1.00000           1  1539.31093  1118.06940    25.31324     0.00000     0.02475     1.00146 ztf_20190907144248_000632_zi_c01_o_q3_sciimg.fits
 58735.13222        ztfg -2059.48687  1321.33367    30.00000         128    99.00000    99.00000    20.45004         632           2   102.46215     1.00000           0  1557.75141  1135.24586    26.06073     0.00001     0.03536     1.00124 ztf_20190909132164_000632_zg_c01_o_q3_sciimg.fits
 58735.23603        ztfr -2611.41839  2792.15535    30.00000         640    99.00000    99.00000    19.63773         632           2   159.95683     1.00000           0  1519.79349  1102.99419    25.88124     0.00001     0.04091     1.00126 ztf_20190909235995_000632_zr_c01_o_q3_sciimg.fits
 58742.12330        ztfr  3974.11418  3193.86422    30.00000           4    99.00000    99.00000    19.49178         632           2   159.95683     1.00000           0  1542.59371  1127.72271    25.17533     0.00003     0.06259     1.00280 ztf_20190916123299_000632_zr_c01_o_q3_sciimg.fits
 58742.14293        ztfg  3511.27622 19911.18848    30.00000          28    99.00000    99.00000    17.50483         632           2   102.46215     1.00000           0  1542.29532  1114.94084    23.11595     0.00165     0.09590     1.00129 ztf_20190916142917_000632_zg_c01_o_q3_sciimg.fits
 58745.13466        ztfg  -308.96863   747.65005    30.00000           0    99.00000    99.00000    21.06833         632           2   102.46215     1.00000           1  1536.39293  1134.84513    26.07201     0.00001     0.02685     1.00147 ztf_20190919134664_000632_zg_c01_o_q3_sciimg.fits
 58749.11271        ztfr   525.64202  1525.76330    30.00000           0    99.00000    99.00000    20.29386         632           2   159.95683     1.00000           1  1551.77422  1143.41182    25.96744     0.00000     0.02292     1.00316 ztf_20190923112708_000632_zr_c01_o_q3_sciimg.fits
 58749.13066        ztfg -1049.93647   959.36673    30.00000           0    99.00000    99.00000    20.79761         632           2   102.46215     1.00000           1  1523.60138  1138.55894    26.01805     0.00001     0.02876     1.00332 ztf_20190923130648_000632_zg_c01_o_q3_sciimg.fits
 58758.13122        ztfg  1763.69631   957.29794    30.00000           0    99.00000    99.00000    20.79996         632           2   102.46215     1.00000           0  1526.16551  1147.70914    25.97480     0.00001     0.02930     1.00153 ztf_20191002131204_000632_zg_c01_o_q3_sciimg.fits
 58761.11865        ztfr    44.64471  1514.35541    30.00000           0    99.00000    99.00000    20.30201         632           2   159.95683     1.00000           1  1516.35518  1140.72973    25.96389     0.00000     0.02519     0.99952 ztf_20191005118646_000632_zr_c01_o_q3_sciimg.fits
 58765.11852        ztfr  2127.87674  1643.77073    30.00000         128    99.00000    99.00000    20.21297         632           2   159.95683     1.00000           0  1503.50029  1131.45603    25.94255     0.00000     0.02429     1.00109 ztf_20191009118507_000632_zr_c01_o_q3_sciimg.fits
 58768.11979        ztfr   434.74846  2338.72490    30.00000         128    99.00000    99.00000    19.83013         632           2   159.95683     1.00000           1  1484.32997  1122.84036    25.93360     0.00001     0.03248     1.00120 ztf_20191012119780_000632_zr_c01_o_q3_sciimg.fits
 58772.11755        ztfg  1675.96455  1897.45440    30.00000           0    99.00000    99.00000    20.05715         632           2   102.46215     1.00000           0  1500.24931  1122.23901    25.90048     0.00001     0.03717     1.00114 ztf_20191016117546_000632_zg_c01_o_q3_sciimg.fits
 58775.09439        ztfr   413.45872  1739.79021    30.00000           0    99.00000    99.00000    20.15133         632           2   159.95683     1.00000           1  1519.99960  1135.64834    25.92222     0.00000     0.02591     1.00122 ztf_20191019094375_000632_zr_c01_o_q3_sciimg.fits
 58775.11442        ztfg  -269.32911  3100.85779    30.00000         516    99.00000    99.00000    19.52387         632           2   102.46215     1.00000           0  1503.82635  1124.28257    25.09598     0.00007     0.07546     1.00179 ztf_20191019114410_000632_zg_c01_o_q3_sciimg.fits
 58778.08957        ztfr   225.18972  2294.95748    30.00000           0    99.00000    99.00000    19.85064         632           2   159.95683     1.00000           1  1509.77447  1127.45316    25.95262     0.00001     0.04338     1.00120 ztf_20191022089502_000632_zr_c01_o_q3_sciimg.fits
 58778.09444        ztfr   261.12260  1839.69124    30.00000           0    99.00000    99.00000    20.09071         632           2   159.95683     1.00000           1  1502.04369  1125.28275    25.92759     0.00001     0.03150     1.00126 ztf_20191022094375_000632_zr_c01_o_q3_sciimg.fits
 58778.09932        ztfr -2998.30287  1774.30287    30.00000           0    99.00000    99.00000    20.13001         632           2   159.95683     1.00000           0  1497.99181  1122.64191    25.93008     0.00001     0.03022     1.00124 ztf_20191022099248_000632_zr_c01_o_q3_sciimg.fits
 58778.10419        ztfr -4260.20290  1789.65262    30.00000           0    99.00000    99.00000    20.12065         632           2   159.95683     1.00000           0  1492.85684  1119.94304    25.92421     0.00000     0.02527     1.00129 ztf_20191022104109_000632_zr_c01_o_q3_sciimg.fits
 58778.11718        ztfg -1081.12427  1884.37092    30.00000         544    99.00000    99.00000    20.06466         632           2   102.46215     1.00000           1  1496.36044  1139.95772    25.87186     0.00002     0.04123     1.00313 ztf_20191022117176_000632_zg_c01_o_q3_sciimg.fits
 58786.08191        ztfr -3456.97299  3045.61703    30.00000           0    99.00000    99.00000    19.54339         632           2   159.95683     1.00000           0  1493.19036  1140.12996    25.90947     0.00001     0.04217     1.00106 ztf_20191030081910_000632_zr_c01_o_q3_sciimg.fits
 58786.08676        ztfr  -797.52951  2341.77467    30.00000         512    99.00000    99.00000    19.82871         632           2   159.95683     1.00000           1  1491.15054  1137.67976    25.91064     0.00001     0.03504     1.00093 ztf_20191030086759_000632_zr_c01_o_q3_sciimg.fits
 58786.09161        ztfr   -57.21932  2093.78587    30.00000         512    99.00000    99.00000    19.95024         632           2   159.95683     1.00000           1  1488.04428  1135.47981    25.89462     0.00001     0.03122     1.00111 ztf_20191030091609_000632_zr_c01_o_q3_sciimg.fits
 58788.07961        ztfr  4934.35951  4725.27647    30.00000         560    99.00000    99.00000    19.06651         632           2   159.95683     1.00000           0  1497.98490  1144.47967    25.93751     0.00002     0.04253     1.00074 ztf_20191101079606_000632_zr_c01_o_q3_sciimg.fits
 58788.08437        ztfr  1350.88921  3019.83370    30.00000         512    99.00000    99.00000    19.55262         632           2   159.95683     1.00000           1  1495.27869  1142.18063    25.92518     0.00001     0.04021     1.00142 ztf_20191101084375_000632_zr_c01_o_q3_sciimg.fits
 58788.08913        ztfr -1208.53542  3161.74875    30.00000         560    99.00000    99.00000    19.50276         632           2   159.95683     1.00000           1  1492.42918  1140.19036    26.00478     0.00002     0.04845     1.00090 ztf_20191101089132_000632_zr_c01_o_q3_sciimg.fits
 58788.09389        ztfr  1571.07881  4379.45524    30.00000         544    99.00000    99.00000    19.14902         632           2   159.95683     1.00000           1  1491.41080  1137.37453    25.90281     0.00002     0.04400     1.00131 ztf_20191101093889_000632_zr_c01_o_q3_sciimg.fits
 58790.07909        ztfr -6897.17515  3315.79984    30.00000         512    99.00000    99.00000    19.45110         632           2   159.95683     1.00000           0  1505.60305  1129.26250    25.99236     0.00002     0.04222     1.00122 ztf_20191103078993_000632_zr_c01_o_q3_sciimg.fits
 58790.08418        ztfr    30.66075  2495.28998    30.00000         512    99.00000    99.00000    19.75977         632           2   159.95683     1.00000           1  1499.30958  1126.27520    25.92011     0.00001     0.03673     1.00126 ztf_20191103084097_000632_zr_c01_o_q3_sciimg.fits
 58790.09434        ztfr -1235.09103  3221.63213    30.00000         544    99.00000    99.00000    19.48239         632           2   159.95683     1.00000           1  1489.71685  1121.11264    25.88299     0.00002     0.04461     1.00118 ztf_20191103094259_000632_zr_c01_o_q3_sciimg.fits
 58792.08159        ztfr -1695.98406  2831.71316    30.00000         640    99.00000    99.00000    19.62245         632           2   159.95683     1.00000           1  1503.89702  1118.23738    25.85281     0.00001     0.03710     1.00119 ztf_20191105081539_000632_zr_c01_o_q3_sciimg.fits
 58792.08642        ztfr  -584.23085  3254.91865    30.00000         644    99.00000    99.00000    19.47122         632           2   159.95683     1.00000           0  1494.88092  1115.79600    25.76084     0.00003     0.06628     1.00103 ztf_20191105086366_000632_zr_c01_o_q3_sciimg.fits
 58792.09125        ztfr  2084.17801  2995.62710    30.00000         640    99.00000    99.00000    19.56136         632           2   159.95683     1.00000           0  1485.81433  1114.41908    25.82962     0.00001     0.04001     1.00122 ztf_20191105091192_000632_zr_c01_o_q3_sciimg.fits
 58794.07837        ztfr -5290.65197  4221.23067    30.00000         688    99.00000    99.00000    19.18898         632           2   159.95683     1.00000           0  1504.44550  1117.19278    25.92541     0.00003     0.04833     1.00104 ztf_20191107078322_000632_zr_c01_o_q3_sciimg.fits
 58794.08338        ztfr  1825.61174  3208.37720    30.00000         640    99.00000    99.00000    19.48686         632           2   159.95683     1.00000           0  1496.71298  1114.61664    25.86485     0.00001     0.04274     1.00164 ztf_20191107083322_000632_zr_c01_o_q3_sciimg.fits
 58794.08837        ztfr  4807.04517  3076.87895    30.00000         640    99.00000    99.00000    19.53230         632           2   159.95683     1.00000           0  1485.07943  1114.53874    25.82595     0.00001     0.04240     1.00117 ztf_20191107088322_000632_zr_c01_o_q3_sciimg.fits
 58794.09337        ztfr  1510.59837  3478.24860    30.00000         688    99.00000    99.00000    19.39917         632           2   159.95683     1.00000           1  1463.14136  1119.39392    25.81655     0.00002     0.04580     1.00132 ztf_20191107093310_000632_zr_c01_o_q3_sciimg.fits
 58852.52713        ztfg  -362.19223   994.24498    30.00000         128    99.00000    99.00000    20.75884         632           2   102.46215     1.00000           1  1536.30219  1123.09919    26.10472     0.00001     0.03295     1.00138 ztf_20200104527118_000632_zg_c01_o_q3_sciimg.fits
 58852.56375        ztfr -1214.33829  1412.38870    30.00000         128    99.00000    99.00000    20.37769         632           2   159.95683     1.00000           1  1529.28118  1137.20485    26.12874     0.00000     0.02550     1.00109 ztf_20200104563657_000632_zr_c01_o_q3_sciimg.fits
 58855.50304        ztfg  -606.25646  1535.53758    30.00000         672    99.00000    99.00000    20.28692         632           2   102.46215     1.00000           1  1536.53138  1109.85709    26.03520     0.00003     0.05894     1.00130 ztf_20200107503032_000632_zg_c01_o_q3_sciimg.fits
 58856.48377        ztfg  1656.87263  1392.59213    30.00000         684    99.00000    99.00000    20.39302         632           2   102.46215     1.00000           0  1543.64477  1110.77071    27.88498     0.00001     0.03345     1.00105 ztf_20200108483773_000632_zg_c01_o_q3_sciimg.fits
 58856.52184        ztfr -1085.67262   870.29931    30.00000         164    99.00000    99.00000    20.90340         632           2   159.95683     1.00000           0  1541.96151  1134.32992    28.02152     0.00000     0.01913     1.00111 ztf_20200108521817_000632_zr_c01_o_q3_sciimg.fits
 58861.50763        ztfg -2974.88437  3446.16512    30.00000          48    99.00000    99.00000    19.40923         632           2   102.46215     1.00000           0  1525.10517  1145.26896    26.08204     0.00004     0.04455     1.00122 ztf_20200113507627_000632_zg_c01_o_q3_sciimg.fits
 58864.46488        ztfg -3731.62546  3109.63303    30.00000         512    99.00000    99.00000    19.52080         632           2   102.46215     1.00000           0  1541.39432  1108.84621    25.57764     0.00004     0.05422     1.00119 ztf_20200116464884_000632_zg_c01_o_q3_sciimg.fits
 58864.51804        ztfr  -485.98442  1210.70917    30.00000           0    99.00000    99.00000    20.54498         632           2   159.95683     1.00000           1  1534.14783  1135.01991    26.09970     0.00000     0.02262     1.00113 ztf_20200116518032_000632_zr_c01_o_q3_sciimg.fits
 58873.53822        ztfr    64.89890   881.12267    30.00000           0    99.00000    99.00000    20.88998         632           2   159.95683     1.00000           1  1542.06176  1146.14002    26.12639     0.00000     0.02178     0.99974 ztf_20200125538218_000632_zr_c01_o_q3_sciimg.fits
 58873.55006        ztfg   169.66913   708.18639    30.00000           0    99.00000    99.00000    21.12721         632           2   102.46215     1.00000           1  1548.48590  1152.07558    26.22807     0.00001     0.02701     1.00162 ztf_20200125550058_000632_zg_c01_o_q3_sciimg.fits
 58876.53943        ztfg   337.07990   643.22626    30.00000           0    99.00000    99.00000    21.23167         632           2   102.46215     1.00000           1  1544.85875  1147.24571    26.21127     0.00000     0.02584     1.00157 ztf_20200128539421_000632_zg_c01_o_q3_sciimg.fits
 58876.56009        ztfr -1004.87685   845.44094    30.00000           0    99.00000    99.00000    20.93487         632           2   159.95683     1.00000           1  1538.05868  1151.47573    26.14637     0.00000     0.02150     1.00146 ztf_20200128560081_000632_zr_c01_o_q3_sciimg.fits
 58879.51859        ztfg  -830.56429   963.85975    30.00000           0    99.00000    99.00000    20.79254         632           2   102.46215     1.00000           1  1536.89516  1143.67848    26.18997     0.00001     0.03302     1.00146 ztf_20200131518507_000632_zg_c01_o_q3_sciimg.fits
 58879.54603        ztfr 13271.95367  3096.02375    30.00000          56    99.00000    99.00000    19.52556         632           2   159.95683     1.00000           0  1538.53888  1152.86835    26.10469     0.00002     0.04355     1.00152 ztf_20200131546030_000632_zr_c01_o_q3_sciimg.fits
 58883.48373        ztfg  2430.27568  1547.23467    30.00000         160    99.00000    99.00000    20.27868         632           2   102.46215     1.00000           0  1515.43397  1195.28489    26.13314     0.00001     0.03905     1.00162 ztf_20200204483727_000632_zg_c01_o_q3_sciimg.fits
 58883.55943        ztfr  1942.02185  1578.23655    30.00000         160    99.00000    99.00000    20.25714         632           2   159.95683     1.00000           0  1512.20890  1215.46594    26.13899     0.00001     0.02839     1.00137 ztf_20200204559421_000632_zr_c01_o_q3_sciimg.fits
 58886.49828        ztfg  1001.74215  1463.51409    30.00000         128    99.00000    99.00000    20.33908         632           2   102.46215     1.00000           1  1543.44127  1119.48472    26.20507     0.00001     0.03497     1.00157 ztf_20200207498264_000632_zg_c01_o_q3_sciimg.fits
 58886.56027        ztfr  -974.78765  1120.16506    30.00000         128    99.00000    99.00000    20.62937         632           2   159.95683     1.00000           1  1542.85327  1134.17079    26.15902     0.00000     0.02206     0.99973 ztf_20200207560255_000632_zr_c01_o_q3_sciimg.fits
 58890.48260        ztfr  1442.12637  3740.70030    30.00000          48    99.00000    99.00000    19.32019         632           2   159.95683     1.00000           1  1531.23406  1151.42957    26.08851     0.00002     0.04756     1.00113 ztf_20200211482604_000632_zr_c01_o_q3_sciimg.fits
 58890.54588        ztfg -1957.76160  2794.60551    30.00000          32    99.00000    99.00000    19.63677         632           2   102.46215     1.00000           1  1528.02925  1167.94385    26.17876     0.00003     0.04313     1.00314 ztf_20200211545868_000632_zg_c01_o_q3_sciimg.fits
 58893.48074        ztfg  1246.44350  1231.43911    30.00000           0    99.00000    99.00000    20.52654         632           2   102.46215     1.00000           0  1533.60885  1144.69899    26.19688     0.00001     0.03183     1.00311 ztf_20200214480729_000632_zg_c01_o_q3_sciimg.fits
 58893.52528        ztfr  -897.01161  1186.78415    30.00000           0    99.00000    99.00000    20.56665         632           2   159.95683     1.00000           1  1529.98980  1157.41602    26.13827     0.00000     0.02237     0.99969 ztf_20200214525266_000632_zr_c01_o_q3_sciimg.fits
 58898.53830        ztfr  -750.60511   808.29409    30.00000           0    99.00000    99.00000    20.98365         632           2   159.95683     1.00000           1  1543.24126  1129.84905    26.14530     0.00000     0.02212     0.99815 ztf_20200219538287_000632_zr_c01_o_q3_sciimg.fits
 58903.52102        ztfr  -430.04168   876.97058    30.00000           0    99.00000    99.00000    20.89511         632           2   159.95683     1.00000           0  1547.06358  1162.60729    26.13534     0.00000     0.02058     0.99981 ztf_20200224521018_000632_zr_c01_o_q3_sciimg.fits
 58903.52650        ztfg  -819.33139   618.85909    30.00000           0    99.00000    99.00000    21.27360         632           2   102.46215     1.00000           0  1554.68197  1165.06182    26.23764     0.00001     0.02821     1.00136 ztf_20200224526447_000632_zg_c01_o_q3_sciimg.fits
 58906.51882        ztfr   -61.81889  1831.41067    30.00000           0    99.00000    99.00000    20.09561         632           2   159.95683     1.00000           0  1548.17665  1154.54751    25.84064     0.00001     0.03006     1.00163 ztf_20200227518819_000632_zr_c01_o_q3_sciimg.fits
 58906.52425        ztfg   258.49724  1162.50256    30.00000           0    99.00000    99.00000    20.58909         632           2   102.46215     1.00000           0  1562.31427  1156.52652    26.02194     0.00001     0.03428     1.00149 ztf_20200227524248_000632_zg_c01_o_q3_sciimg.fits
 58911.49587        ztfr   699.20644  1286.46540    30.00000         128    99.00000    99.00000    20.47908         632           2   159.95683     1.00000           0  1538.80283  1170.08852    26.12485     0.00001     0.02950     1.00149 ztf_20200303495822_000632_zr_c01_o_q3_sciimg.fits
 58911.53929        ztfg -1191.87572   807.89355    30.00000         128    99.00000    99.00000    20.98419         632           2   102.46215     1.00000           0  1545.88733  1171.70653    26.22454     0.00001     0.02893     1.00145 ztf_20200303539259_000632_zg_c01_o_q3_sciimg.fits
 58914.48376        ztfg  -791.24045  1022.40460    30.00000         128    99.00000    99.00000    20.72852         632           2   102.46215     1.00000           0  1551.80094  1154.34690    25.97617     0.00001     0.02984     1.00135 ztf_20200306483762_000632_zg_c01_o_q3_sciimg.fits
 58914.51765        ztfr  -630.30709   784.13954    30.00000         128    99.00000    99.00000    21.01659         632           2   159.95683     1.00000           0  1546.12544  1157.12110    26.12479     0.00000     0.02347     0.99977 ztf_20200306517581_000632_zr_c01_o_q3_sciimg.fits
 58936.44257        ztfr   229.25900   800.31910    30.00000           0    99.00000    99.00000    20.99442         632           2   159.95683     1.00000           0  1527.82015  1167.14463    26.11097     0.00000     0.02154     0.99972 ztf_20200328442569_000632_zr_c01_o_q3_sciimg.fits
 58939.43168        ztfr -4205.41042  2461.04398    30.00000           4    99.00000    99.00000    19.77478         632           2   159.95683     1.00000           0  1537.41379  1164.21335    25.18504     0.00001     0.04035     1.00195 ztf_20200331431678_000632_zr_c01_o_q3_sciimg.fits
 58939.44341        ztfg  1257.11236  1933.43454    30.00000           4    99.00000    99.00000    20.03675         632           2   102.46215     1.00000           0  1555.21200  1166.73712    25.11682     0.00002     0.03966     1.00146 ztf_20200331443414_000632_zg_c01_o_q3_sciimg.fits
 58943.43912        ztfg  -863.26848  1135.93912    30.00000         128    99.00000    99.00000    20.61419         632           2   102.46215     1.00000           0  1554.03406  1144.05157    26.19117     0.00001     0.03123     1.00107 ztf_20200404439097_000632_zg_c01_o_q3_sciimg.fits
 58943.46251        ztfr  -899.21934  1101.32854    30.00000         128    99.00000    99.00000    20.64778         632           2   159.95683     1.00000           0  1558.99050  1146.90169    26.11152     0.00000     0.02078     0.99949 ztf_20200404462512_000632_zr_c01_o_q3_sciimg.fits
 58953.44146        ztfr    22.39326  1001.86660    30.00000           0    99.00000    99.00000    20.75055         632           2   159.95683     1.00000           0  1557.85780  1183.32600    26.11294     0.00000     0.02075     0.99807 ztf_20200414441458_000632_zr_c01_o_q3_sciimg.fits
 58953.46150        ztfi  2768.85229  2001.14949    30.00000           0    99.00000    99.00000    19.99938         632           2  -996.80959     1.00000           0  1556.02260  1180.55511    25.42585     0.00000     0.02356     1.00116 ztf_20200414461505_000632_zi_c01_o_q3_sciimg.fits
 58956.33856        ztfr  -134.20284  1015.15404    30.00000           0    99.00000    99.00000    20.73625         632           2   159.95683     1.00000           0  1548.39881  1152.29082    25.92742     0.00000     0.02449     1.00135 ztf_20200417338553_000632_zr_c01_o_q3_sciimg.fits
 58956.39529        ztfg  -706.84264   893.37849    30.00000           0    99.00000    99.00000    20.87499         632           2   102.46215     1.00000           0  1547.88592  1161.99796    25.75489     0.00001     0.03267     1.00150 ztf_20200417395232_000632_zg_c01_o_q3_sciimg.fits
 58961.42191        ztfr -1450.97456  1209.99630    30.00000           0    99.00000    99.00000    20.54561         632           2   159.95683     1.00000           0  1545.27098  1149.25492    26.09408     0.00000     0.02319     1.00142 ztf_20200422421875_000632_zr_c01_o_q3_sciimg.fits
