 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 41 632 1 2 ZTF_r 1218370830215 0 1.4209 142.529 8.42946 26.1415 4.193e-06 0.0236392 0.0907195 7.69107e-06 919 30. 0.070575 0.066511 20.2069 26.1415 1 2458972.8708333 632120202 33.6292917708371 33.1708930432243 1.12775655048733 2.00529538084064 52.2490142460711 66.6930812124577 0.788701217680962 1.03716774717214 null null null null null 2458159.025359 2458291.754086 57
 42 632 1 2 ZTF_r 1218418060215 0 2.3617 136.491 8.26534 26.1178 5.0384e-06 0.0261155 0.108171 9.17212e-06 929 30. 0.055964 0.06392 19.9194 26.1178 1 2458972.9180671 632120202 34.1315593760479 41.2701639878817 0.919972270059434 1.07266025212929 12.4171067472927 72.2276848657907 0.173074032469419 1.0601701202435 null null null null null 2458159.025359 2458291.754086 57
 43 632 1 2 ZTF_r 1219311680215 0 1.6081 142.929 10.3509 26.1314 3.7028e-06 0.0222737 0.0957578 6.76276e-06 920 30. 0.053292 0.061602 19.9174 26.1314 1 2458973.8116898 632120202 -29.6278198156939 42.1065557637787 -0.782717019846232 1.42647386282179 -103.402202329616 82.8053547515826 -1.25714843470981 1.03985492934989 null null null null null 2458159.025359 2458291.754086 57
 44 632 1 2 ZTF_r 1219331820215 0 1.7922 142.567 10.0003 26.1374 4.0312e-06 0.0232933 0.100689 7.36753e-06 924 30. 0.048854 0.055557 19.878 26.1374 1 2458973.8318287 632120202 36.3087974306487 45.1466861430172 0.894624501884742 1.2224531417114 -13.205740037222 84.7096087217538 -0.156944196257981 1.04466557425331 null null null null null 2458159.025359 2458291.754086 57
 45 632 1 2 ZTF_g 1219443240215 0 2.241 82.1365 9.40824 26.2502 8.4689e-06 0.0321651 -0.0622558 1.68318e-05 877 30. 0.048463 0.054533 19.8767 26.2502 1 2458973.9432407 632120102 33.6368842132345 44.2290727983781 0.845985123819733 0.944160834169973 112.299944625479 78.1741728966645 1.44621026388272 1.04491959639482 null null null null null 2458203.919549 2458330.669213 57
 46 632 1 2 ZTF_r 1220303510215 0 1.7834 140.84 12.3222 26.1337 5.1023e-06 0.026094 0.104387 9.31424e-06 923 30. 0.048955 0.058571 19.6469 26.1337 1 2458974.8035185 632120202 57.5052514013015 53.2575460936016 1.20110549987888 1.25739479530345 208.738959814778 99.2948503226061 2.11637187664972 1.05158235769627 null null null null null 2458159.025359 2458291.754086 57
 47 632 1 2 ZTF_r 1220318860215 0 1.9878 143.115 12.1415 26.1416 5.2924e-06 0.0266088 0.0986161 9.66266e-06 922 30. 0.049328 0.057424 19.5877 26.1416 1 2458974.8188657 632120202 76.9861180544382 53.7171240903052 1.59424281762261 1.10779490535131 47.492961918206 96.1234649873551 0.497410593298089 1.05572653687055 null null null null null 2458159.025359 2458291.754086 57
 48 632 1 2 ZTF_i 1220419070215 0 1.449 245.545 9.38563 25.4542 2.2107e-06 0.026022 0.182267 1.33827e-05 923 30. 0.063506 0.07146 19.4302 25.4542 2 2458974.9190741 632120302 10.4672972810765 34.2611900884916 0.339849719156297 1.19632385684372 66.8898691757582 70.9812337862557 0.948706759535064 1.03672695837332 4.68468338856214 17.6490003204346 0.128000006079674 8.86100006103516 0.709999978542328 2458229.006018 2458379.623958 0
 49 632 1 2 ZTF_g 1220460410215 0 1.9796 80.5475 12.1982 26.2117 9.4884e-06 0.0330547 -0.0423345 1.98612e-05 849 30. 0.049723 0.05428 19.6946 26.2117 1 2458974.9604167 632120102 28.5302033512726 52.4296685081011 0.60531656147065 0.99532799986406 144.055630770151 98.3860173400886 1.47404943967096 1.04494370186892 null null null null null 2458203.919549 2458330.669213 57
 50 632 1 2 ZTF_g 1221270430215 0 2.3266 76.4272 18.1702 26.1646 1.92688e-05 0.0398498 -0.0578506 4.57625e-05 654 30. 0.05708 0.065412 19.061 26.1646 1 2458975.7704398 632120102 135.278363256982 85.3636211540425 1.76282950748527 0.95516193225991 186.016734830479 145.39292063626 1.28802397958924 1.05981802435888 null null null null null 2458203.919549 2458330.669213 57
