# #JD, Flux, Err, Zp
2.458914964513900224e+06 1.323557070715570028e+01 3.519874705820519978e+01 2.624820000000000064e+01
2.458917903472200036e+06 -3.134280770105299894e+02 1.716420568983510009e+02 2.416290000000000049e+01
2.458936992071799934e+06 2.918624048257619918e+01 1.990792074294279956e+01 2.625560000000000116e+01
2.458939970636600163e+06 4.109972203883589970e+01 2.855869898643939919e+01 2.445080000000000098e+01
2.458943945115699898e+06 6.909353384011239996e+01 3.932238602819479922e+01 2.625000000000000000e+01
2.458956892453699838e+06 2.259734746107260150e+01 2.162013697648259836e+01 2.518120000000000047e+01
2.458964884351899847e+06 -1.607621212168039904e+01 1.947232656459240019e+01 2.625499999999999901e+01
2.458967933912000153e+06 4.723558067861959842e+01 1.805238724013739926e+01 2.628059999999999974e+01
2.458970946001150180e+06 3.874097822342150010e+01 1.368183144425325182e+01 2.632874999999999943e+01
2.458972964884299785e+06 1.487168664353970016e+01 2.014182221700789910e+01 2.631190000000000140e+01
2.458973965607650112e+06 1.685434881237148907e+00 2.122555807425793617e+01 2.632000000000000028e+01
2.458974962766199838e+06 6.562771849681030290e+01 4.455348322439800057e+01 2.629119999999999990e+01
2.458975796828700230e+06 4.974200014615369980e+00 6.526042575534239631e+01 2.627870000000000061e+01
2.458976977725650184e+06 7.262231436193950174e+00 5.492211155527195388e+01 2.613459999999999894e+01
2.458977870983799919e+06 -1.039459205991460067e+02 9.208560182601159738e+01 2.542749999999999844e+01
2.458978893703700043e+06 4.013833469759744332e+01 4.656199053929738341e+01 2.608650000000000091e+01
2.458979764444449916e+06 2.077067443376300204e+01 3.414226234057023390e+01 2.615489999999999782e+01
2.458980920057899784e+06 3.888136151820120179e-01 4.483064699111339735e+01 2.630030000000000001e+01
2.458985923443249892e+06 5.895175072889309575e+01 1.680731580696863858e+01 2.630020000000000024e+01
2.458987909728050232e+06 7.900171894632594949e+00 1.167578142204378189e+01 2.632160000000000011e+01
2.458991820144650061e+06 6.930155891134235446e+01 1.651837257556309524e+01 2.628940000000000055e+01
2.458992831556749996e+06 -7.664880527075599304e+00 1.876404853303379738e+01 2.628835000000000122e+01
2.458994913605350070e+06 4.397875265180025508e+02 1.624851441341035496e+01 2.630530000000000257e+01
2.458995822476849891e+06 7.576202138626554188e+02 1.610266288890194986e+01 2.628260000000000218e+01
2.458996830526649952e+06 1.378805277049719962e+03 1.900942388199363364e+01 2.628750000000000142e+01
2.458997884994249791e+06 2.071755612950570139e+03 2.277285428511797249e+01 2.630494999999999806e+01
2.458998864554400090e+06 2.676391141804620020e+03 2.331672110869342873e+01 2.629630000000000223e+01
2.458999902424749918e+06 2.870661581687044873e+03 2.996345986222764779e+01 2.628545000000000087e+01
2.459000862193299923e+06 1.772380333099310064e+03 2.921423526745794774e+01 2.548254999999999981e+01
2.459001903443300165e+06 3.482824644408390213e+03 2.784160676552182068e+01 2.624699999999999989e+01
2.459002904033550061e+06 1.012425313212720539e+03 3.682451214704025233e+01 2.483014999999999972e+01
2.459004722268499900e+06 3.416066198078699927e+03 7.886573962140660399e+01 2.625639999999999930e+01
2.459005723865699954e+06 3.285835416731240002e+03 8.215676955160660100e+01 2.629830000000000112e+01
2.459011779699100181e+06 1.602243046147930045e+03 2.831979673199840164e+01 2.619539999999999935e+01
2.459012812997700181e+06 1.569279604454100081e+03 2.786068577122220091e+01 2.635610000000000142e+01
2.459014840567099862e+06 1.220675693935419986e+03 2.652921135824649923e+01 2.634979999999999833e+01
2.459015812083300203e+06 1.091837900127560033e+03 2.865923039106489867e+01 2.633060000000000045e+01
2.459016837349500041e+06 8.852112702566720372e+02 2.487008800932479957e+01 2.617160000000000153e+01
2.459018839826399926e+06 8.503249198190579818e+02 2.605806791440370063e+01 2.633689999999999998e+01
2.459020723773099948e+06 7.923710853948739441e+02 2.393501573401909965e+01 2.629250000000000043e+01
2.459022843472199980e+06 6.479900383366619963e+02 2.530852463453379997e+01 2.634270000000000067e+01
2.459023820763899945e+06 6.472380761152529658e+02 2.450221388006760037e+01 2.634110000000000085e+01
2.459024789432900026e+06 4.846297243467950011e+02 2.383797847388130009e+01 2.613710000000000022e+01
2.459025749699099921e+06 4.897592526168210156e+02 2.237254611166779839e+01 2.623770000000000024e+01
2.459026864675899968e+06 4.858248163115629836e+02 2.525237949833839934e+01 2.628229999999999933e+01
2.459027738286999986e+06 4.730510339712250243e+02 2.843094055769130080e+01 2.618169999999999931e+01
2.459028838113400154e+06 4.390549238923570101e+02 2.494319541288239961e+01 2.620919999999999916e+01
2.459030850081000011e+06 3.699131155897709959e+02 3.465367888391720186e+01 2.622439999999999927e+01
2.459031693645799998e+06 3.912161690453780238e+02 3.570188994284840334e+01 2.621859999999999857e+01
2.459032893113399856e+06 4.824602097681880082e+02 4.963819981686810223e+01 2.620420000000000016e+01
2.459033714797450230e+06 3.938980839634094764e+02 5.350045458654312824e+01 2.632444999999999879e+01
2.459034721579900011e+06 4.078483021739764922e+02 4.787418925532403335e+01 2.631774999999999665e+01
2.459035714675900061e+06 4.064223013346789912e+02 7.706684922765680312e+01 2.632329999999999970e+01
2.459036750532399863e+06 4.414190043924090219e+02 7.418701184833039974e+01 2.636270000000000024e+01
2.459038760162000079e+06 3.314227474611320190e+02 3.353513940704149832e+01 2.630640000000000001e+01
2.459041725671300199e+06 2.851400391327879902e+02 2.219613647191900085e+01 2.626999999999999957e+01
2.459044826354200020e+06 3.542998972300799778e+02 2.973330296577639942e+01 2.630890000000000128e+01
2.459047756770799868e+06 3.011562270727779946e+02 2.301028432292250159e+01 2.635480000000000089e+01
2.459048778414399829e+06 3.213257130732009728e+02 2.182016844094750141e+01 2.634489999999999910e+01
2.459050747361099813e+06 2.480829184133899901e+02 2.482991628083509994e+01 2.633269999999999911e+01
2.459051810289400164e+06 2.816038479156999870e+02 2.185197714069930086e+01 2.627100000000000080e+01
2.459052775694400072e+06 3.010026009866859908e+02 2.116195153338280122e+01 2.633549999999999969e+01
2.459053793431750033e+06 2.547500435340324998e+02 1.492538054656604807e+01 2.632269999999999754e+01
2.459054788981500082e+06 2.747585475268219852e+02 2.446051230249020136e+01 2.630409999999999826e+01
2.459055798356499989e+06 2.777847420761140143e+02 2.269180218234830093e+01 2.631009999999999849e+01
2.459056775052050129e+06 2.701256053521190097e+02 1.820892377009644036e+01 2.631400000000000006e+01
2.459057767592600081e+06 2.887237483712489734e+02 2.897422465151489845e+01 2.630399999999999849e+01
2.459059789513899945e+06 3.070016941762809779e+02 3.517540017221109849e+01 2.632059999999999889e+01
2.459060798414399847e+06 2.161623196769409958e+02 5.552138237631969986e+01 2.627850000000000108e+01
2.459061683159700129e+06 3.160003710537479833e+02 3.905190729450009712e+01 2.633729999999999905e+01
2.459062839450249914e+06 2.043457099787115112e+02 4.267492058022084933e+01 2.620069999999999766e+01
2.459063755590300076e+06 2.127197275734949926e+02 5.111934670110390044e+01 2.632410000000000139e+01
2.459064697002300061e+06 3.203601728263549830e+02 8.040091492802959294e+01 2.624599999999999866e+01
2.459065722343749832e+06 1.628621662512414900e+02 4.415362295079732036e+01 2.630255000000000010e+01
2.459066696620400064e+06 2.961325317565360251e+02 3.887407838106830127e+01 2.632000000000000028e+01
2.459067697175899986e+06 1.804396349194690004e+02 2.868305671062210038e+01 2.634990000000000165e+01
2.459068694641199894e+06 2.287682892580569955e+02 1.590820533026128913e+01 2.635054999999999836e+01
2.459069684513899963e+06 2.353720886694619878e+02 2.121184838740429868e+01 2.634550000000000125e+01
2.459070743946800008e+06 1.833309541289679885e+02 2.107909972565810008e+01 2.631800000000000139e+01
2.459072744317099918e+06 2.592299751826839724e+02 2.198631798702630036e+01 2.625799999999999912e+01
2.459073749687499832e+06 1.985105674543690100e+02 2.675872356255380069e+01 2.630359999999999943e+01
2.459074728680550121e+06 2.131087100238290191e+02 1.560472759024590417e+01 2.618670000000000186e+01
2.459075695381899830e+06 2.051396060560720116e+02 2.286764033872979951e+01 2.619190000000000040e+01
2.459076789583299775e+06 -9.318706499445150726e+00 2.966336584111409991e+01 2.506220000000000070e+01
2.459077714178250171e+06 1.876668468577599924e+02 1.694904446654733121e+01 2.605700000000000216e+01
2.459078724016199820e+06 1.638704494397009910e+02 2.177273267994770123e+01 2.618169999999999931e+01
2.459079685243099928e+06 1.674404407661529888e+02 2.140549530183909965e+01 2.616900000000000048e+01
2.459080728842599783e+06 1.738587150715370058e+02 2.286334674053830085e+01 2.601820000000000022e+01
2.459081713101849891e+06 1.630139719638519864e+02 1.522119806564004385e+01 2.595844999999999914e+01
2.459082694953700062e+06 1.015895753648960067e+02 2.430395221158489960e+01 2.490559999999999974e+01
2.459084680428199936e+06 1.515630245038790065e+02 2.054757306521320004e+01 2.608630000000000138e+01
2.459085741388900205e+06 1.560112060300780001e+02 2.485868604707449947e+01 2.625150000000000006e+01
2.459086701678200159e+06 1.594158199891440120e+02 3.114612438173219999e+01 2.618949999999999889e+01
2.459087671770799905e+06 2.050683720182159959e+02 3.907778018195949699e+01 2.615129999999999910e+01
2.459088763009299990e+06 1.894993469227609921e+02 4.863915355703579735e+01 2.585109999999999886e+01
2.459089747696800157e+06 2.131587300964669964e+02 5.967458908708319854e+01 2.601879999999999882e+01
2.459090735416700132e+06 1.925178530097329883e+02 5.044965888409480215e+01 2.615709999999999980e+01
2.459091711851899978e+06 1.107874323855010061e+02 5.292967958533839834e+01 2.630900000000000105e+01
2.459093666990700178e+06 6.619280048934899696e+01 4.696286867876779780e+01 2.628419999999999845e+01
2.459094674855350051e+06 1.882730920863425013e+02 3.779843247862076083e+01 2.615990000000000038e+01
2.459095675474499818e+06 1.015397041248029950e+02 5.351577302237159728e+01 2.621590000000000131e+01
2.459096664224499837e+06 1.514482479941569864e+02 3.398159350789109823e+01 2.626229999999999976e+01
2.459099663449100219e+06 1.860449164387040071e+02 2.262668513641619938e+01 2.614020000000000010e+01
2.459106681226899847e+06 3.597674150040290186e+01 2.570060649680139875e+01 2.543639999999999901e+01
2.459107651493099984e+06 9.369758986450619886e+01 2.165323450602560129e+01 2.545159999999999911e+01
2.459108764699100051e+06 3.031842858522200146e+01 2.764115725778979993e+01 2.467060000000000031e+01
2.459109703136600088e+06 1.306359805079929970e+02 2.236705550075609850e+01 2.575209999999999866e+01
2.459110651261600200e+06 1.483701219599209935e+02 2.410349011999119995e+01 2.607590000000000074e+01
2.459111636180600151e+06 1.309077171080419930e+02 2.108453002276479893e+01 2.607319999999999993e+01
2.459112646192099899e+06 1.584962266846989962e+02 2.166569984924069914e+01 2.625659999999999883e+01
2.459113677986099850e+06 1.036677757399980067e+02 2.256643657990089835e+01 2.611270000000000024e+01
2.459124640833300073e+06 2.372240471563009976e+02 6.050464698242770112e+01 2.615859999999999985e+01
2.459128661261599977e+06 3.030269680045660152e+01 3.215779077917940043e+01 2.603320000000000078e+01
2.459130656076400075e+06 1.080488766739269977e+02 2.515446528813169991e+01 2.620429999999999993e+01
2.459135612754600123e+06 1.347170439062070102e+02 2.401152170191799939e+01 2.621300000000000097e+01
2.459137650034700055e+06 6.460497098996440002e+01 3.121092922578809947e+01 2.613520000000000110e+01
2.459139613217600156e+06 1.123455501697579990e+02 2.764001279776359965e+01 2.616090000000000160e+01
2.459143655601900071e+06 7.315548196309559614e+01 3.263554223091409767e+01 2.610419999999999874e+01
2.459145633217600174e+06 5.688092851006030060e+01 3.175001349043590082e+01 2.618789999999999907e+01
2.459147590671299957e+06 -2.068149920492350091e+01 7.311106001122340103e+01 2.377949999999999875e+01
2.459150655625000130e+06 6.703317591519359553e+01 8.461658191772980331e+01 2.608739999999999881e+01
2.459152615162000060e+06 8.262128747483100710e+01 7.420404934891010384e+01 2.620680000000000121e+01
2.459229012951400131e+06 4.227435108653150309e+00 2.920102059626789881e+01 2.614969999999999928e+01
2.459233049548599869e+06 5.067955970090339690e+01 2.336292692556979844e+01 2.625029999999999930e+01
2.459250032349499874e+06 -3.609212844948530119e+01 3.643561840280739972e+01 2.630999999999999872e+01
2.459252029548599850e+06 -7.382852882850030163e+00 3.757826288882299792e+01 2.629660000000000153e+01
2.459254037395799998e+06 8.040138381166370607e+01 2.182085851633080154e+01 2.632029999999999959e+01
2.459257036400500219e+06 5.296370213382879655e+01 2.508302847247459866e+01 2.634039999999999893e+01
2.459261010786999948e+06 -4.750033618817899850e+01 3.848270255004300111e+01 2.165589999999999904e+01
2.459264988055599853e+06 5.620638390398750062e+01 2.684679983040869899e+01 2.633399999999999963e+01
2.459268030277799815e+06 -1.076099415778270085e+01 3.296834677635720112e+01 2.634909999999999997e+01
2.459269988229199778e+06 3.095897675418250117e+01 4.281188456481280014e+01 2.630349999999999966e+01
2.459273028750000056e+06 2.398729847690070116e+01 7.106278320223799483e+01 2.632150000000000034e+01
2.459275994571799878e+06 1.444930645317259987e+01 5.539512318903059906e+01 2.632300000000000040e+01
2.459280911527799908e+06 4.109515140200539918e+01 3.867089620066690259e+01 2.606210000000000093e+01
2.459291988819399849e+06 2.932572895091090004e+01 2.609397808856409995e+01 2.633259999999999934e+01
2.459297947673600167e+06 1.549089970482199874e+02 5.529535718225960039e+01 2.629390000000000072e+01
2.459301985196799971e+06 6.821809108851159920e+01 6.611339987691739850e+01 2.632469999999999999e+01
2.459303905196799897e+06 -2.134469194371460077e+01 6.113685260876710004e+01 2.624990000000000023e+01
2.459306927094900049e+06 3.632139000772269810e+01 3.867649467816760023e+01 2.630079999999999885e+01
2.459308883425899781e+06 2.944047137906279943e+01 2.874577272335410072e+01 2.629439999999999955e+01
2.459312925729199778e+06 6.563293717828869944e+01 2.568059748825940147e+01 2.633409999999999940e+01
2.459314913148100022e+06 2.748667857655599889e+01 2.222631804797689981e+01 2.632169999999999987e+01
2.459316870289400220e+06 5.200268713522419972e+01 1.708530549207490168e+01 2.625049999999999883e+01
2.459319930243100040e+06 -1.240123112768729996e+01 2.584317111445130166e+01 2.632140000000000057e+01
2.459322926319399849e+06 4.861413088973880292e+01 3.355292260986350072e+01 2.628859999999999886e+01
2.459324885590299964e+06 1.916740985661260055e+01 2.645102956229149882e+01 2.629860000000000042e+01
2.459328864224500023e+06 1.126845798913229970e+02 5.646118225307800031e+01 2.628650000000000020e+01
2.459334949305600021e+06 9.962195689954890554e+01 4.390974933900029953e+01 2.633360000000000056e+01
2.459336945104199927e+06 4.416456882105639892e+01 3.384106120260329931e+01 2.629899999999999949e+01
2.459339884907399770e+06 7.059886992043369958e+01 2.033942937486759917e+01 2.628409999999999869e+01
2.459341852002299856e+06 4.507699296484999962e+01 2.025475844549470139e+01 2.628760000000000119e+01
2.459343894456000067e+06 3.210828933286479980e+01 1.828726309149930174e+01 2.623310000000000031e+01
2.459353871921299957e+06 4.631008977270199978e+01 3.203849387548140015e+01 2.628679999999999950e+01
2.459356929097199813e+06 6.083027428181309659e+01 3.014533062720470014e+01 2.631439999999999912e+01
2.459359793993100058e+06 -5.205387859653460225e+01 6.631333413957550249e+01 2.626660000000000039e+01
2.459362882453700062e+06 1.322488437853610037e+02 5.143745292869350294e+01 2.633749999999999858e+01
2.459364861273100134e+06 3.082093043625029782e+00 3.367782532369160009e+01 2.630699999999999861e+01
2.459366808495400008e+06 -2.554139149185780111e-01 6.749459989231969992e+00 2.627980000000000160e+01
2.459370891238399781e+06 3.729609346890750032e+01 1.859571261371020157e+01 2.629609999999999914e+01
2.459374869236099999e+06 2.181057688367809888e+01 2.038107855594380169e+01 2.631119999999999948e+01
2.459376861944399774e+06 -6.202390811329020259e+00 1.971541502788879896e+01 2.633050000000000068e+01
2.459378841840299778e+06 5.725076860178850069e+01 2.341649018200959986e+01 2.634240000000000137e+01
2.459380807500000112e+06 9.776778070821450228e+00 2.565854499292969848e+01 2.502029999999999887e+01
2.459382884756899904e+06 5.720670678925380059e+01 2.896838421325530177e+01 2.608470000000000155e+01
2.459386851284699980e+06 -2.046681463506600096e+01 4.721188105042420347e+01 2.627509999999999835e+01
2.459390758090300020e+06 -8.528395468636579935e+00 5.293136021864899732e+01 2.630640000000000001e+01
2.459392768286999781e+06 1.573539212467400006e+01 3.743537312255740090e+01 2.629589999999999961e+01
2.459394840925899800e+06 1.471016234125620059e+01 3.469438442170309855e+01 2.601000000000000156e+01
2.459396777569400147e+06 1.452350880454570081e+01 2.650796677993610118e+01 2.623580000000000112e+01
2.459399782118100207e+06 1.040457478570260053e+00 2.081409083224400103e+00 2.627969999999999828e+01
2.459401761192100123e+06 5.648368658455179769e+01 2.849529968960440129e+01 2.632120000000000104e+01
2.459403777905100025e+06 3.687181230158080325e+01 2.059915527794139933e+01 2.625939999999999941e+01
2.459405800694399979e+06 3.368241243048149869e+01 2.203203703836010163e+01 2.621509999999999962e+01
2.459407761631899979e+06 2.915901759871579912e+01 2.070322746836230010e+01 2.611850000000000094e+01
2.459409739293999970e+06 2.366524982382859932e+01 1.985125459045839946e+01 2.612160000000000082e+01
2.459411805694399867e+06 1.101051597139139915e+01 2.017667539746719996e+01 2.599660000000000082e+01
2.459414761088000145e+06 5.246844379712990047e+01 3.799925522765030195e+01 2.620909999999999940e+01
2.459419840080999769e+06 5.432780965672869655e+01 9.470940397822060675e+01 2.520220000000000127e+01
2.459423843622699846e+06 4.081555514112110217e+01 4.812031054508020134e+01 2.574010000000000176e+01
2.459425754895799793e+06 -3.580744628865560220e+00 2.238256952676000111e+01 2.619409999999999883e+01
2.459427757106500212e+06 -2.229581529040550070e+00 2.387643062284089979e+01 2.622129999999999939e+01
2.459429799409700092e+06 5.622853888143019674e+00 2.503825841186469958e+01 2.622070000000000078e+01
2.459434744490699843e+06 5.706724791976120059e+01 2.098624746528750151e+01 2.626060000000000016e+01
2.459436738356499933e+06 7.070714502637710552e+01 2.442157454687799856e+01 2.616969999999999885e+01
2.459439767025500070e+06 3.363706376803489917e+01 2.888009411013809924e+01 2.599919999999999831e+01
2.459441763101899996e+06 -1.482326265594820036e+01 2.329105329501589949e+01 2.605099999999999838e+01
2.459443701238399837e+06 -9.555308063398159746e+00 4.602790237247680238e+01 2.597060000000000102e+01
2.459446778692100197e+06 3.555696632793019951e+00 6.493426499794649942e+01 2.615149999999999864e+01
2.459448674942099955e+06 -5.501621663257250106e+01 5.034907318291330114e+01 2.624849999999999994e+01
2.459450736435200088e+06 -9.657884993938370854e+00 5.392185383058850334e+01 2.601709999999999923e+01
2.459454705080999993e+06 1.595609344936729990e+01 2.427933107208119878e+01 2.630030000000000001e+01
2.459457724062500056e+06 5.745846102980389958e+01 2.226372869801209831e+01 2.619790000000000063e+01
2.459460756828700192e+06 3.261634091181939965e+01 2.925581093251729925e+01 2.620149999999999935e+01
2.459462765347199980e+06 -7.475912125182270529e+01 3.230122283628080027e+01 2.617099999999999937e+01
2.459464654085599817e+06 1.693710620523100019e+01 9.186322865420329720e+00 2.626239999999999952e+01
2.459466808877300005e+06 6.125148730000489650e+01 4.720572873394460345e+01 2.576289999999999836e+01
2.459468660555600189e+06 -3.718371387077730184e+00 2.516455371388460094e+01 2.625609999999999999e+01
2.459470706041700207e+06 5.371422117159870169e+01 2.790183996300730129e+01 2.625679999999999836e+01
2.459473696979200002e+06 7.455330222278719532e+01 3.893736983733810320e+01 2.625499999999999901e+01
2.459476741921300068e+06 -1.446865054480420021e+01 8.947236520969440221e+01 2.610940000000000083e+01
2.459478639490699861e+06 7.545637871614219705e+01 6.510506280071859919e+01 2.628859999999999886e+01
2.459480661539399996e+06 4.923349957567680235e+01 4.478253888794869653e+01 2.624299999999999855e+01
2.459484675682900008e+06 4.003065775161220330e+01 2.215590999908859970e+01 2.617980000000000018e+01
2.459486643900500145e+06 5.937598314107869868e+01 2.735905390071729926e+01 2.629530000000000101e+01
2.459488636030099820e+06 6.389166886970929937e+01 2.731712280077880095e+01 2.627659999999999840e+01
2.459490684479199816e+06 -9.412508819336770216e+01 4.623875145072239690e+01 2.544859999999999900e+01
2.459502623205999844e+06 9.376168410267109721e+01 5.523125384422439765e+01 2.623130000000000095e+01
2.459504680324099958e+06 -3.441420018821330018e+01 6.756464582020089438e+01 2.608170000000000144e+01
2.459512673194400035e+06 2.529926605373410098e+01 5.881915540927140285e+01 2.604579999999999984e+01
2.459521618472199887e+06 4.140041882391140149e+01 3.899191932780330205e+01 2.618540000000000134e+01
2.459525616411999799e+06 1.661430345271260123e+01 3.394926295434969887e+01 2.615190000000000126e+01
2.459527637418999802e+06 7.184960697770709714e+01 5.516922601040329965e+01 2.600250000000000128e+01
2.459624036898099817e+06 5.959581002652969772e+01 2.959056964185869987e+01 2.630480000000000018e+01
2.459626041215300094e+06 5.429923760412650324e+01 7.266914924135390663e+01 2.633170000000000144e+01
2.459629945694399998e+06 1.526585080611980061e+02 7.850380534067329563e+01 2.623219999999999885e+01
2.459637008032400161e+06 4.873770840300999652e+01 3.385536290119929959e+01 2.630389999999999873e+01
2.459639932476900052e+06 1.985789283403290142e+02 4.493010952059759688e+01 2.622640000000000171e+01
