mjd,m,em,f,ef,band,det,zp,f_counts,ef_counts
58235.48503470002,19.947324689826402,nan,3.7157895510571426,7.6225471555695,ztfg,False,26.325,34.6777657938059,71.13774915963089
58236.306898099836,19.41863348281101,nan,0.15561365271156832,12.404423998498366,ztfg,False,26.325,1.4522711065580012,115.76482045507979
58236.35831019981,19.37597380460834,nan,40.69109856366197,12.901507934654036,ztfg,False,26.325,379.751427386917,120.40387766782352
58236.40180560015,19.47883521155358,nan,4.295793926849062,11.735346334082992,ztfg,False,26.203,35.8297220962429,97.88043956795936
58236.44069440011,19.54455454363954,nan,-4.236264977672093,11.046079846880593,ztfg,False,26.2209,-35.92056154274304,93.66302463071298
58236.463981499895,19.426257766040113,nan,-10.531558658975909,12.31762247665837,ztfg,False,26.215,-88.8162947054769,103.87879167584462
58236.484375,19.557992974170205,nan,6.663761233384627,10.910202363408187,ztfg,False,26.2037,55.6159586633036,91.0568885049012
58237.32084489986,19.084495106327573,nan,-15.719695192163144,16.874540401649682,ztfg,False,26.325,-146.70473145303998,157.4823740381211
58237.35100689996,19.22260854658832,nan,-0.8399640529625081,14.858897163907658,ztfg,False,26.325,-7.839000649421301,138.67129683316998
58237.35861109989,18.96654076007681,nan,-5.470998798154251,18.811078320727805,ztfg,False,25.9862,-37.3720240256042,128.49720807596145
58237.37917819992,19.324414527282222,nan,5.511294990723644,13.528952897849786,ztfg,False,26.2341,47.3035415694488,116.11924001014562
58237.4613541998,19.355136456381118,nan,5.988715971489716,13.151503749466164,ztfg,False,26.2319,51.297206600794,112.65109385036749
58237.49859949993,19.35404669294987,nan,2.048866952353295,13.164710661780981,ztfg,False,26.2183,17.3314044608806,111.36053750475551
58244.27569440007,19.912004838212866,nan,-8.569361550008036,7.874591983507031,ztfg,False,26.325,-79.9739352162935,73.48996835629426
58244.36099540023,19.347017766640718,nan,-1.5514847545182362,13.250213894006551,ztfr,False,25.7226,-8.313569129290599,71.00074226634334
58244.369606500026,19.759923044585662,nan,2.7061362036222896,9.05859363535468,ztfr,False,25.9881,18.5178111814576,61.98702278344918
58244.40995369991,18.03944054670181,nan,-29.818680136817598,44.18285514000811,ztfi,False,24.2283,-40.3467369083212,59.78245931788669
58244.422592599876,20.41488794742512,nan,5.879704660108006,4.955355502553309,ztfg,False,26.1907,48.4881385370028,40.865311779706
58244.4235417,20.356927635866604,nan,5.299790776860356,5.22707752459651,ztfg,False,26.325,49.460525358291406,48.7819258042897
58244.43989579985,20.47225520251148,nan,0.7527563850146607,4.700325289626403,ztfg,False,26.2102,6.320252774530502,39.464619024624525
58244.463159699924,19.580356624581384,nan,-3.3378639707464814,10.687776068303691,ztfr,False,26.0984,-25.2830016923675,80.95568387172325
58245.31837960007,17.876327421032535,nan,-10.428260639743332,51.34510274548532,ztfg,False,26.325,-97.3221909187242,479.1803796208744
58245.37380790012,18.021990123759615,nan,10.16700372801571,44.898718564152475,ztfr,False,24.558,18.637728578340003,82.30646437239672
58245.477881900035,19.44505400575111,nan,-10.558978731822796,12.10621530321203,ztfg,False,25.6222,-51.5824439703023,59.1409631964046
58245.48708330002,19.7185916555759,nan,-6.84836236947804,9.41008038625973,ztfg,False,25.9562,-45.5057977460256,62.52782661435231
58245.48753469996,19.794064251508637,nan,-2.6120181084503584,8.778176221934842,ztfg,False,26.0141,-18.306957927850398,61.523961973432876
58246.339560199995,20.53315251635283,nan,-7.3823834640236905,4.443948211173256,ztfg,False,26.325,-68.8964111793268,41.47333780596525
58246.362222199794,20.537958484448254,nan,4.696646761048215,4.424320723490605,ztfg,False,26.2261,40.015467741912204,37.69524773696187
58246.3837731001,19.656620519914735,nan,17.579798566849384,9.962808616669525,ztfr,False,26.1785,143.35534641404598,81.2422210111515
58246.420578700025,19.644127753560927,nan,9.114774727123361,10.07810535840733,ztfr,False,26.1663,73.4963784196831,81.26413074925316
