mjd,m,em,f,ef,band,det,zp,f_counts,ef_counts
58322.45686,21.969101408868823,0.35521811591737884,5.92051432774493,1.9370672789568022,ztfg,True,30,1630.64505,533.51263
58325.38086,20.179185471243727,nan,0.5087247832040194,6.156810790421105,ztfi,False,30,140.11444,1695.7265
58325.43704,20.449196443711692,nan,-7.32544921761449,4.801217917732357,ztfg,False,30,-2017.59625,1322.36522
58328.41068,19.955559804596554,nan,-6.878591228476438,7.564950207202067,ztfr,False,30,-1894.52134,2083.5603
58328.47767,18.75441373423958,nan,26.44691292764308,22.86991244541756,ztfg,False,30,7284.08467,6298.89693
58329.38402,19.810037846079634,nan,-9.673910873017478,8.6499750987,ztfi,False,30,-2664.4163,2382.40097
58333.36285,20.26573996715622,nan,0.7838381022546935,5.685046336574128,ztfi,False,30,215.88694,1565.79178
58334.32589,21.07746841605569,nan,0.8059967559373127,2.6917990111040178,ztfg,False,30,221.98994,741.38301
58334.36573,20.999773622781028,nan,2.156389479494421,2.8914823559669274,ztfr,False,30,593.91898,796.38037
58337.35067,21.17400980207698,nan,1.0950125152441617,2.462782590196232,ztfr,False,30,301.59149,678.30665
58337.37969,21.609228328188582,nan,0.44711769887062863,1.6494481356954325,ztfg,False,30,123.14644,454.29574
58337.46532,20.534762562885376,nan,-1.6931659285766345,4.437363130079687,ztfi,False,30,-466.33662,1222.15129
58340.36858,20.650866348619665,nan,7.169411340484272,3.9873417144660346,ztfg,False,30,1974.61985,1098.2051
58340.39199,20.644993203874158,nan,2.423874528614375,4.00896914864672,ztfr,False,30,667.59048,1104.16179
58342.37384,19.997667382089812,nan,-1.8429105374757162,7.277178752696718,ztfi,False,30,-507.57971,2004.30146
58343.34998,21.32451958957573,nan,0.44538538085570956,2.1439870599137234,ztfr,False,30,122.66932,590.50307
58343.41729,21.591550815930084,nan,1.8903172033933822,1.6765235923957484,ztfg,False,30,520.63659,461.75294
58346.35012,21.421685877188857,nan,0.004218894380817611,1.960449433068386,ztfg,False,30,1.16198,539.95261
58346.37963,21.32496953010675,nan,2.329907713263739,2.143098753144923,ztfr,False,30,641.70987,590.25841
58346.50706,19.617094341050272,nan,21.883176958743526,10.332187034979832,ztfi,False,30,6027.12741,2845.72061
58349.33198,21.11780507238349,nan,-1.3879111764999437,2.5936296761928346,ztfr,False,30,-382.26248,714.34493
58349.37995,21.49560354325928,nan,-0.3464986037083003,1.8314226388993737,ztfg,False,30,-95.43364,504.41568
58352.32865,20.64879757186431,nan,1.7116738687263457,3.9949464932466108,ztfr,False,30,471.43413,1100.29963
58352.39935,21.33019279780932,nan,-0.9340608486441021,2.1328134780093957,ztfg,False,30,-257.26172,587.42561
58355.34625,20.479618831104403,nan,2.546616623194345,4.6685548242292105,ztfr,False,30,701.39646,1285.82677
58355.43654,20.321112397599094,nan,-8.13921787716099,5.402378851823713,ztfr,False,30,-2241.72675,1487.93869
58358.40181,20.221829889889978,nan,-3.3279173544632776,5.919677396520878,ztfr,False,30,-916.58455,1630.41454
58361.30921,20.842964945060327,nan,-1.2982586361351132,3.340750312001321,ztfr,False,30,-357.57012,920.11904
58361.39543,20.860383721182885,nan,2.5616280490610084,3.287581343199815,ztfg,False,30,705.53095,905.47509
58362.29131,20.34846402381373,nan,0.9588956054372099,5.267983258766621,ztfi,False,30,264.10178,1450.92307
58364.26853,21.505500988424043,nan,-1.6430012491393235,1.8148034670983817,ztfg,False,30,-452.52012,499.83838
58364.31182,21.267166393194923,nan,6.64302567823232,2.260286225488381,ztfr,False,30,1829.6412,622.53452
58365.33003,20.419014574100515,nan,-3.514078910102633,4.936557114345991,ztfi,False,30,-967.8577,1359.64073
58366.30431,20.34174335991692,nan,2.2128954260817078,5.300692997028665,ztfi,False,30,609.48201,1459.93208
58367.30027,21.366661141817673,nan,-2.758654134564472,2.0623650436564933,ztfg,False,30,-759.79644,568.0225
58367.34834,20.958603658635944,nan,-3.3344383452503648,3.0032295756611265,ztfr,False,30,-918.38058,827.15811
58370.29076,21.085063909998446,nan,-2.1527384754990693,2.6730336849212804,ztfr,False,30,-592.91341,736.21461
58370.31552,20.440936914090724,nan,3.8289128231139338,4.837881539703043,ztfi,False,30,1054.57016,1332.46322
58370.35521,21.593881467239264,nan,-0.7766523518571274,1.6729286113442479,ztfg,False,30,-213.90782,460.7628
58373.35411,20.318560173314594,nan,2.9847426940385917,5.4150930828378465,ztfi,False,30,822.0664,1491.44048
58373.36359,21.369500651696107,nan,0.3749443169873186,2.056978417635924,ztfg,False,30,103.26824,566.5389
58374.29486,20.111194575419283,nan,9.298938054402862,6.554690130895557,ztfi,False,30,2561.14021,1805.31157
58375.32687,20.49843652705855,nan,1.9226249416331849,4.588337811120524,ztfi,False,30,529.53488,1263.73317
58376.29546,21.60768555224266,nan,0.20876719471520236,1.6517935836214417,ztfg,False,30,57.49926,454.94173
58376.34163,21.23228600597418,nan,-1.3483212906390338,2.3340792259584093,ztfr,False,30,-371.35852,642.8588
58378.35861,20.121305308242206,nan,0.22247063188955737,6.493934028906937,ztfi,False,30,61.2735,1788.57795
58379.30995,20.86183109856974,nan,1.5927202394932642,3.2832016415485397,ztfr,False,30,438.67158,904.26882
58379.33792,21.25891531172478,nan,2.085777042784178,2.2775287660016073,ztfg,False,30,574.4707,627.28351
58382.25777,20.745489561775464,nan,-0.39112184064248806,3.654552211949744,ztfg,False,30,-107.7239,1006.54726
58382.29659,20.695018516395315,nan,5.523866076030785,3.8284465582759983,ztfr,False,30,1521.39905,1054.44174
58385.24222,20.168381551824265,nan,-5.549031705855205,6.218381675872434,ztfr,False,30,-1528.33024,1712.68453
58387.33713,19.94006362570546,nan,1.8985849627019689,7.673695207076983,ztfi,False,30,522.91372,2113.51116
58387.40669,19.492579484843134,nan,5.674197419066376,11.587725580420447,ztfi,False,30,1562.80374,3191.52464
58388.26919,20.583531435210404,nan,1.0017495630105027,4.242456730567778,ztfr,False,30,275.90474,1168.46961
58388.30995,20.623582255554574,nan,6.830345089788338,4.088811537818494,ztfg,False,30,1881.23325,1126.15221
58397.30808,20.2398695363282,nan,-12.888762925524325,5.8221337903292865,ztfi,False,30,-3549.86008,1603.5488
58400.18844,20.970270140040608,nan,1.1349223817947403,2.9711319506916194,ztfr,False,30,312.58358,818.31769
58400.28434,21.6723213384506,nan,2.246292870487292,1.5563291802182955,ztfg,False,30,618.68043,428.64865
58422.28362,19.918972849764327,nan,-5.033863158566348,7.824216439935217,ztfi,False,30,-1386.44104,2154.96815
58423.13932,20.50486880477265,nan,0.6808054094154754,4.561235268797323,ztfr,False,30,187.50938,1256.26851
58423.22185,21.172223242986494,nan,2.9037330452285364,2.466838389914847,ztfg,False,30,799.75449,679.42371
58424.22737,19.62335346023753,nan,-2.197646147781364,10.272794763088344,ztfi,False,30,-605.28201,2829.36262
58426.2213,20.753588356086333,nan,3.7648289292143184,3.627393356220247,ztfg,False,30,1036.91999,999.06709
58426.24295,20.77919248212428,nan,-0.5897302566164448,3.5428519382480266,ztfr,False,30,-162.4252,975.78245
58426.28663,20.049183294096984,nan,-2.0925447451094823,6.939955377283382,ztfi,False,30,-576.33468,1911.42243
58429.143,21.086045478593608,nan,-2.0018164407761736,2.670618199238506,ztfr,False,30,-551.34603,735.54933
58429.21613,21.57169512039161,nan,0.7589243033690625,1.7074655399169218,ztfg,False,30,209.02511,470.27506
58430.22049,20.199528646863328,nan,0.18289011344246064,6.042526127125534,ztfi,False,30,50.37212,1664.24989
58434.16639,21.08338887819429,nan,-3.57957143793134,2.6771607205542405,ztfg,False,30,-985.89584,737.35129
58434.1717,20.676260426896825,nan,2.4175917896468277,3.8951646923863876,ztfr,False,30,665.86007,1072.81744
58434.22422,19.98278086214973,nan,0.14427491061958114,7.377643249223327,ztfi,False,30,39.73661,2031.97168
58437.21637,20.810927815601982,nan,-4.48998185408919,3.440795562298085,ztfg,False,30,-1236.64369,947.67379
58437.2555,19.94014448185969,nan,-0.8774573066756927,7.673123758526581,ztfr,False,30,-241.67181,2113.35377
58440.21307,17.601999583372628,nan,-93.31951805181724,66.1043687400876,ztfg,False,30,-25702.32952,18206.65498
58447.32211,19.32901138011921,nan,10.478335755132274,13.47179431941465,ztfr,False,30,2885.97331,3710.44026
58456.16034,20.577059665190934,nan,1.326874124712542,4.267820346855463,ztfr,False,30,365.45148,1175.45533
58457.14071,20.462230378626096,nan,8.966509669319846,4.743925326231605,ztfg,False,30,2469.58183,1306.58553
58469.09388,20.657225319278037,nan,2.4539884403238403,3.9640567926575185,ztfr,False,30,675.88454,1091.7919
58469.15124,20.202635583100985,nan,-0.7326280484820885,6.0252595871528865,ztfg,False,30,-201.78252,1659.49429
58472.15218,20.007096085711993,nan,-2.1027712379079424,7.214256200263092,ztfg,False,30,-579.15129,1986.97115
58475.14058,20.245682943642592,nan,-1.8998461506330182,5.791043380191516,ztfr,False,30,-523.26108,1594.98579
58482.12404,20.61005446730391,nan,4.762395651494842,4.140075000372956,ztfg,False,30,1311.67268,1140.27134
58487.13295,21.0060343533302,nan,1.3923663257710002,2.8748570481468096,ztfg,False,30,383.48953,791.80138
58491.14347,20.79815435147215,nan,-6.938355619066258,3.481514875063968,ztfg,False,30,-1910.98182,958.88882
58494.09434,20.55040085765912,nan,-1.533464702797203,4.373908087370934,ztfr,False,30,-422.35125,1204.67432
58494.13354,20.71434020275725,nan,2.1252114223142304,3.7609184333332224,ztfg,False,30,585.33183,1035.84295
58503.15784,19.215647475075592,nan,-4.096869038625564,14.954469303903256,ztfg,False,30,-1128.37143,4118.80286
58510.13382,19.804799799867084,nan,6.1201493469187485,8.691807027856921,ztfg,False,30,1685.6291,2393.92244
58522.09977,19.627761890326163,nan,-8.703299319677726,10.231168553957255,ztfr,False,30,-2397.08768,2817.89781
58522.10456,19.97069427743588,nan,16.253432638234873,7.460231162029663,ztfr,False,30,4476.56707,2054.71828
58523.10206,19.75337766102666,nan,-0.2472272905930841,9.113368497531809,ztfr,False,30,-68.09205,2510.03011
58523.10692,19.862017964072972,nan,5.067147976159342,8.245610385395635,ztfr,False,30,1395.60844,2271.02968
58523.11178,19.431468339691772,nan,-8.159281752006613,12.25865040150024,ztfr,False,30,-2247.2528,3376.31268
58523.11664,19.699500558175608,nan,14.15884100428382,9.577006284202282,ztfr,False,30,3899.66863,2637.72656
58588.4963,19.905671999974416,nan,-16.202091513284497,7.920656797149585,ztfr,False,30,-4462.42655,2181.53003
58588.50068,20.217096813815417,nan,0.42151877169564633,5.945539518977764,ztfr,False,30,116.09591,1637.53756
58588.50513,20.05515840381075,nan,12.588842625151734,6.9018677631818885,ztfr,False,30,3467.25517,1900.93223
58588.50957,19.930011941813035,nan,2.328618168936612,7.74506771138708,ztfr,False,30,641.3547,2133.16878
58591.49392,19.238153612005334,nan,-0.9809280531879909,14.647670126704991,ztfr,False,30,-270.17002,4034.30335
58591.49777,19.345754891492746,nan,27.113450349816834,13.265634860212224,ztfr,False,30,7467.66432,3653.65923
58591.5016,19.29766174150668,nan,8.027195117531026,13.86645028922666,ztfr,False,30,2210.87312,3819.13754
58591.50544,19.497935068464585,nan,15.704308522954639,11.530707839007155,ztfr,False,30,4325.32573,3175.82065
58597.48829,20.341653012834843,nan,0.9340897133494563,5.301134100557404,ztfr,False,30,257.26967,1460.05357
58597.49214,20.35567002443345,nan,-8.661340821510914,5.2331355716868675,ztfr,False,30,-2385.53135,1441.32522
