mjd,m,em,f,ef,band,det,zp,f_counts,ef_counts
58967.27402780019,20.88296868342733,0.21197054297868131,16.099505123618698,3.143244766272006,ztfg,True,26.0952,121.588507249032,23.7387693668091
58967.329421299975,nan,nan,nan,nan,ztfi,False,25.4702,nan,nan
58967.33738429984,20.3779034557407,0.16503399509176983,25.635312603382726,3.8967468493715116,ztfr,True,25.9881,175.419802496142,26.6650371411509
58967.353379600216,20.101824297566154,0.1359265169277043,33.05752088407239,4.138706523014465,ztfr,True,26.0002,228.74430007059,28.6381283740084
58969.283726899885,20.397229828993325,0.2318546264288605,25.183034961129863,5.377915780839733,ztfi,True,25.3472,95.4966349375701,20.3936046961993
58969.28420139989,20.175087571825074,nan,17.701590964676342,6.180092379490099,ztfi,False,25.3144,65.1286837493089,22.7381416127239
58969.309930600226,18.816249504255843,nan,33.09482549187983,21.603802281872102,ztfr,False,24.5437,59.8742512453447,39.0850069898975
58969.33872690005,nan,nan,nan,nan,ztfr,False,25.2711,nan,nan
58969.38135420019,nan,nan,nan,nan,ztfg,False,24.5699,nan,nan
58970.293599499855,20.200663570159463,0.1473249485908889,30.18106578292072,4.095444381400968,ztfg,True,26.1296,235.274344411646,31.9257444001113
58970.29406249989,20.226857878016908,0.1484742945823761,29.46163527501168,4.029009408400669,ztfg,True,26.1743,239.318817783042,32.7279107033484
58970.35940970015,19.894213066430204,0.09703678721859285,40.02347318329878,3.577184536277812,ztfr,True,26.0647,293.896743158162,26.2676574837211
58970.3603356001,19.689141881573875,0.08811620417790503,48.344074151105126,3.9236403322193607,ztfr,True,26.0435,348.131440696507,28.2546017400402
58972.27350689983,nan,nan,nan,nan,ztfg,False,26.2899,nan,nan
58972.35813659988,nan,nan,nan,nan,ztfr,False,26.1664,nan,nan
58973.25143520022,19.81649478681253,0.19803306371702192,42.993429101324615,7.8420562629049275,ztfg,True,26.0913,323.53560772492,59.0133071928843
58973.25190970022,19.598786551467978,0.14947858800322095,52.53943273355523,7.233600644286674,ztfg,True,26.135,411.609490175886,56.6701716866695
58973.29399310006,19.254629840584563,0.11105107890603022,72.13533678510775,7.378379826136192,ztfr,True,26.0252,510.773155048405,52.2445518507529
58973.315266199876,19.350664150995243,0.1186175561780036,66.02894216628935,7.213955749087203,ztfr,True,26.0561,481.032411387927,52.5549314555107
58973.38968749996,19.429384974601753,0.1877625567947853,61.41097748656676,10.620504879934392,ztfi,True,25.3438,232.148568576537,40.1481153101042
58973.40893519996,19.68969052458681,0.2399261812597931,48.319651148478776,10.67804124515049,ztfi,True,25.3653,186.313270824584,41.1729129473741
58976.20493059978,19.07019101509865,0.19344302697798965,85.49162930265769,15.232347382873996,ztfg,True,26.0949,645.481194415964,115.007678092652
58976.20540509978,19.343372854103297,0.29069031584502925,66.4738539184209,17.798015649794696,ztfg,True,26.0708,490.874936794898,131.429115241151
58976.29370369995,18.97600929794685,0.1629787736551582,93.23871527987818,13.996436836600353,ztfr,True,26.0351,666.24855608866,100.013238114442
58976.31383100012,19.221051252498235,0.26659208145647434,74.4011244092418,18.26908963706537,ztfr,True,26.0009,515.156873748816,126.496033203746
58977.263680600096,nan,nan,nan,nan,ztfr,False,24.742,nan,nan
58977.2859259001,17.838210183835045,nan,46.24020334614018,53.17970478677183,ztfi,False,24.8692,112.901506059342,129.845206719207
58977.28638890013,17.85832861274909,nan,136.00985522768494,52.20337128395451,ztfi,False,24.8149,315.885999888893,121.243523919629
58977.354849500116,nan,nan,nan,nan,ztfg,False,26.0108,nan,nan
58979.2487269002,19.022100081485057,0.06192303429671897,89.36345831990094,5.096855940330332,ztfg,True,25.9749,604.115484267573,34.455801650069
58979.268912000116,19.08117059360589,0.07550546966904202,84.63144625914619,5.8857300346017505,ztfg,True,26.093,637.869391143864,44.3608989277179
58979.297557900194,18.991064877178992,0.08480414884269238,91.954724830782,7.182593876152213,ztfr,True,25.9829,626.230259779406,48.914915870066
58979.2980324002,18.79354508535434,0.0614495908392986,110.30163901990873,6.242968210995122,ztfr,True,26.0089,769.381901256266,43.5462862958084
58980.31277780002,nan,nan,nan,nan,ztfr,False,26.1658,nan,nan
58980.401435200125,nan,nan,nan,nan,ztfg,False,26.2341,nan,nan
58981.33509259997,19.232338733263802,0.15590163954955058,73.63164560414882,10.573173318981539,ztfi,True,25.3459,278.884582980154,40.0465724709392
58981.3364467998,19.17184902300563,0.14598452312190574,77.8503179821649,10.467847053067205,ztfi,True,25.3199,287.88589745444,38.7094827792284
58985.27192129986,nan,nan,nan,nan,ztfr,False,26.1633,nan,nan
58985.27239579987,18.836061094219836,0.04004369856545611,106.06584648570781,3.9120095650397215,ztfr,True,26.024,750.197413219397,27.6694105918232
58985.29137729993,18.92277487098124,0.041748134298728964,97.9242043694318,3.765453472516552,ztfr,True,26.0119,684.936092150516,26.3376659861346
58985.29399310006,19.426424795609023,0.057991970350984294,61.578638401878415,3.2891835428347753,ztfg,True,26.1263,478.575081261047,25.5627815448195
58985.31616900023,19.00592609644058,0.06986858832538542,90.70465199692626,5.837161268831712,ztfi,True,25.3128,333.234195804501,21.4447847864102
58987.28990740003,19.144858664604932,0.07914724275535726,79.80985727560719,5.818117480024773,ztfi,True,25.3378,300.038188113566,21.8727045321009
58991.23016199982,nan,nan,nan,nan,ztfr,False,26.1784,nan,nan
58991.271006899886,19.120140149706025,0.05466177388418498,81.64769715453119,4.110719314751218,ztfr,True,26.0358,583.799797644284,29.3925877613197
58991.29461809993,nan,nan,nan,nan,ztfg,False,26.3004,nan,nan
