mjd,m,em,f,ef,band,det,zp,f_counts,ef_counts
59276.52,19.641771554703347,0.2508934455445545,50.5,11.67,o,True,23.9,50.5,11.67
59278.6,18.594460304317934,nan,49.5,26.5,o,False,23.9,49.5,26.5
59280.51,19.58420096972306,0.11723521126760565,53.25,5.75,o,True,23.9,53.25,5.75
59284.57,19.841876774005247,0.23394250000000005,42.0,9.05,o,True,23.9,42.0,9.05
59288.44,19.810034720497917,0.1285267976878613,43.25,5.12,o,True,23.9,43.25,5.12
59292.49,19.79755485660417,0.130284,43.75,5.25,o,True,23.9,43.75,5.25
59296.59,19.68564565349434,0.15110257731958765,48.5,6.75,o,True,23.9,48.5,6.75
59297.41,19.936348176228748,0.26451600000000003,38.5,9.38,o,True,23.9,38.5,9.38
59304.4,18.854289228933673,nan,28.5,20.86,o,False,23.9,28.5,20.86
59306.4,20.03982988912431,0.2289276,35.0,7.38,o,True,23.9,35.0,7.38
59308.44,20.703115997617928,0.2971389473684211,19.0,5.2,c,True,23.9,19.0,5.2
59312.45,20.311583733468346,0.17928990825688074,27.25,4.5,c,True,23.9,27.25,4.5
59322.45,19.97218430728922,0.21131073825503358,37.25,7.25,o,True,23.9,37.25,7.25
59324.43,19.96001094949183,0.19973190868064772,37.67,6.93,o,True,23.9,37.67,6.93
59326.32,19.68184663439123,0.25765019519211013,48.67,11.55,o,True,23.9,48.67,11.55
59332.43,19.752587893338912,nan,23.75,9.12,o,False,23.9,23.75,9.12
59334.39,19.97949568983251,0.23826713513513514,37.0,8.12,o,True,23.9,37.0,8.12
59336.42,20.01680988465725,0.2429538461538462,35.75,8.0,o,True,23.9,35.75,8.0
59338.47,20.055452262316813,0.2555328695652174,34.5,8.12,c,True,23.9,34.5,8.12
59339.5,18.796518287104437,nan,-15.0,22.0,c,False,23.9,-15.0,22.0
59342.37,19.044979867444216,nan,22.0,17.5,c,False,23.9,22.0,17.5
59344.36,19.894850021680092,nan,12.0,8.0,o,False,23.9,12.0,8.0
59346.36,20.050741902630435,nan,11.0,6.93,c,False,23.9,11.0,6.93
59348.35,20.803003593215205,0.3614823427582228,17.33,5.77,o,True,23.9,17.33,5.77
59352.34,19.9649218306807,nan,8.75,7.5,o,False,23.9,8.75,7.5
59354.42,19.078370383365762,nan,-0.5,16.97,o,False,23.9,-0.5,16.97
59360.4,19.16837241530675,nan,18.75,15.62,o,False,23.9,18.75,15.62
59362.38,19.66568262769088,nan,15.0,9.88,o,False,23.9,15.0,9.88
59364.32,20.21263916133653,nan,8.67,5.97,o,False,23.9,8.67,5.97
59366.36,20.405149978319905,nan,10.25,5.0,o,False,23.9,10.25,5.0
59368.35,20.460840965097784,nan,12.25,4.75,c,False,23.9,12.25,4.75
59370.33,20.1004300155607,nan,13.75,6.62,o,False,23.9,13.75,6.62
59372.31,20.732070678992464,0.2570468108108108,18.5,4.38,c,True,23.9,18.5,4.38
59374.3,20.001729972732466,nan,9.75,7.25,o,False,23.9,9.75,7.25
59376.32,20.46450435517729,0.29997794676806083,23.67,6.54,c,True,23.9,23.67,6.54
59378.35,20.001729972732466,nan,18.25,7.25,o,False,23.9,18.25,7.25
59380.28,20.472330344320657,0.21945000000000003,23.5,4.75,c,True,23.9,23.5,4.75
59382.28,19.72206789321229,nan,10.0,9.38,o,False,23.9,10.0,9.38
59386.33,17.649237249973588,nan,22.5,63.29,o,False,23.9,22.5,63.29
59388.28,19.83030576355007,nan,14.75,8.49,o,False,23.9,14.75,8.49
59390.27,18.013528530306896,nan,9.0,45.25,o,False,23.9,9.0,45.25
59392.32,20.02137500506781,nan,7.67,7.12,o,False,23.9,7.67,7.12
59394.34,19.78644432662727,nan,18.0,8.84,c,False,23.9,18.0,8.84
59396.31,20.60745474737972,0.30765860240963855,20.75,5.88,o,True,23.9,20.75,5.88
59400.27,20.472330344320657,0.24255000000000002,23.5,5.25,o,True,23.9,23.5,5.25
59402.29,20.41606199182603,0.29039733333333334,24.75,6.62,c,True,23.9,24.75,6.62
59404.26,20.03982988912431,nan,14.5,7.0,o,False,23.9,14.5,7.0
59416.26,16.927812210561456,nan,-1.0,123.0,o,False,23.9,-1.0,123.0
59418.27,19.032028586184765,nan,-2.33,17.71,o,False,23.9,-2.33,17.71
59424.26,19.808780259116585,nan,19.0,8.66,c,False,23.9,19.0,8.66
59426.26,19.092537960727793,nan,3.0,16.75,o,False,23.9,3.0,16.75
59428.25,19.223258855026874,nan,29.0,14.85,c,False,23.9,29.0,14.85
58800.53069439996,18.24077314219865,nan,1.1943445831322705,36.704620555255865,ztfr,False,26.0699,8.81230752035484,270.8200031372609
58801.54166670004,16.612129142121994,nan,27.925197268218298,164.50471071687411,ztfr,False,24.7502,61.104929832025,359.9633946662362
58801.54680560017,16.367120182868277,nan,9.18942989156935,206.14932756253071,ztfr,False,24.5787,17.1699317466747,385.1783979677392
58801.55193290021,17.006150604707784,nan,67.8498002559627,114.4378668310834,ztfr,False,25.124,209.482898068785,353.3212463728408
