MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
59043.440064,18.748,0.112,115,13,o,0,4.96,256.72750,30.27150,5745.06,7189.80,2.32,2.05,38.0,-0.435,19.57,20.86,02a59043o0360o
59043.443295,18.484,0.088,147,13,o,0,3.14,256.72750,30.27150,5725.76,7150.74,2.26,1.99,38.0,-0.443,19.56,20.82,02a59043o0367o
59043.450323,19.439,0.212,61,13,o,0,3.40,256.72750,30.27150,5785.87,7227.54,2.19,2.03,34.3,-0.443,19.52,20.73,02a59043o0382o
59043.460140,20.589,0.658,21,14,o,0,2.51,256.72750,30.27150,5804.45,7112.56,2.16,2.08,31.0,-0.442,19.47,20.64,02a59043o0403o
59045.391591,-16.785,0.210,-701,147,o,0,4.08,256.72750,30.27150,6755.33,5182.82,2.54,2.46,-40.8,-0.390,16.40,17.88,01a59045o0330o
59045.409189,-17.617,0.510,-326,166,o,0,2.70,256.72750,30.27150,6777.51,5220.10,2.46,2.32,-7.2,-0.374,16.34,17.78,01a59045o0367o
59045.424755,19.032,0.897,88,79,o,0,5.88,256.72750,30.27150,6721.20,5144.99,2.48,2.32,-12.9,-0.375,17.11,18.53,01a59045o0400o
59045.440159,-17.150,0.588,-501,294,o,0,2.43,256.72750,30.27150,6705.31,5262.48,2.67,2.52,-10.2,-0.377,16.08,17.58,01a59045o0432o
59047.390266,19.230,0.148,74,11,c,0,1.95,256.72750,30.27150,5755.18,7190.44,2.66,2.35,39.3,-0.405,19.55,21.62,02a59047o0209c
59047.393050,19.395,0.189,63,12,c,0,1.85,256.72750,30.27150,5735.79,7152.72,2.55,2.32,41.4,-0.407,19.58,21.64,02a59047o0215c
59047.411995,19.433,0.192,61,12,c,0,2.13,256.72750,30.27150,5792.88,7228.26,2.62,2.39,41.0,-0.401,19.48,21.44,02a59047o0256c
59047.419603,20.093,0.279,33,9,c,0,4.10,256.72750,30.27150,5813.43,7115.00,2.47,2.35,39.7,-0.408,19.62,21.61,02a59047o0272c
59051.399699,20.369,0.349,26,9,c,0,2.59,256.72750,30.27150,6359.07,1086.46,2.41,2.25,-65.6,-0.408,19.77,21.90,02a59051o0342c
59051.402904,20.322,0.332,27,9,c,0,5.77,256.72750,30.27150,6340.35,1047.80,2.41,2.20,-62.4,-0.420,19.83,21.89,02a59051o0349c
59051.418638,19.944,0.266,38,10,c,0,3.02,256.72750,30.27150,6401.66,1123.19,2.43,2.21,-61.6,-0.413,19.80,21.85,02a59051o0382c
59051.428537,19.737,0.193,46,9,c,0,7.03,256.72750,30.27150,6422.47,1007.85,2.47,2.26,-55.1,-0.414,19.78,21.83,02a59051o0403c
59053.324478,18.899,0.081,100,8,o,0,13.51,256.72750,30.27150,729.21,5000.98,1.73,1.61,-88.2,-0.437,19.97,21.34,01a59053o0078o
59053.329094,18.565,0.065,136,9,o,0,13.32,256.72750,30.27150,751.08,5040.26,1.80,1.60,88.1,-0.435,19.93,21.35,01a59053o0088o
59053.342913,18.924,0.095,98,9,o,0,32.27,256.72750,30.27150,695.48,4961.07,1.73,1.60,-87.1,-0.437,19.98,21.46,01a59053o0116o
59053.350847,18.786,0.081,111,9,o,0,18.32,256.72750,30.27150,679.23,5078.08,1.78,1.61,-87.2,-0.439,19.95,21.43,01a59053o0133o
59059.383492,18.762,0.119,114,14,o,0,4.61,256.72750,30.27150,1847.60,5484.75,2.28,1.92,39.6,-0.436,19.29,20.15,02a59059o0317o
59059.386701,19.436,0.253,61,15,o,0,3.58,256.72750,30.27150,1829.44,5445.65,2.16,1.91,34.2,-0.446,19.32,20.14,02a59059o0324o
59059.392209,18.826,0.170,107,18,o,0,2.32,256.72750,30.27150,1887.81,5521.88,2.21,1.92,38.7,-0.439,19.28,20.13,02a59059o0336o
59059.414055,20.028,0.533,35,19,o,0,2.50,256.72750,30.27150,1909.73,5402.44,2.29,1.91,37.1,-0.443,19.23,20.08,02a59059o0382o
59061.302427,19.085,0.159,84,13,o,0,5.36,256.72750,30.27150,2212.30,9578.32,1.65,1.57,-32.5,-0.443,19.42,19.97,01a59061o0116o
59061.314136,19.205,0.197,76,15,o,0,7.01,256.72750,30.27150,2235.66,9616.51,1.73,1.61,-29.8,-0.433,19.37,19.95,01a59061o0140o
59061.328590,19.551,0.209,55,12,o,0,11.71,256.72750,30.27150,2178.39,9538.47,1.75,1.65,-59.2,-0.435,19.36,19.94,01a59061o0169o
59061.332275,20.309,0.411,27,11,o,0,6.70,256.72750,30.27150,2160.78,9655.70,1.73,1.62,-39.1,-0.435,19.37,19.95,01a59061o0177o
59063.292622,19.218,1.974,75,147,o,0,1.29,256.72750,30.27150,1855.17,5490.33,2.45,2.26,19.0,-0.439,16.42,16.41,02a59063o0120o
59063.296281,-17.563,0.316,-343,108,o,0,0.99,256.72750,30.27150,1835.84,5452.26,2.70,2.56,32.2,-0.391,17.11,17.13,02a59063o0128o
59063.302713,-20.960,6.116,-15,92,o,0,1.23,256.72750,30.27150,1895.48,5528.53,2.37,2.22,22.6,-0.410,17.30,17.42,02a59063o0142o
59063.313023,19.585,0.937,53,50,o,0,1.60,256.72750,30.27150,1912.75,5409.50,2.19,2.02,27.2,-0.441,17.96,18.06,02a59063o0163o
59065.370057,19.463,0.268,60,16,o,0,3.02,256.72750,30.27150,2856.10,3465.96,2.43,2.03,-7.7,-0.379,19.03,19.65,01a59065o0270o
59065.372945,19.169,0.238,78,19,o,0,5.07,256.72750,30.27150,2875.66,3504.96,2.18,1.93,-10.0,-0.391,19.09,19.64,01a59065o0276o
59065.379482,19.652,0.379,50,19,o,0,1.73,256.72750,30.27150,2818.64,3427.42,2.43,2.09,-7.6,-0.382,19.00,19.60,01a59065o0290o
59065.402974,21.879,2.844,6,18,o,0,1.86,256.72750,30.27150,2799.98,3542.42,2.33,2.06,-7.2,-0.384,18.93,19.45,01a59065o0340o
59069.290005,21.005,0.577,14,8,o,0,13.40,256.72750,30.27150,2835.09,3468.63,2.14,1.96,-3.5,-0.403,19.82,21.55,01a59069o0126o
59069.293690,19.477,0.160,59,9,o,0,8.56,256.72750,30.27150,2857.18,3506.81,2.05,1.90,-1.1,-0.408,19.86,21.57,01a59069o0134o
59069.303624,19.417,0.115,62,7,o,0,18.75,256.72750,30.27150,2799.44,3427.31,1.97,1.80,-8.3,-0.405,19.92,21.65,01a59069o0154o
59069.314386,19.435,0.140,61,9,o,0,13.14,256.72750,30.27150,2783.90,3544.13,1.97,1.78,-3.1,-0.406,19.93,21.69,01a59069o0176o
59071.297491,20.175,0.288,31,9,c,0,12.70,256.72750,30.27150,838.62,9110.00,2.52,2.16,-44.9,-0.432,19.78,21.83,02a59071o0138c
59071.301154,19.239,0.122,73,9,c,0,6.39,256.72750,30.27150,819.84,9070.98,2.43,2.11,-49.5,-0.446,19.78,21.86,02a59071o0146c
59071.306245,20.313,0.400,27,11,c,0,4.12,256.72750,30.27150,878.31,9151.03,2.49,2.21,-48.8,-0.433,19.76,21.89,02a59071o0157c
59071.319144,20.787,0.543,18,10,c,0,3.62,256.72750,30.27150,895.73,9028.44,2.54,2.26,-46.3,-0.436,19.76,21.90,02a59071o0184c
59073.376164,19.211,0.154,75,12,o,0,10.97,256.72750,30.27150,8491.21,9709.21,2.08,1.89,13.2,-0.397,19.77,21.19,01a59073o0322o
59073.379392,21.672,1.204,8,9,o,0,10.28,256.72750,30.27150,8511.06,9748.35,1.95,1.90,63.4,-0.402,19.77,21.15,01a59073o0329o
59073.385888,19.605,0.171,52,9,o,0,13.15,256.72750,30.27150,8449.87,9672.18,2.11,1.98,13.6,-0.392,19.71,21.11,01a59073o0343o
59073.404369,19.826,0.206,43,9,o,0,12.29,256.72750,30.27150,8428.75,9794.06,2.21,2.01,16.5,-0.387,19.65,21.03,01a59073o0382o
59075.330353,20.524,0.324,22,7,c,0,6.54,256.72750,30.27150,7655.65,5182.15,2.51,2.37,42.4,-0.395,19.80,21.84,02a59075o0196c
59075.338649,20.010,0.241,36,9,c,0,2.24,256.72750,30.27150,7637.04,5143.63,2.49,2.36,42.7,-0.396,19.79,21.81,02a59075o0214c
59075.342764,20.538,0.406,22,9,c,0,3.85,256.72750,30.27150,7694.72,5220.61,2.67,2.46,38.9,-0.386,19.70,21.78,02a59075o0223c
59075.366399,20.558,0.448,22,10,c,0,2.67,256.72750,30.27150,7716.02,5105.57,2.49,2.38,40.1,-0.395,19.72,21.67,02a59075o0274c
59077.330077,20.827,0.525,17,9,o,0,2.33,256.72750,30.27150,8494.19,9702.75,1.84,1.81,-88.5,-0.399,19.94,21.44,01a59077o0199o
59077.339848,19.801,0.206,44,9,o,0,8.95,256.72750,30.27150,8514.49,9742.77,1.85,1.83,62.8,-0.397,19.92,21.35,01a59077o0220o
59077.349783,19.271,0.127,71,9,o,0,11.65,256.72750,30.27150,8452.21,9666.21,1.85,1.79,83.5,-0.398,19.91,21.28,01a59077o0241o
59077.353957,20.303,0.295,28,8,o,0,12.82,256.72750,30.27150,8432.43,9785.61,1.81,1.74,86.7,-0.401,19.93,21.26,01a59077o0250o
59079.277311,19.620,0.162,52,8,c,0,3.32,256.72750,30.27150,7665.23,5185.26,2.63,2.34,38.2,-0.391,19.78,21.89,02a59079o0106c
59079.280526,19.759,0.194,45,9,c,0,7.16,256.72750,30.27150,7646.38,5146.97,2.55,2.32,37.7,-0.391,19.83,21.89,02a59079o0113c
59079.287024,21.744,1.018,7,7,c,0,6.15,256.72750,30.27150,7704.51,5227.65,2.59,2.38,38.4,-0.391,19.80,21.89,02a59079o0127c
59079.297084,19.576,0.158,54,8,c,0,4.26,256.72750,30.27150,7723.19,5108.58,2.59,2.36,33.7,-0.390,19.79,21.87,02a59079o0148c
59083.247822,20.114,0.317,33,10,c,0,3.22,256.72750,30.27150,5195.54,2749.64,2.29,2.27,-56.6,-0.397,19.76,21.64,02a59083o0029c
59083.272314,20.468,0.400,24,9,c,0,2.57,256.72750,30.27150,5172.80,2708.63,2.31,2.25,68.2,-0.402,19.79,21.78,02a59083o0081c
59083.289312,-24.729,17.250,0,8,c,0,4.31,256.72750,30.27150,5230.48,2786.59,2.33,2.26,70.1,-0.403,19.79,21.81,02a59083o0117c
59083.292602,19.607,0.172,52,9,c,0,4.36,256.72750,30.27150,5251.53,2669.91,2.34,2.28,82.9,-0.404,19.78,21.82,02a59083o0124c
59085.268079,19.093,0.148,84,12,o,0,4.93,256.72750,30.27150,8588.00,3100.08,2.37,2.21,-40.6,-0.393,19.45,20.59,01a59085o0100o
59085.270872,19.193,0.152,76,12,o,0,5.44,256.72750,30.27150,8608.23,3138.23,2.37,2.23,-60.3,-0.389,19.42,20.59,01a59085o0106o
59085.281035,19.655,0.234,50,12,o,0,2.91,256.72750,30.27150,8551.76,3063.28,2.27,2.11,-40.7,-0.393,19.46,20.54,01a59085o0127o
59085.291703,19.306,0.182,69,12,o,0,2.94,256.72750,30.27150,8535.60,3180.82,2.44,2.28,-32.2,-0.379,19.30,20.35,01a59085o0149o
59087.272256,20.193,0.424,30,13,o,0,4.03,256.72750,30.27150,5191.51,2744.49,2.33,2.15,-52.6,-0.418,19.31,20.49,02a59087o0104o
59087.275457,20.041,0.360,35,13,o,0,3.35,256.72750,30.27150,5172.32,2705.10,2.23,2.07,-55.5,-0.427,19.34,20.49,02a59087o0111o
59087.292205,19.478,0.230,59,14,o,0,3.07,256.72750,30.27150,5230.99,2782.11,2.13,2.05,-58.5,-0.429,19.39,20.47,02a59087o0147o
59087.300178,19.676,0.232,49,11,o,0,13.44,256.72750,30.27150,5252.51,2664.92,2.09,1.93,-51.7,-0.431,19.40,20.48,02a59087o0164o
59089.326174,20.634,0.651,20,13,o,0,6.11,256.72750,30.27150,1224.84,7521.02,2.04,1.86,-33.8,-0.409,19.37,20.22,01a59089o0231o
59089.339117,19.762,0.327,45,15,o,0,4.38,256.72750,30.27150,1244.04,7559.41,2.03,1.89,-28.4,-0.402,19.34,20.16,01a59089o0259o
59089.347441,19.502,0.221,57,13,o,0,6.35,256.72750,30.27150,1182.94,7481.21,2.03,1.92,-30.5,-0.412,19.30,20.13,01a59089o0277o
59089.350660,19.481,0.236,58,14,o,0,6.33,256.72750,30.27150,1163.19,7597.99,1.93,1.82,-28.2,-0.413,19.32,20.11,01a59089o0284o
59093.275380,19.693,0.310,48,15,o,0,12.63,256.72750,30.27150,1216.59,7524.03,1.81,1.66,-70.0,-0.438,19.27,19.72,01a59093o0128o
59093.294047,19.855,0.366,42,15,o,0,5.67,256.72750,30.27150,1238.85,7563.35,1.86,1.71,-78.3,-0.437,19.24,19.69,01a59093o0167o
59093.306711,19.609,0.267,52,14,o,0,18.51,256.72750,30.27150,1180.60,7484.19,1.88,1.74,-78.3,-0.434,19.16,19.60,01a59093o0192o
59093.317089,19.724,0.285,47,13,o,0,10.32,256.72750,30.27150,1160.58,7599.28,1.94,1.77,-65.9,-0.430,19.10,19.56,01a59093o0213o
59095.246262,21.047,1.545,14,21,o,0,2.59,256.72750,30.27150,2980.35,9455.20,2.68,2.28,-53.8,-0.451,18.97,19.98,02a59095o0058o
59095.249463,19.481,0.305,59,18,o,0,2.93,256.72750,30.27150,2962.68,9415.79,2.62,2.15,-50.9,-0.453,19.13,20.04,02a59095o0065o
59095.256858,18.819,0.158,108,17,o,0,2.83,256.72750,30.27150,3016.77,9491.85,2.53,2.16,-52.7,-0.452,19.11,19.90,02a59095o0081o
59095.272124,19.663,0.401,50,20,o,0,4.64,256.72750,30.27150,3033.55,9372.75,2.40,1.95,-45.2,-0.469,19.14,19.84,02a59095o0114o
59097.312762,19.782,0.400,44,18,o,0,2.79,256.72750,30.27150,9314.15,7545.04,2.09,1.98,-82.3,-0.400,19.06,19.62,01a59097o0211o
59097.326639,19.838,0.444,42,19,o,0,2.54,256.72750,30.27150,9333.89,7585.13,2.14,2.04,-80.6,-0.401,18.97,19.58,01a59097o0241o
59097.330784,19.831,0.393,42,17,o,0,3.63,256.72750,30.27150,9273.04,7510.48,2.05,1.99,-81.3,-0.396,19.10,19.62,01a59097o0250o
59097.340941,20.081,0.514,34,17,o,0,3.20,256.72750,30.27150,9253.67,7629.41,1.99,1.96,32.0,-0.394,18.99,19.47,01a59097o0272o
