MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
59085.352572,-21.289,1.315,-11,15,o,0,1.17,263.14051,15.73588,3304.11,894.63,3.15,3.10,-87.0,-0.370,19.15,20.73,01a59085o0276o
59087.273628,20.926,0.709,16,11,o,0,2.24,263.14051,15.73588,3253.50,5094.92,2.14,1.99,-64.4,-0.449,19.34,20.39,02a59087o0107o
59087.277288,-21.575,1.313,-8,11,o,0,1.87,263.14051,15.73588,3233.79,5056.41,2.11,1.97,-67.7,-0.454,19.35,20.39,02a59087o0115o
59087.282933,20.329,0.508,27,14,o,0,1.07,263.14051,15.73588,3291.62,5132.46,2.14,2.01,-62.5,-0.448,19.33,20.36,02a59087o0127o
59087.301105,20.526,0.538,22,12,o,0,1.86,263.14051,15.73588,3310.85,5016.30,2.05,1.99,-62.9,-0.450,19.38,20.38,02a59087o0166o
59089.319210,-21.734,1.864,-7,14,o,0,1.17,263.14051,15.73588,3104.84,5186.15,2.12,1.90,-14.2,-0.396,19.29,20.08,01a59089o0216o
59089.322472,23.725,10.143,1,12,o,0,1.41,263.14051,15.73588,3123.80,5224.62,2.12,1.91,-12.1,-0.389,19.31,20.07,01a59089o0223o
59089.328950,20.455,0.493,24,12,o,0,1.85,263.14051,15.73588,3066.51,5147.60,2.14,1.89,-16.0,-0.392,19.27,20.05,01a59089o0237o
59089.341423,21.001,0.909,14,13,o,0,1.18,263.14051,15.73588,3047.06,5263.85,2.06,1.91,-13.2,-0.400,19.27,20.00,01a59089o0264o
59092.266558,-22.688,4.625,-3,14,o,0,1.62,263.14051,15.73588,3096.67,5186.09,2.16,2.10,-7.1,-0.417,19.16,19.85,01a59092o0106o
59092.272091,-20.493,0.613,-23,14,o,0,1.59,263.14051,15.73588,3116.89,5224.52,2.24,2.19,-67.6,-0.410,19.14,19.85,01a59092o0118o
59092.283642,-20.518,0.876,-22,20,o,0,0.82,263.14051,15.73588,3060.89,5147.61,2.58,2.50,-75.1,-0.395,18.98,19.84,01a59092o0143o
59092.286876,-19.945,0.320,-38,12,o,0,1.65,263.14051,15.73588,3043.06,5263.48,2.18,2.13,-43.6,-0.412,19.14,19.83,01a59092o0150o
59093.264180,21.000,0.829,14,12,o,0,2.01,263.14051,15.73588,3093.44,5189.94,1.87,1.77,-10.6,-0.418,19.16,19.63,01a59093o0105o
59093.271955,19.980,0.322,37,12,o,0,2.28,263.14051,15.73588,3114.56,5228.64,1.78,1.72,-50.3,-0.429,19.29,19.70,01a59093o0121o
59093.287586,-19.965,0.401,-38,15,o,0,1.23,263.14051,15.73588,3056.75,5150.51,1.84,1.80,-53.2,-0.433,19.17,19.55,01a59093o0154o
59093.296693,21.377,1.312,10,13,o,0,1.32,263.14051,15.73588,3040.67,5267.36,1.85,1.78,-37.1,-0.432,19.21,19.65,01a59093o0172o
59095.264689,21.457,1.533,10,14,o,0,1.80,263.14051,15.73588,2587.79,1606.67,2.30,2.05,-50.1,-0.465,18.99,19.83,02a59095o0098o
59095.267890,21.062,1.263,14,17,o,0,1.38,263.14051,15.73588,2567.36,1568.36,2.28,2.00,-53.0,-0.475,19.15,19.87,02a59095o0105o
59095.275388,20.726,1.245,19,23,o,0,1.08,263.14051,15.73588,2626.53,1646.98,2.43,2.06,-47.7,-0.463,17.84,18.96,02a59095o0121o
59095.286602,-22.707,4.522,-3,14,o,0,2.71,263.14051,15.73588,2645.62,1526.67,2.42,1.99,-55.1,-0.465,19.01,19.69,02a59095o0145o
59096.346560,22.133,2.620,5,13,o,0,1.76,263.14051,15.73588,1159.66,5278.65,1.77,1.61,-88.8,-0.439,19.34,19.78,01a59096o0209o
59096.349787,-22.504,3.963,-4,14,o,0,1.33,263.14051,15.73588,1179.65,5318.14,1.82,1.63,89.6,-0.434,19.33,19.77,01a59096o0216o
59096.359926,22.351,3.186,4,13,o,0,2.36,263.14051,15.73588,1118.61,5240.37,1.86,1.67,-89.7,-0.432,19.22,19.69,01a59096o0238o
59096.370997,-20.311,0.613,-27,17,o,0,1.44,263.14051,15.73588,1098.90,5356.65,1.88,1.69,-89.6,-0.427,19.18,19.61,01a59096o0262o
59097.309976,-22.713,5.263,-3,16,o,0,1.47,263.14051,15.73588,1160.17,5284.10,1.85,1.79,-69.8,-0.432,19.18,19.76,01a59097o0205o
59097.314606,-20.537,0.604,-22,13,o,0,2.11,263.14051,15.73588,1179.51,5323.23,1.88,1.82,-40.8,-0.429,19.18,19.79,01a59097o0215o
59097.321519,20.117,0.538,33,18,o,0,0.80,263.14051,15.73588,1119.08,5244.71,1.89,1.79,-78.4,-0.430,19.21,19.78,01a59097o0230o
