MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
59047.510014,-21.251,0.790,-12,9,c,0,1.08,345.29006,23.48722,3619.35,6354.53,2.30,2.27,44.1,-0.401,19.71,21.56,02a59047o0461c
59047.513081,22.586,2.929,3,10,c,0,1.44,345.29006,23.48722,3639.73,6392.00,2.36,2.31,48.6,-0.405,19.73,21.55,02a59047o0467c
59047.526492,21.050,0.778,14,11,c,0,1.43,345.29006,23.48722,3581.92,6314.56,2.34,2.23,52.4,-0.408,19.52,21.29,02a59047o0494c
59047.529236,-25.316,38.500,0,10,c,0,1.03,345.29006,23.48722,3560.96,6431.72,2.35,2.22,42.4,-0.403,19.53,21.32,02a59047o0500c
59051.488166,-22.890,3.286,-2,8,c,0,1.62,345.29006,23.48722,6881.09,2287.73,2.39,2.33,-76.0,-0.394,19.77,21.77,02a59051o0526c
59051.490910,21.263,0.628,11,7,c,0,1.43,345.29006,23.48722,6901.16,2326.21,2.39,2.30,-64.7,-0.401,19.80,21.76,02a59051o0532c
59051.496788,21.155,0.708,12,9,c,0,1.32,345.29006,23.48722,6845.54,2247.80,2.40,2.26,-68.9,-0.399,19.76,21.77,02a59051o0544c
59051.503343,23.437,5.769,2,9,c,0,1.50,345.29006,23.48722,6827.24,2367.58,2.38,2.27,-68.4,-0.401,19.76,21.77,02a59051o0558c
59053.506635,22.713,3.091,3,9,o,0,1.08,345.29006,23.48722,520.32,2603.81,1.90,1.66,73.8,-0.433,19.86,21.14,01a59053o0444o
59053.508476,21.414,1.048,10,10,o,0,0.94,345.29006,23.48722,500.05,2565.63,1.89,1.66,72.9,-0.433,19.86,21.12,01a59053o0448o
59053.526559,23.537,6.316,1,9,o,0,1.58,345.29006,23.48722,557.88,2644.74,1.93,1.77,73.2,-0.439,19.82,21.18,01a59053o0486o
59053.532725,21.316,1.069,11,12,o,0,0.86,345.29006,23.48722,575.77,2524.52,1.85,1.69,70.5,-0.437,19.88,21.23,01a59053o0498o
59059.562238,-22.435,2.156,-4,8,c,0,1.10,345.29006,23.48722,2500.28,2475.68,2.38,2.32,67.4,-0.412,19.82,22.04,02a59059o0685c
59059.565441,23.181,3.438,2,7,c,0,2.21,345.29006,23.48722,2482.61,2438.28,2.39,2.32,80.3,-0.409,19.80,22.06,02a59059o0692c
59059.570588,21.399,0.707,10,7,c,0,1.70,345.29006,23.48722,2543.33,2515.98,2.41,2.33,69.9,-0.409,19.78,22.06,02a59059o0703c
59059.606164,21.933,1.391,6,8,c,0,1.39,345.29006,23.48722,2554.62,2399.20,2.52,2.43,62.8,-0.400,19.79,22.05,02a59059o0776c
59061.474179,21.457,1.088,10,10,o,0,1.90,345.29006,23.48722,5613.39,8171.21,1.83,1.78,-23.8,-0.419,19.50,20.25,01a59061o0468o
59061.476021,20.779,0.531,18,9,o,0,1.21,345.29006,23.48722,5594.35,8132.60,1.83,1.79,-35.6,-0.419,19.50,20.26,01a59061o0472o
59061.478783,-22.401,3.196,-4,13,o,0,0.77,345.29006,23.48722,5651.90,8210.69,1.86,1.81,-33.5,-0.416,19.49,20.29,01a59061o0478o
59061.483866,-21.015,0.680,-14,10,o,0,1.48,345.29006,23.48722,5672.39,8095.80,1.84,1.76,-15.3,-0.409,19.54,20.41,01a59061o0489o
59063.435019,16.715,2.355,748,1762,o,0,0.99,345.29006,23.48722,8079.49,8087.62,2.54,2.10,39.7,-0.529,15.77,15.46,02a59063o0412o
59063.436869,-16.651,4.742,-794,3763,o,0,1.18,345.29006,23.48722,8099.13,8126.03,5.33,1.83,-38.2,-0.378,15.65,15.42,02a59063o0416o
59063.465296,16.681,3.685,772,2844,o,0,0.95,345.29006,23.48722,8022.63,8167.87,2.35,2.10,42.3,-0.574,15.53,15.24,02a59063o0471o
59065.528162,-22.327,4.519,-4,19,o,0,1.54,345.29006,23.48722,1642.18,6453.03,1.99,1.93,-27.7,-0.422,18.97,19.41,01a59065o0601o
59065.532314,-23.370,12.318,-2,20,o,0,1.61,345.29006,23.48722,1663.71,6492.79,1.90,1.84,-25.3,-0.423,19.00,19.42,01a59065o0610o
59065.537935,-20.901,1.194,-16,19,o,0,1.10,345.29006,23.48722,1606.07,6413.23,1.90,1.80,-34.1,-0.426,19.01,19.41,01a59065o0622o
59065.568505,-21.294,2.016,-11,22,o,0,0.84,345.29006,23.48722,1595.33,6526.90,2.08,2.01,-43.7,-0.422,18.90,19.42,01a59065o0682o
59069.474009,20.352,0.632,26,17,o,0,1.30,345.29006,23.48722,8897.59,4127.00,2.53,2.46,-25.0,-0.373,18.94,19.97,01a59069o0504o
59069.498242,19.790,0.351,44,16,o,0,1.53,345.29006,23.48722,8876.32,4087.75,2.30,2.24,-7.0,-0.398,19.21,19.88,01a59069o0549o
59069.501500,20.748,0.793,18,14,o,0,1.80,345.29006,23.48722,8935.78,4165.36,2.32,2.25,7.5,-0.387,19.21,19.92,01a59069o0556o
59069.504266,20.860,0.852,16,14,o,0,1.64,345.29006,23.48722,8954.92,4049.80,2.28,2.14,-3.5,-0.395,19.26,19.93,01a59069o0562o
59071.450932,-21.590,1.402,-8,12,o,0,1.49,345.29006,23.48722,1636.28,4482.49,2.03,1.90,-61.3,-0.457,19.50,20.60,02a59071o0450o
59071.454148,-22.451,2.450,-4,9,o,0,1.86,345.29006,23.48722,1655.93,4521.20,2.01,1.89,-55.1,-0.454,19.48,20.60,02a59071o0457o
59071.457836,-22.267,2.511,-4,11,o,0,1.74,345.29006,23.48722,1597.98,4443.89,2.02,1.89,-57.1,-0.456,19.49,20.60,02a59071o0465o
59071.466770,22.949,4.259,2,10,o,0,2.53,345.29006,23.48722,1576.90,4560.67,1.89,1.86,-63.9,-0.467,19.51,20.62,02a59071o0483o
59073.513842,21.038,0.569,14,8,o,0,7.67,345.29006,23.48722,1061.65,2562.65,1.94,1.94,15.7,-0.426,19.68,20.96,01a59073o0606o
59073.517191,20.452,0.390,24,9,o,0,5.68,345.29006,23.48722,1082.37,2602.51,1.93,1.88,8.6,-0.417,19.71,20.95,01a59073o0613o
59073.527798,21.687,1.381,8,11,o,0,1.18,345.29006,23.48722,1026.21,2522.30,1.99,1.90,5.1,-0.413,19.66,20.86,01a59073o0635o
59073.533753,-21.165,0.822,-12,10,o,0,0.98,345.29006,23.48722,1009.47,2638.42,1.88,1.83,42.0,-0.426,19.70,20.86,01a59073o0647o
59075.506339,21.707,1.321,8,10,o,0,1.19,345.29006,23.48722,8396.85,2197.53,1.98,1.85,-57.2,-0.445,19.70,21.15,02a59075o0562o
59075.510003,16.950,0.542,603,326,o,0,0.33,345.29006,23.48722,8377.06,2158.42,2.01,1.88,-56.4,-0.441,19.70,21.15,02a59075o0570o
59075.515166,20.905,0.603,16,10,o,0,1.56,345.29006,23.48722,8435.59,2237.09,1.99,1.86,-57.8,-0.445,19.71,21.13,02a59075o0581o
59075.525967,21.828,1.432,7,10,o,0,1.13,345.29006,23.48722,8455.81,2121.73,2.00,1.86,-62.7,-0.448,19.67,21.12,02a59075o0601o
59077.561319,21.090,0.704,13,9,o,0,1.92,345.29006,23.48722,1073.60,2557.18,1.81,1.69,88.4,-0.435,19.86,21.56,01a59077o0677o
59077.564487,20.577,0.436,21,9,o,0,1.83,345.29006,23.48722,1094.52,2596.16,1.85,1.83,61.7,-0.422,19.91,21.38,01a59077o0683o
59077.590359,19.964,0.201,38,8,o,0,6.42,345.29006,23.48722,1040.31,2516.87,1.85,1.82,24.9,-0.422,19.86,21.25,01a59077o0736o
59077.603147,19.769,0.191,45,9,o,0,2.68,345.29006,23.48722,1025.06,2631.86,1.82,1.74,72.8,-0.436,19.91,21.31,01a59077o0762o
59079.381739,20.014,0.285,36,10,c,0,1.31,345.29006,23.48722,2173.09,8370.18,2.56,2.32,34.9,-0.381,19.71,21.75,02a59079o0317c
59079.416181,19.449,0.148,60,9,c,0,1.83,345.29006,23.48722,2194.26,8408.89,2.54,2.33,34.6,-0.388,19.71,21.85,02a59079o0387c
59079.424716,19.695,0.165,48,8,c,0,2.36,345.29006,23.48722,2148.43,8328.74,2.39,2.28,-49.0,-0.421,19.81,21.87,02a59079o0404c
59079.427945,19.630,0.197,51,10,c,0,1.00,345.29006,23.48722,2127.87,8445.45,2.43,2.32,-47.9,-0.422,19.75,21.88,02a59079o0411c
59083.423055,18.885,0.089,101,9,c,0,2.40,345.29006,23.48722,1073.65,572.41,2.61,2.29,-62.0,-0.425,19.75,21.85,02a59083o0386c
59083.425516,18.939,0.093,96,9,c,0,1.71,345.29006,23.48722,1092.70,612.34,2.57,2.37,-56.8,-0.424,19.70,21.86,02a59083o0391c
59083.429257,18.914,0.103,99,10,c,0,1.33,345.29006,23.48722,1032.05,532.88,2.66,2.39,-61.3,-0.416,19.72,21.89,02a59083o0399c
59083.434748,18.884,0.081,102,8,c,0,3.04,345.29006,23.48722,1014.41,650.95,2.56,2.33,-61.3,-0.422,19.77,21.91,02a59083o0411c
59085.387756,18.644,0.116,127,15,o,0,1.39,345.29006,23.48722,3069.30,4414.84,3.57,3.40,3.8,-0.366,19.17,21.14,01a59085o0349o
59085.416506,18.485,0.073,147,11,o,0,1.57,345.29006,23.48722,3045.96,4379.02,2.85,2.80,35.1,-0.370,19.43,21.34,01a59085o0406o
59085.418808,18.697,0.119,121,14,o,0,1.20,345.29006,23.48722,3104.37,4455.91,3.46,3.40,61.8,-0.383,19.22,21.30,01a59085o0411o
59085.432774,18.656,0.107,125,13,o,0,1.42,345.29006,23.48722,3121.81,4339.30,3.21,3.07,11.3,-0.411,19.33,21.30,01a59085o0440o
59087.508075,18.512,0.083,143,12,c,0,1.66,345.29006,23.48722,9510.10,10001.49,3.03,2.84,-55.9,-0.371,19.63,21.75,02a59087o0583c
59087.511691,18.696,0.090,121,11,c,0,1.21,345.29006,23.48722,9489.27,9962.11,2.88,2.73,-51.5,-0.378,19.70,21.75,02a59087o0590c
59087.517002,18.431,0.071,154,11,c,0,1.66,345.29006,23.48722,9546.95,10041.15,2.97,2.86,-58.1,-0.365,19.68,21.74,02a59087o0600c
59087.552434,18.532,0.079,140,11,c,0,1.85,345.29006,23.48722,9553.95,9926.43,3.10,2.91,-51.3,-0.370,19.59,21.70,02a59087o0674c
59089.454142,18.355,0.073,165,12,o,0,2.55,345.29006,23.48722,6727.53,313.78,2.22,1.97,-19.0,-0.415,19.58,20.55,01a59089o0502o
59089.456510,18.342,0.107,167,18,o,0,1.35,345.29006,23.48722,7672.54,10506.25,2.10,1.93,10.8,-0.389,19.54,20.57,01a59089o0507o
59089.456971,18.599,0.097,132,13,o,0,1.94,345.29006,23.48722,6748.16,352.82,2.27,2.01,-19.3,-0.400,19.57,20.56,01a59089o0508o
59089.462944,18.430,0.093,154,14,o,0,1.67,345.29006,23.48722,6693.11,273.52,2.25,2.00,-18.5,-0.410,19.55,20.56,01a59089o0520o
59089.467187,18.423,0.082,155,13,o,0,1.55,345.29006,23.48722,7634.84,10466.40,2.00,1.86,15.3,-0.397,19.61,20.59,01a59089o0528o
59089.472908,18.498,0.085,145,12,o,0,1.49,345.29006,23.48722,6676.37,390.13,2.20,1.92,-12.9,-0.410,19.62,20.60,01a59089o0540o
59093.362724,-19.675,0.631,-49,31,o,0,1.50,345.29006,23.48722,2900.96,30.64,1.94,1.81,12.1,-0.457,18.93,19.17,01a59093o0308o
59093.363184,18.472,0.120,148,18,o,0,1.76,345.29006,23.48722,3777.76,10232.05,1.85,1.72,-56.6,-0.442,18.85,19.12,01a59093o0309o
59093.366430,18.301,0.119,174,21,o,0,0.97,345.29006,23.48722,3759.87,10192.52,1.84,1.72,-52.0,-0.446,18.90,19.15,01a59093o0316o
59093.369190,18.312,0.178,172,30,o,0,1.01,345.29006,23.48722,2939.33,67.58,1.94,1.80,-5.3,-0.442,18.96,19.24,01a59093o0322o
59093.370573,18.349,0.146,166,24,o,0,0.72,345.29006,23.48722,3816.70,10268.85,1.81,1.69,-50.3,-0.442,18.93,19.16,01a59093o0325o
59093.380266,18.274,0.119,178,21,o,0,1.08,345.29006,23.48722,3836.19,10152.06,1.93,1.79,-59.2,-0.418,18.84,19.42,01a59093o0346o
59097.489908,19.248,0.713,73,52,o,0,0.99,345.29006,23.48722,4834.70,425.00,2.06,1.80,-8.5,-0.447,17.84,17.98,01a59097o0591o
59097.493132,18.596,0.389,132,51,o,0,1.16,345.29006,23.48722,4854.88,462.75,2.10,1.88,-8.8,-0.439,18.01,17.98,01a59097o0598o
59097.498517,19.446,0.915,60,55,o,0,1.17,345.29006,23.48722,4796.99,384.95,2.10,1.91,-3.9,-0.445,17.77,18.34,01a59097o0609o
59097.510002,18.535,0.328,140,46,o,0,1.19,345.29006,23.48722,4782.09,503.79,2.12,1.87,-13.0,-0.441,18.04,18.12,01a59097o0633o
59101.433457,18.819,0.086,108,9,o,0,2.07,345.29006,23.48722,4820.83,432.13,2.03,1.90,-12.2,-0.423,19.71,20.87,01a59101o0444o
59101.438112,19.009,0.108,90,10,o,0,2.17,345.29006,23.48722,4841.67,469.68,1.89,1.75,-16.9,-0.434,19.77,20.85,01a59101o0454o
59101.463810,18.831,0.098,107,10,o,0,6.21,345.29006,23.48722,4790.98,387.70,2.01,1.94,-42.9,-0.424,19.67,20.79,01a59101o0508o
59101.469005,18.951,0.111,95,11,o,0,1.89,345.29006,23.48722,4774.55,505.72,1.93,1.80,-15.2,-0.443,19.73,20.80,01a59101o0519o
59103.459058,19.254,0.174,72,13,o,0,0.83,345.29006,23.48722,1757.36,8403.58,1.94,1.85,-34.0,-0.465,19.70,21.05,02a59103o0526o
59103.462260,18.333,0.074,169,12,o,0,4.77,345.29006,23.48722,1739.17,8365.51,1.97,1.90,-34.4,-0.462,19.70,21.04,02a59103o0533o
59103.472435,18.811,0.105,108,11,o,0,1.04,345.29006,23.48722,1795.17,8439.48,1.96,1.87,-39.9,-0.469,19.65,21.02,02a59103o0555o
59103.479349,18.818,0.115,108,12,o,0,0.96,345.29006,23.48722,1814.72,8322.64,1.93,1.86,-39.7,-0.462,19.65,20.97,02a59103o0570o
59105.424594,19.033,0.220,88,19,o,0,1.24,345.29006,23.48722,2990.52,2479.95,1.84,1.75,-20.7,-0.422,19.03,20.28,01a59105o0442o
59105.431962,18.901,0.119,100,12,o,0,2.82,345.29006,23.48722,3011.57,2518.89,1.82,1.74,1.5,-0.421,19.65,20.97,01a59105o0457o
59105.442325,19.476,0.199,59,12,o,0,1.25,345.29006,23.48722,2955.72,2438.43,1.89,1.84,9.4,-0.415,19.52,20.90,01a59105o0478o
59105.445692,19.742,0.264,46,12,o,0,2.70,345.29006,23.48722,2939.08,2556.59,1.79,1.75,-23.0,-0.423,19.51,20.82,01a59105o0485o
59107.434441,19.887,0.229,40,9,c,0,1.46,345.29006,23.48722,1109.96,4526.56,2.38,2.34,64.8,-0.426,19.75,21.77,02a59107o0447c
59107.437642,20.088,0.223,34,8,c,0,1.48,345.29006,23.48722,1090.39,4488.68,2.41,2.33,-62.8,-0.432,19.69,21.76,02a59107o0454c
59107.443154,19.493,0.149,58,9,c,0,1.98,345.29006,23.48722,1148.93,4566.10,2.34,2.27,-73.2,-0.435,19.78,21.76,02a59107o0466c
59107.454527,19.591,0.164,53,9,c,0,1.02,345.29006,23.48722,1170.64,4452.10,2.34,2.26,-67.1,-0.439,19.78,21.77,02a59107o0490c
59109.352511,19.513,0.164,57,9,o,0,1.88,345.29006,23.48722,7534.00,8092.80,2.25,1.99,7.9,-0.408,19.70,21.15,01a59109o0302o
59109.354354,19.287,0.127,70,9,o,0,1.54,345.29006,23.48722,7513.95,8054.03,2.09,2.05,40.4,-0.401,19.70,21.15,01a59109o0306o
59109.358059,19.297,0.133,69,9,o,0,2.00,345.29006,23.48722,7572.59,8132.18,2.04,1.94,38.3,-0.403,19.73,21.22,01a59109o0314o
59109.365263,19.614,0.180,52,9,o,0,1.00,345.29006,23.48722,7589.73,8013.88,2.04,1.91,26.4,-0.404,19.83,21.19,01a59109o0329o
59111.475644,20.340,0.475,26,13,c,0,1.02,345.29006,23.48722,1117.03,4530.53,2.59,2.55,75.2,-0.413,19.39,21.32,02a59111o0548c
59111.478502,19.943,0.281,38,11,c,0,1.31,345.29006,23.48722,1097.17,4489.65,2.61,2.51,64.7,-0.411,19.41,21.28,02a59111o0554c
59111.507535,20.234,0.533,29,16,c,0,1.44,345.29006,23.48722,1140.92,4569.03,2.53,2.51,78.6,-0.418,19.07,20.86,02a59111o0613c
59111.511555,20.198,0.493,30,15,c,0,1.32,345.29006,23.48722,1171.89,4449.30,2.64,2.59,62.0,-0.414,18.99,20.76,02a59111o0620c
59113.403123,20.430,0.518,24,13,o,0,1.28,345.29006,23.48722,4139.53,8289.30,1.88,1.77,-10.5,-0.416,19.38,20.73,01a59113o0422o
59113.413150,20.208,0.784,30,24,o,0,1.04,345.29006,23.48722,4162.27,8326.59,1.90,1.82,-34.3,-0.416,18.70,19.97,01a59113o0443o
59113.422536,19.706,0.531,48,25,o,0,1.36,345.29006,23.48722,4104.63,8248.67,1.92,1.79,-10.2,-0.419,18.71,19.99,01a59113o0462o
59113.427889,19.845,0.500,42,21,o,0,1.73,345.29006,23.48722,4087.11,8365.28,1.91,1.82,-37.4,-0.417,18.78,20.06,01a59113o0472o
59115.468037,20.413,0.370,25,9,c,0,1.39,345.29006,23.48722,1836.34,10358.37,2.59,2.28,-49.6,-0.426,19.66,21.53,02a59115o0528c
59115.468495,20.995,0.667,14,10,c,0,0.97,345.29006,23.48722,903.95,137.85,2.58,2.25,-64.4,-0.421,19.64,21.53,02a59115o0529c
59115.471245,20.874,0.645,16,10,c,0,1.35,345.29006,23.48722,1816.87,10318.82,2.52,2.27,-50.3,-0.418,19.62,21.52,02a59115o0535c
59115.472160,19.959,0.260,38,10,c,0,1.37,345.29006,23.48722,882.62,98.51,2.53,2.26,-64.9,-0.415,19.65,21.54,02a59115o0537c
59115.477682,20.680,0.432,19,8,c,0,1.95,345.29006,23.48722,1873.46,10397.73,2.53,2.24,-47.8,-0.427,19.67,21.53,02a59115o0549c
59115.479061,20.298,0.348,28,10,c,0,1.17,345.29006,23.48722,943.38,175.46,2.57,2.29,-63.2,-0.423,19.67,21.54,02a59115o0552c
59115.488758,20.328,0.311,27,8,c,0,1.69,345.29006,23.48722,1891.73,10278.82,2.49,2.23,-46.4,-0.425,19.65,21.52,02a59115o0573c
59115.491964,20.336,0.579,27,15,c,0,0.78,345.29006,23.48722,961.10,56.34,2.48,2.18,-65.4,-0.423,19.60,21.43,02a59115o0580c
59117.356752,19.845,0.281,42,12,o,0,1.24,345.29006,23.48722,6418.48,2278.60,2.14,2.08,-24.3,-0.412,19.53,20.51,01a59117o0327o
59117.369438,19.738,0.217,46,10,o,0,2.75,345.29006,23.48722,6397.76,2238.22,2.24,2.12,-36.7,-0.408,19.50,20.54,01a59117o0354o
59117.371315,20.941,0.779,15,12,o,0,1.08,345.29006,23.48722,6455.52,2313.73,2.24,2.12,-22.0,-0.406,19.50,20.54,01a59117o0358o
59117.374715,20.435,0.492,24,12,o,0,1.67,345.29006,23.48722,6475.58,2199.27,2.22,2.10,-14.7,-0.413,19.50,20.55,01a59117o0365o
59119.401512,20.235,0.488,29,14,o,0,1.73,345.29006,23.48722,913.09,142.33,2.27,1.80,-58.1,-0.455,19.26,19.99,02a59119o0416o
59119.402430,20.732,0.831,18,15,o,0,1.23,345.29006,23.48722,1849.47,10362.68,2.18,1.73,-52.6,-0.459,19.26,19.94,02a59119o0418o
59119.404731,20.155,0.480,32,15,o,0,1.39,345.29006,23.48722,892.56,102.67,2.19,1.76,-62.0,-0.466,19.27,20.00,02a59119o0423o
59119.405657,20.415,0.584,25,14,o,0,1.54,345.29006,23.48722,1829.95,10324.05,2.21,1.74,-52.6,-0.468,19.23,19.94,02a59119o0425o
59119.431683,19.948,0.404,38,15,o,0,1.12,345.29006,23.48722,950.82,182.17,2.22,1.81,-53.8,-0.462,19.23,19.95,02a59119o0476o
59119.432834,20.255,0.625,29,18,o,0,1.03,345.29006,23.48722,1882.42,10402.55,2.16,1.71,-50.0,-0.468,19.13,19.83,02a59119o0478o
59119.439392,19.851,0.476,42,20,o,0,0.71,345.29006,23.48722,1903.20,10282.94,2.13,1.79,-48.7,-0.480,19.20,19.84,02a59119o0492o
59119.441796,19.306,0.327,69,22,o,0,1.13,345.29006,23.48722,970.90,63.23,2.09,1.76,-56.2,-0.502,18.70,19.49,02a59119o0497o
59121.385149,19.849,0.365,42,15,o,0,2.26,345.29006,23.48722,5454.05,4308.01,1.92,1.85,6.1,-0.403,19.07,19.38,01a59121o0376o
59121.398591,20.402,0.606,25,15,o,0,1.58,345.29006,23.48722,5476.23,4346.02,1.90,1.82,-4.0,-0.402,19.09,19.38,01a59121o0404o
59121.404371,20.204,0.455,30,14,o,0,2.12,345.29006,23.48722,5419.26,4269.05,1.94,1.85,-19.7,-0.397,19.06,19.38,01a59121o0416o
59121.407184,20.517,0.615,23,14,o,0,2.58,345.29006,23.48722,5400.71,4384.77,2.00,1.88,-10.0,-0.394,19.03,19.33,01a59121o0422o
59125.399100,20.283,0.534,28,15,o,0,1.59,345.29006,23.48722,5457.18,4308.28,2.11,1.98,-77.6,-0.402,19.01,19.37,01a59125o0344o
59125.404677,20.202,0.663,30,20,o,0,1.05,345.29006,23.48722,5477.37,4345.46,2.26,2.00,-8.1,-0.423,18.92,19.33,01a59125o0355o
59125.408034,20.325,0.541,27,15,o,0,1.84,345.29006,23.48722,5419.51,4268.65,2.00,1.88,-71.4,-0.404,19.04,19.28,01a59125o0362o
59125.417886,20.313,0.615,27,17,o,0,2.77,345.29006,23.48722,5404.09,4385.73,2.01,1.92,-56.8,-0.399,19.04,19.32,01a59125o0383o
59127.390826,19.766,0.751,45,34,o,0,1.12,345.29006,23.48722,7007.11,6159.73,2.49,2.10,42.0,-0.432,18.39,18.75,02a59127o0403o
59127.393920,19.947,0.933,38,36,o,0,1.30,345.29006,23.48722,6988.42,6124.93,2.60,2.24,41.7,-0.435,18.28,18.71,02a59127o0409o
59127.400151,-19.949,0.755,-38,29,o,0,1.33,345.29006,23.48722,7045.69,6204.35,2.53,2.12,40.7,-0.418,18.20,18.54,02a59127o0422o
59127.411074,-19.521,0.976,-56,55,o,0,1.16,345.29006,23.48722,7063.27,6087.17,2.56,2.19,39.9,-0.418,17.71,17.91,02a59127o0445o
59129.414271,20.112,0.489,33,16,o,0,0.85,345.29006,23.48722,5549.78,6235.26,1.95,1.87,-30.6,-0.403,19.58,20.67,01a59129o0480o
59129.417497,20.231,0.369,29,11,o,0,1.08,345.29006,23.48722,5569.90,6274.22,1.97,1.83,-16.4,-0.395,19.61,20.48,01a59129o0487o
59129.422700,21.724,1.323,7,10,o,0,2.53,345.29006,23.48722,5512.61,6200.00,1.95,1.88,-32.4,-0.403,19.56,20.42,01a59129o0498o
59129.435674,19.766,0.198,45,9,o,0,2.85,345.29006,23.48722,5495.49,6313.52,1.97,1.89,-22.3,-0.401,19.54,20.43,01a59129o0526o
59131.420603,20.059,0.416,34,14,o,0,0.94,345.29006,23.48722,7574.22,10063.74,2.50,2.25,-55.9,-0.430,19.51,20.71,02a59131o0484o
59131.423813,20.905,0.904,16,14,o,0,1.35,345.29006,23.48722,7555.73,10024.10,2.48,2.26,-54.5,-0.430,19.50,20.67,02a59131o0491o
59131.433983,21.920,2.283,6,14,o,0,1.32,345.29006,23.48722,7614.94,10103.30,2.45,2.24,-55.1,-0.427,19.46,20.59,02a59131o0513o
59131.441388,20.317,0.480,27,13,o,0,1.92,345.29006,23.48722,7634.15,9985.29,2.41,2.27,-61.4,-0.433,19.43,20.58,02a59131o0529o
59133.381748,22.729,2.875,3,8,o,0,3.55,345.29006,23.48722,5545.03,6235.66,2.44,2.33,-1.1,-0.418,19.45,20.92,01a59133o0395o
59133.385072,20.811,0.581,17,10,o,0,2.20,345.29006,23.48722,5566.60,6274.74,2.29,2.26,16.9,-0.385,19.57,21.02,01a59133o0402o
59133.390278,20.706,0.521,19,10,o,0,3.08,345.29006,23.48722,5507.78,6197.00,2.36,2.32,-70.4,-0.387,19.55,20.94,01a59133o0413o
59133.401755,-25.059,36.000,0,12,o,0,2.67,345.29006,23.48722,5491.20,6314.06,2.34,2.29,-11.5,-0.416,19.22,21.27,01a59133o0436o
59135.423380,20.717,0.574,19,11,c,0,1.64,345.29006,23.48722,7571.26,10066.09,2.68,2.61,43.2,-0.394,19.63,21.43,02a59135o0103c
59135.427079,20.390,0.401,25,10,c,0,1.46,345.29006,23.48722,7558.63,10024.77,2.69,2.67,62.4,-0.396,19.74,21.53,02a59135o0111c
59135.432629,21.441,1.350,10,13,c,0,1.05,345.29006,23.48722,7616.65,10103.79,3.39,3.30,-53.1,-0.359,19.45,21.55,02a59135o0123c
59135.443639,21.100,0.776,13,10,c,0,1.61,345.29006,23.48722,7633.55,9985.16,2.94,2.86,-61.7,-0.382,19.55,21.43,02a59135o0147c
59137.355713,20.875,0.544,16,9,o,0,1.72,345.29006,23.48722,3601.24,6347.54,1.93,1.84,-12.7,-0.412,19.71,20.89,01a59137o0336o
59137.358951,20.781,0.514,18,9,o,0,1.77,345.29006,23.48722,3623.03,6386.69,1.87,1.83,-14.4,-0.418,19.69,20.83,01a59137o0343o
59137.371201,20.742,0.585,18,11,o,0,1.33,345.29006,23.48722,3564.33,6309.41,2.11,1.98,-55.0,-0.415,19.61,20.80,01a59137o0369o
59137.378538,20.790,0.621,18,11,o,0,3.53,345.29006,23.48722,3548.04,6425.62,2.40,2.25,-5.1,-0.367,19.34,20.78,01a59137o0384o
59139.360408,20.569,0.365,22,8,c,0,1.80,345.29006,23.48722,3144.29,6355.33,2.32,2.23,35.0,-0.409,19.82,21.72,02a59139o0349c
59139.363683,21.409,0.744,10,7,c,0,1.43,345.29006,23.48722,3125.36,6314.46,2.35,2.23,35.1,-0.402,19.79,21.70,02a59139o0356c
59139.369183,23.658,5.455,1,7,c,0,2.70,345.29006,23.48722,3183.24,6392.62,2.32,2.22,41.3,-0.408,19.82,21.71,02a59139o0368c
59139.379301,22.508,2.516,4,9,c,0,1.20,345.29006,23.48722,3205.12,6277.71,2.35,2.24,41.8,-0.404,19.78,21.71,02a59139o0390c
59141.335084,20.263,0.278,28,8,o,0,3.24,345.29006,23.48722,3597.89,6347.07,1.73,1.72,-73.6,-0.432,19.81,20.89,01a59141o0182o
59141.341694,20.045,0.293,35,10,o,0,2.36,345.29006,23.48722,3618.72,6384.71,1.78,1.73,-28.6,-0.435,19.81,20.92,01a59141o0195o
59141.348027,20.048,0.257,35,9,o,0,2.16,345.29006,23.48722,3561.65,6307.81,1.78,1.77,-65.1,-0.431,19.78,20.93,01a59141o0208o
59141.358734,21.501,0.859,9,8,o,0,1.76,345.29006,23.48722,3544.41,6423.49,1.77,1.76,6.5,-0.428,19.84,21.01,01a59141o0230o
59143.331457,19.995,0.268,36,10,c,0,1.95,345.29006,23.48722,3150.75,6352.24,2.50,2.33,26.3,-0.388,19.18,20.99,02a59143o0297c
59143.334664,22.131,1.921,5,10,c,0,1.14,345.29006,23.48722,3131.10,6315.90,2.50,2.34,33.0,-0.385,19.65,21.46,02a59143o0304c
59143.339795,20.741,0.967,18,18,c,0,0.90,345.29006,23.48722,3188.99,6393.65,2.61,2.46,25.8,-0.377,19.18,21.02,02a59143o0315c
59143.350269,22.828,3.368,3,9,c,0,1.54,345.29006,23.48722,3208.31,6275.95,2.61,2.52,46.3,-0.377,19.65,21.56,02a59143o0337c
59145.363037,20.715,0.540,19,10,o,0,1.58,345.29006,23.48722,6837.53,2250.30,1.87,1.75,-55.9,-0.418,19.76,20.84,01a59145o0234o
