MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
58992.245708,13.988,0.004,9221,37,o,0,150.60,142.24344,-14.80552,10172.75,5210.38,2.31,1.87,17.4,-0.417,19.11,19.86,01a58992o0033o
58992.253542,13.976,0.004,9327,34,o,0,242.02,142.24344,-14.80552,10113.08,5132.55,2.32,1.89,15.3,-0.404,19.42,20.50,01a58992o0050o
58992.254463,14.067,0.004,8573,35,o,0,549.28,142.24344,-14.80552,63.15,5227.31,2.08,1.82,-20.5,-0.396,19.42,20.60,01a58992o0052o
58992.257691,13.982,0.004,9270,34,o,0,412.48,142.24344,-14.80552,83.12,5265.47,1.89,1.72,-21.9,-0.422,19.55,20.65,01a58992o0059o
58992.264609,13.988,0.004,9220,37,o,0,143.79,142.24344,-14.80552,10092.93,5250.07,2.31,1.92,18.0,-0.409,19.42,20.56,01a58992o0074o
58994.253406,13.929,0.004,9733,36,o,0,40.53,142.24344,-14.80552,2448.92,7213.52,2.31,2.07,47.5,-0.411,19.30,20.29,02a58994o0041o
58994.260324,13.952,0.004,9531,35,o,0,94.18,142.24344,-14.80552,2431.86,7172.23,2.28,2.02,46.2,-0.413,19.46,20.61,02a58994o0056o
58994.280631,13.933,0.004,9700,36,o,0,27.54,142.24344,-14.80552,2490.08,7248.66,2.43,2.18,43.8,-0.399,19.32,20.61,02a58994o0100o
58994.289360,13.951,0.004,9545,36,o,0,19.55,142.24344,-14.80552,2511.80,7131.17,2.42,2.27,48.8,-0.393,19.25,20.50,02a58994o0119o
58997.254986,13.936,0.005,9677,48,o,0,11.91,142.24344,-14.80552,2443.23,7209.82,2.32,2.04,49.8,-0.397,18.77,19.37,02a58997o0038o
58997.258193,13.998,0.005,9140,43,o,0,25.10,142.24344,-14.80552,2423.58,7169.52,2.36,1.99,43.7,-0.392,18.81,19.44,02a58997o0045o
58997.263750,13.999,0.013,9130,119,o,0,1.86,142.24344,-14.80552,2482.98,7247.90,2.40,2.00,45.1,-0.401,17.78,18.59,02a58997o0057o
58997.274794,14.012,0.017,9021,149,o,0,3.05,142.24344,-14.80552,2503.64,7131.41,2.42,1.96,42.0,-0.393,16.76,17.20,02a58997o0081o
59000.272007,14.193,0.005,7634,36,o,0,11.02,142.24344,-14.80552,4281.89,9051.95,2.21,2.02,-2.6,-0.357,18.92,19.44,01a59000o0065o
59000.276171,14.190,0.004,7654,34,o,0,26.10,142.24344,-14.80552,4300.87,9090.86,2.21,2.02,-2.2,-0.357,18.91,19.41,01a59000o0074o
59000.282610,14.192,0.004,7641,34,o,0,25.14,142.24344,-14.80552,4242.07,9013.72,2.19,1.99,-4.0,-0.359,18.86,19.35,01a59000o0088o
59000.294141,14.189,0.004,7662,34,o,0,27.17,142.24344,-14.80552,4220.23,9132.13,2.06,1.90,-10.8,-0.371,18.86,19.22,01a59000o0113o
59005.248729,14.561,0.012,5440,63,o,0,1.83,142.24344,-14.80552,4400.39,7130.30,2.57,2.14,44.6,-0.415,17.98,17.90,02a59005o0021o
59005.253357,14.556,0.008,5466,44,o,0,3.96,142.24344,-14.80552,4377.27,7086.69,2.58,2.15,43.1,-0.392,18.32,18.48,02a59005o0031o
59005.258922,14.538,0.008,5557,46,o,0,2.60,142.24344,-14.80552,4436.50,7164.38,2.68,2.30,41.8,-0.402,18.20,18.58,02a59005o0043o
59005.269090,14.554,0.010,5474,56,o,0,2.02,142.24344,-14.80552,4458.79,7048.03,2.65,2.11,42.4,-0.381,18.00,18.07,02a59005o0065o
59010.249691,14.602,0.007,5240,38,o,0,5.61,142.24344,-14.80552,6227.10,5107.44,2.14,2.04,67.5,-0.453,18.25,18.36,02a59010o0018o
59010.252905,14.594,0.007,5279,35,o,0,9.22,142.24344,-14.80552,6209.27,5067.84,2.80,2.16,41.4,-0.399,18.56,19.09,02a59010o0025o
59010.258411,14.577,0.006,5361,33,o,0,6.11,142.24344,-14.80552,6267.68,5144.45,2.78,2.31,43.3,-0.419,18.99,19.98,02a59010o0037o
59010.268986,14.593,0.005,5280,28,o,0,13.82,142.24344,-14.80552,6288.74,5027.21,2.83,2.39,43.2,-0.388,19.16,20.49,02a59010o0060o
59126.618270,18.610,0.272,131,36,o,0,1.31,142.24344,-14.80552,4449.65,7393.90,2.86,2.73,29.2,-0.397,18.29,19.02,02a59126o0871o
59126.622469,18.053,0.157,218,34,o,0,0.79,142.24344,-14.80552,4468.80,7432.77,2.69,2.46,28.7,-0.378,18.49,19.08,02a59126o0880o
59126.630014,18.257,0.170,181,31,o,0,0.93,142.24344,-14.80552,4412.33,7354.14,2.75,2.49,28.0,-0.385,18.46,19.09,02a59126o0896o
59132.608431,18.172,0.229,196,45,o,0,1.45,142.24344,-14.80552,206.45,1259.73,2.74,2.50,64.2,-0.443,17.65,18.28,01a59132o0844o
59132.615553,18.268,0.181,179,32,o,0,1.13,142.24344,-14.80552,10179.84,1296.76,2.98,2.55,-74.2,-0.385,18.45,19.14,01a59132o0859o
59132.626540,18.732,0.315,117,37,o,0,0.86,142.24344,-14.80552,187.93,1222.82,2.57,2.31,32.8,-0.441,18.56,19.16,01a59132o0882o
59132.630372,18.614,0.273,130,36,o,0,0.75,142.24344,-14.80552,10162.09,1254.52,3.14,2.72,-72.7,-0.352,18.32,19.12,01a59132o0890o
59132.631794,18.332,0.194,169,33,o,0,1.26,142.24344,-14.80552,246.62,1303.30,2.25,2.11,39.3,-0.495,18.35,18.90,01a59132o0893o
59132.634638,19.086,0.591,84,50,o,0,1.13,142.24344,-14.80552,10220.97,1332.15,3.39,3.12,-78.9,-0.368,17.92,18.75,01a59132o0899o
59132.639374,19.652,1.110,50,56,o,0,0.76,142.24344,-14.80552,264.54,1187.68,2.88,2.56,60.4,-0.427,18.15,18.69,01a59132o0909o
59132.644571,17.669,0.446,311,139,o,0,0.81,142.24344,-14.80552,10242.49,1213.02,2.88,2.74,-36.4,-0.376,16.94,16.83,01a59132o0920o
59140.616732,19.172,0.192,78,15,o,0,0.97,142.24344,-14.80552,2150.04,1203.95,2.32,2.14,1.9,-0.402,19.46,20.78,01a59140o0914o
59140.621867,19.114,0.158,82,13,o,0,1.34,142.24344,-14.80552,2130.81,1165.81,2.31,2.06,9.4,-0.403,19.53,20.82,01a59140o0925o
59140.638548,18.814,0.163,108,18,o,0,1.26,142.24344,-14.80552,2187.98,1245.84,2.31,2.10,10.8,-0.404,19.09,19.85,01a59140o0961o
59140.643251,18.622,0.257,129,33,o,0,1.16,142.24344,-14.80552,2206.36,1129.48,2.44,2.15,10.8,-0.393,18.35,18.52,01a59140o0971o
59142.601342,18.341,0.083,167,14,c,0,1.37,142.24344,-14.80552,8312.93,7216.27,2.73,2.44,34.3,-0.390,19.45,21.09,02a59142o0890c
59142.604543,18.154,0.058,199,12,c,0,2.14,142.24344,-14.80552,8331.94,7255.45,2.78,2.50,38.0,-0.382,19.49,21.11,02a59142o0897c
59142.610491,18.090,0.074,211,16,c,0,1.10,142.24344,-14.80552,8272.17,7176.52,2.80,2.44,38.5,-0.383,19.51,21.14,02a59142o0910c
59142.628373,18.121,0.070,205,14,c,0,1.23,142.24344,-14.80552,8249.05,7293.19,2.77,2.45,40.7,-0.385,19.47,21.11,02a59142o0949c
59144.598253,18.829,0.177,107,19,o,0,1.68,142.24344,-14.80552,2360.07,5282.51,2.31,2.24,15.4,-0.423,18.97,20.30,01a59144o0862o
59144.602905,18.616,0.188,130,24,o,0,1.22,142.24344,-14.80552,2342.14,5244.16,2.13,2.01,5.4,-0.406,18.64,19.85,01a59144o0872o
59144.609367,19.116,0.199,82,16,o,0,1.31,142.24344,-14.80552,2401.23,5322.95,2.12,2.06,17.2,-0.409,19.13,20.41,01a59144o0886o
59144.629638,18.547,0.100,138,14,o,0,0.97,142.24344,-14.80552,2426.66,5210.18,2.04,1.94,4.6,-0.416,19.50,20.78,01a59144o0930o
59147.608727,19.223,0.150,74,11,o,0,2.02,142.24344,-14.80552,2363.91,5285.65,2.32,2.19,-85.5,-0.413,19.42,20.64,01a59147o0682o
59147.626238,19.204,0.166,76,13,o,0,1.42,142.24344,-14.80552,2347.32,5249.99,2.22,2.15,-44.8,-0.411,19.48,20.70,01a59147o0720o
59147.636840,19.228,0.173,74,13,o,0,1.38,142.24344,-14.80552,2405.55,5328.29,2.20,2.13,-63.4,-0.413,19.44,20.54,01a59147o0743o
59147.643292,18.956,0.208,95,20,o,0,1.13,142.24344,-14.80552,2427.24,5213.36,2.32,2.17,-17.4,-0.405,19.03,19.74,01a59147o0757o
59148.588657,19.125,1.351,81,110,o,0,0.71,142.24344,-14.80552,2358.39,5283.46,1.90,1.84,-74.2,-0.426,17.24,18.21,01a59148o0864o
59148.591877,20.497,2.180,23,50,o,0,0.95,142.24344,-14.80552,2340.62,5244.99,1.91,1.86,-17.5,-0.417,17.85,18.85,01a59148o0871o
59148.597413,16.937,1.036,610,631,o,0,1.10,142.24344,-14.80552,2400.81,5324.54,2.06,1.90,-12.0,-0.403,15.64,16.77,01a59148o0883o
59148.611227,18.021,0.736,225,165,o,0,1.06,142.24344,-14.80552,2425.23,5211.16,2.00,1.84,-10.5,-0.407,16.58,17.64,01a59148o0913o
