MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
58968.508167,-23.627,5.700,-1,7,c,0,1.95,277.63342,42.68772,2537.25,5840.64,2.53,2.32,42.7,-0.390,19.66,21.53,02a58968o0586c
58968.509998,-21.146,0.777,-13,10,c,0,0.85,277.63342,42.68772,2556.33,5880.37,2.47,2.27,45.5,-0.391,19.70,21.55,02a58968o0590c
58968.515061,22.182,1.615,5,8,c,0,1.88,277.63342,42.68772,2498.71,5802.29,2.49,2.28,46.7,-0.394,19.70,21.59,02a58968o0601c
58968.525233,22.119,1.737,5,9,c,0,1.26,277.63342,42.68772,2480.28,5919.91,2.59,2.40,48.3,-0.395,19.68,21.59,02a58968o0623c
58970.560831,-22.645,2.868,-3,9,o,0,0.93,277.63342,42.68772,6283.49,8841.88,2.10,1.87,10.8,-0.385,19.64,21.03,01a58970o0709o
58970.562672,21.989,1.485,6,9,o,0,1.30,277.63342,42.68772,6264.45,8802.76,2.14,1.88,5.4,-0.385,19.67,21.02,01a58970o0713o
58970.567740,21.787,1.278,7,9,o,0,1.27,277.63342,42.68772,6321.03,8881.16,2.34,2.01,9.2,-0.359,19.55,20.99,01a58970o0724o
58970.580153,-22.478,2.116,-4,8,o,0,1.32,277.63342,42.68772,6336.97,8765.03,2.15,1.89,5.2,-0.383,19.63,20.99,01a58970o0750o
58972.567741,20.873,0.547,16,9,c,0,1.27,277.63342,42.68772,883.59,9896.84,2.52,2.26,-52.9,-0.479,19.70,21.60,02a58972o0710c
58972.572357,21.419,0.970,10,10,c,0,1.17,277.63342,42.68772,904.14,9937.13,2.56,2.33,-54.9,-0.477,19.70,21.61,02a58972o0720c
58972.575102,-21.492,1.094,-9,10,c,0,1.19,277.63342,42.68772,845.11,9857.81,2.54,2.29,-48.8,-0.484,19.69,21.61,02a58972o0726c
58972.585278,-21.772,1.417,-7,10,c,0,0.86,277.63342,42.68772,822.98,9975.19,2.63,2.34,-47.6,-0.477,19.71,21.64,02a58972o0748c
58974.544718,25.126,39.750,0,13,o,0,1.27,277.63342,42.68772,6286.17,8844.23,1.99,1.86,17.5,-0.398,19.19,19.75,01a58974o0686o
58974.546565,-21.162,1.106,-12,14,o,0,1.19,277.63342,42.68772,6267.48,8805.77,2.15,1.92,12.1,-0.381,19.15,19.75,01a58974o0690o
58974.549798,20.702,0.651,19,12,o,0,1.27,277.63342,42.68772,6323.69,8883.91,1.96,1.85,7.7,-0.394,19.21,19.75,01a58974o0697o
58974.565791,-21.319,1.180,-11,13,o,0,1.41,277.63342,42.68772,6339.26,8766.19,2.00,1.87,1.5,-0.400,19.21,19.80,01a58974o0730o
58976.530027,-22.792,12.632,-3,35,o,0,0.94,277.63342,42.68772,882.08,9899.72,2.96,1.86,-49.6,-0.484,18.47,18.76,02a58976o0591o
58976.531858,19.893,0.796,40,32,o,0,1.23,277.63342,42.68772,901.51,9940.37,2.40,1.79,-53.4,-0.529,18.53,18.76,02a58976o0595o
58976.534604,-20.025,0.964,-36,34,o,0,1.18,277.63342,42.68772,840.75,9860.15,2.68,1.74,-50.2,-0.512,18.54,18.78,02a58976o0601o
58976.539659,-19.574,0.710,-54,38,o,0,0.98,277.63342,42.68772,820.17,9977.61,2.72,1.72,-49.9,-0.527,18.53,18.80,02a58976o0612o
58976.618605,-20.147,0.825,-32,26,o,0,1.21,277.63342,42.68772,9708.09,653.68,2.59,1.61,-56.4,-0.489,18.65,18.84,02a58976o0661o
58978.542379,-26.079,103.000,0,14,o,0,1.26,277.63342,42.68772,4466.77,6432.41,1.77,1.69,-79.8,-0.429,19.22,19.49,01a58978o0539o
58978.544221,-21.546,1.817,-9,16,o,0,1.27,277.63342,42.68772,4446.81,6393.92,1.76,1.68,-74.5,-0.431,19.21,19.50,01a58978o0543o
