MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
58999.312483,15.770,0.011,1787,19,o,0,3.00,198.72267,27.00864,9376.73,6887.73,2.30,2.19,47.5,-0.427,19.42,20.31,02a58999o0158o
58999.318436,15.792,0.010,1750,18,o,0,5.89,198.72267,27.00864,9434.82,6968.63,2.26,2.19,-88.2,-0.435,19.45,20.36,02a58999o0169o
58999.349167,15.807,0.011,1727,20,o,0,4.69,198.72267,27.00864,9446.29,6852.24,2.26,2.21,-80.2,-0.442,19.42,20.39,02a58999o0233o
59001.362287,15.967,0.015,1490,23,o,0,2.60,198.72267,27.00864,2285.77,9408.40,1.77,1.63,-41.2,-0.418,19.16,19.53,01a59001o0205o
59001.365078,15.962,0.014,1498,20,o,0,3.85,198.72267,27.00864,2306.06,9447.56,1.77,1.64,-42.0,-0.411,19.14,19.56,01a59001o0211o
59001.387687,15.978,0.014,1475,20,o,0,2.70,198.72267,27.00864,2245.63,9368.99,1.81,1.68,-31.7,-0.413,19.15,19.51,01a59001o0257o
59001.395763,16.000,0.013,1446,19,o,0,3.08,198.72267,27.00864,2224.86,9486.11,1.87,1.75,-46.8,-0.416,19.12,19.54,01a59001o0274o
59003.382726,16.113,0.017,1302,22,o,0,3.21,198.72267,27.00864,1435.43,6808.38,2.11,2.05,28.7,-0.454,18.80,19.28,02a59003o0312o
59003.385951,16.081,0.016,1342,21,o,0,2.23,198.72267,27.00864,1415.67,6769.98,2.05,2.02,-7.9,-0.446,18.86,19.28,02a59003o0319o
59003.391988,16.118,0.020,1297,25,o,0,1.31,198.72267,27.00864,1473.09,6847.55,2.49,2.42,14.5,-0.426,18.66,19.25,02a59003o0332o
59003.402795,16.060,0.019,1368,25,o,0,1.82,198.72267,27.00864,1493.16,6730.79,2.18,2.02,28.4,-0.421,18.80,19.21,02a59003o0355o
59005.313288,16.358,0.020,1039,21,o,0,5.91,198.72267,27.00864,2271.87,9410.98,2.41,1.79,-2.5,-0.385,18.90,19.32,01a59005o0167o
59005.316510,16.188,0.014,1216,17,o,0,2.43,198.72267,27.00864,2293.51,9449.63,1.86,1.76,-22.3,-0.409,19.01,19.32,01a59005o0174o
59005.327072,16.179,0.017,1225,20,o,0,1.95,198.72267,27.00864,2233.79,9369.86,1.84,1.72,-30.1,-0.406,19.05,19.31,01a59005o0195o
59005.335931,16.192,0.018,1211,21,o,0,1.94,198.72267,27.00864,2216.46,9487.31,1.82,1.69,-45.1,-0.428,19.03,19.28,01a59005o0214o
59007.312296,16.208,0.015,1194,18,o,0,3.32,198.72267,27.00864,1439.11,6817.64,2.12,2.03,-37.8,-0.452,19.18,19.85,02a59007o0163o
59007.315649,16.214,0.017,1187,20,o,0,1.96,198.72267,27.00864,1418.23,6775.56,2.11,2.04,-39.8,-0.445,19.15,19.84,02a59007o0170o
59007.321354,16.227,0.016,1173,19,o,0,2.42,198.72267,27.00864,1476.44,6851.90,2.21,2.09,-51.8,-0.432,19.05,19.69,02a59007o0182o
59007.346810,16.156,0.016,1252,20,o,0,1.52,198.72267,27.00864,1496.88,6735.19,2.02,1.99,-34.9,-0.445,19.10,19.66,02a59007o0235o
59009.336169,16.192,0.018,1212,22,o,0,2.42,198.72267,27.00864,3076.08,3585.45,2.44,2.04,-9.4,-0.373,19.00,20.33,01a59009o0218o
59009.338978,16.210,0.021,1191,25,o,0,2.59,198.72267,27.00864,3096.85,3624.10,2.37,1.96,-5.2,-0.383,18.75,20.06,01a59009o0224o
59009.345526,16.225,0.021,1175,24,o,0,1.52,198.72267,27.00864,3040.02,3545.25,2.29,1.94,-9.0,-0.389,18.96,20.16,01a59009o0238o
59009.360148,16.268,0.039,1129,44,o,0,1.44,198.72267,27.00864,3023.37,3662.50,2.47,2.04,-10.3,-0.362,18.40,19.28,01a59009o0269o
59013.330398,16.235,0.012,1164,14,o,0,5.43,198.72267,27.00864,3081.58,3585.37,1.92,1.72,-8.6,-0.420,19.83,21.41,01a59013o0200o
59013.335514,16.257,0.012,1140,14,o,0,5.30,198.72267,27.00864,3101.66,3626.00,1.94,1.74,-7.7,-0.416,19.87,21.38,01a59013o0211o
59013.346636,16.248,0.012,1150,14,o,0,3.81,198.72267,27.00864,3045.25,3547.37,1.91,1.74,-8.2,-0.416,19.87,21.37,01a59013o0235o
59013.359366,16.225,0.013,1174,15,o,0,2.02,198.72267,27.00864,3028.32,3662.76,2.00,1.77,-10.7,-0.409,19.80,21.35,01a59013o0262o
59017.315694,16.356,0.016,1041,17,o,0,1.09,198.72267,27.00864,1877.36,7747.38,1.88,1.75,-31.9,-0.413,19.65,20.97,01a59017o0173o
