 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 28 473 6 1 ZTF_g 1132459722115 0 2.0171 134.82 12.7625 26.2721 2.39525e-05 0.0369042 -0.0322776 4.57246e-05 287 30. 0.074416 0.064953 19.678 26.2721 1 2458886.9597222 473120121 -23.4707690422915 60.2899454492439 -0.43304918948245 0.986894685271811 -166.876626038417 111.084375359143 -1.51236885631179 1.05165984844412 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 29 473 6 1 ZTF_g 1132460682115 0 2.0267 135.4 12.7542 26.3014 1.76412e-05 0.0314668 -0.0483504 3.32008e-05 290 30. 0.07816 0.068645 19.7042 26.3014 3 2458886.9606829 473120121 46.9551032720643 60.1912773274709 0.867768820341879 0.99231280235265 83.9020729092768 110.310275121239 0.765723393444386 1.05140315520482 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 30 473 6 1 ZTF_r 1132537232115 0 1.5287 229.793 11.5829 26.2623 1.49175e-05 0.0307839 0.125542 2.31863e-05 342 30. 0.072998 0.061474 19.984 26.2623 3 2458887.0372338 473120221 -30.8239487711268 48.4357663025997 -0.707908130287221 0.930375201521805 -165.349591027245 97.8173867396436 -1.7017754775974 1.03710521696028 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 31 473 6 1 ZTF_r 1132538262115 0 1.6925 227.16 11.5253 26.2851 1.1647e-05 0.0271642 0.124945 1.80705e-05 342 30. 0.0755 0.064511 19.9508 26.2851 1 2458887.0382639 473120221 43.5381937820595 46.8269265444969 1.03425958648089 1.12179110025208 -136.063928818824 92.1668881756853 -1.48622059309128 1.03751885505129 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 32 473 6 1 ZTF_r 1133484152115 0 1.5996 226.92 14.7662 26.2936 1.35216e-05 0.0293266 0.112684 2.09644e-05 344 30. 0.070118 0.067054 19.7255 26.2936 3 2458887.9841551 473120221 93.868659648552 54.906309970069 1.90174884071622 0.996297797061428 71.6460713207651 113.109885951771 0.637686185662104 1.03296084658705 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 33 473 6 1 ZTF_g 1134295162115 1 2.5313 116.264 27.3304 26.1315 8.5878e-05 0.0453148 -0.0148087 0.000194796 129 30. 0.088484 0.082898 18.5032 26.1315 3 2458888.795162 473120121 -160.403513480869 133.202271383009 -1.33954419723318 1.02521557160587 -196.19272567464 219.180213324973 -0.901149296159961 1.06030000531177 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 34 473 6 1 ZTF_r 1134461822115 0 2.8045 229.001 18.7418 26.2672 3.26048e-05 0.0416096 0.132204 4.90994e-05 301 30. 0.097644 0.073645 18.9886 26.2672 3 2458888.9618287 473120221 -129.479571942335 107.340897609525 -1.34180941060462 1.08776364916965 -155.686650183175 161.28239638257 -0.971806051032327 1.10084390316295 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 35 473 6 1 ZTF_g 1140373982115 0 2.307 130.55 7.91373 26.2477 2.19271e-05 0.0360837 -0.0691976 3.79338e-05 312 30. 0.100534 0.061988 20.052 26.2477 1 2458894.8739815 473120121 -82.6869413432974 38.3804230470856 -2.39652503962906 1.04297099059451 -109.444189730624 66.6880062407826 -1.6521906839965 1.05749042883665 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 36 473 6 1 ZTF_r 1140462262115 0 1.7048 225.667 8.58156 26.2654 1.13916e-05 0.0265937 0.120195 1.78005e-05 340 30. 0.078764 0.061089 20.2397 26.2654 3 2458894.9622685 473120221 -25.5365662094823 35.6847686688925 -0.796039126600985 0.950400947519105 -22.4935244650443 70.8017184618963 -0.319837147154362 1.03822923631684 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 37 473 6 1 ZTF_r 1140464162115 0 1.9046 224.774 8.64837 26.2691 1.23228e-05 0.0276716 0.115981 1.89615e-05 339 30. 0.078066 0.0619 20.142 26.2691 1 2458894.9641667 473120221 -26.1292927664559 36.6070787371292 -0.793994296396994 1.06738633640354 -156.496549444305 69.9297169716224 -2.25298441823754 1.04040815143653 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
