index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_corr,fluxerr_corr,mag,mag_err,islimit,lim,plot_mag,plot_err
188,473,6,1,ZTF_g,1426503502115,8,6.3533,118.633,6.9234,26.1996,9.613e-05,0.0462177,-0.0522305,0.000237748,130,30.0,0.166542,0.116635,19.2248,26.1996,1,2459181.0035069,473120121,545.48752600815,85.22213732377162,7.29826728847135,1.05066707640935,624.115858202261,93.4819589036743,6.72128955987256,1.51091466937061,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,394.45724942570547,379.49611005865245,19.709600144916955,1.0445211167763853,True,18.00415666762416,18.00415666762416,
199,473,6,1,ZTF_g,1446448432115,0,2.4003,41.4378,6.99796,24.9646,6.31765e-05,0.0476122,-0.0411449,0.000134367,190,30.0,0.120671,0.086083,18.8605,24.9646,1,2459200.9484375,473120121,249.545489991389,34.42666434102928,7.60951471385039,0.890624750126472,257.437172762072,61.2106942836542,4.23408082468782,1.05403228361876,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,98.51521340894448,153.3027169933613,19.980841743822673,1.6894929633739262,True,17.753300359284815,17.753300359284815,
202,473,6,1,ZTF_g,1449540522115,0,3.2158,137.268,5.55776,26.2796,4.04053e-05,0.0492774,-0.0666248,6.98506e-05,317,30.0,0.186408,0.08498,20.1785,26.2796,1,2459204.0405208,473120121,669.787042001208,43.640275256093474,17.1540554722839,1.00954457192359,686.074483068514,60.1452020174733,11.4837960638083,1.09494567870037,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,518.7567654187635,194.33113533233072,19.492190565868892,0.40671337261499574,True,18.810819019315925,18.810819019315925,
212,473,6,1,ZTF_g,1469399682115,0,3.6642,125.556,5.46406,26.1894,4.18659e-05,0.0480448,-0.0505403,7.92362e-05,287,30.0,0.177832,0.081436,19.9941,26.1894,1,2459223.8996875,473120121,543.46747841418,46.51762047819574,12.4924405262639,0.92400184808482,600.565748019529,63.4305415474991,9.53185292345616,1.11728254137265,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,392.43720183173554,207.14401885501462,19.70497457392072,0.5730757946014448,True,18.65129399452824,18.65129399452824,
215,473,6,1,ZTF_g,1471465022115,0,3.316,124.978,5.1943,26.1828,4.43953e-05,0.0506623,-0.0880063,8.06504e-05,304,30.0,0.180615,0.078041,20.1336,26.1828,1,2459225.9650231,473120121,514.874933119379,39.82018621026504,14.4024213933135,1.00268496076044,581.436620192022,54.7358953153422,10.6941272433676,1.09581933352011,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,363.84465653693445,177.32019218428576,19.780509996981817,0.5291173834648205,True,18.813479505841634,18.813479505841634,
218,473,6,1,ZTF_g,1473462252115,0,2.3717,125.055,5.32296,26.2143,3.70158e-05,0.0482929,-0.130995,5.8212e-05,342,30.0,0.16216,0.067072,20.4222,26.2143,1,2459227.9622569,473120121,537.965725858504,33.058275259767896,18.4307505100158,1.03663915034568,516.445968992759,53.7070670653939,9.68074204600551,1.05070238441198,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,386.9354492760595,147.2092493839708,19.745203700898948,0.4130536045616998,True,19.04703724353429,19.04703724353429,
221,473,6,1,ZTF_g,1477458692115,0,2.026,138.021,5.16243,26.3321,4.62048e-05,0.0541699,-0.130225,7.15955e-05,344,30.0,0.159003,0.062833,20.6923,26.3321,1,2459231.9586921,473120121,543.685157130836,31.692758193847016,20.6635792054537,1.1725371650571,575.737713870677,52.0482254868015,11.1361210699795,1.03784969139317,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,392.65488054839153,141.1285709240194,19.84707250016392,0.39022382515203285,True,19.21063762949831,19.21063762949831,
230,473,6,1,ZTF_g,1499379032115,0,2.3141,102.319,4.79755,25.9657,5.02175e-05,0.0553137,-0.114327,8.26762e-05,328,30.0,0.185552,0.065799,20.3042,25.9657,1,2459253.8790394,473120121,259.951039169441,28.912783822185073,10.5593851139357,1.11471631878003,240.106878361391,46.749873312944,5.17058111331298,1.04829763404156,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,108.92076258699649,128.74928200639474,20.872923316738067,1.2833466471802943,True,18.943912949663876,18.943912949663876,
234,473,6,1,ZTF_g,1503379052115,33554432,3.7566,96.7463,3.9358,25.847,6.65472e-05,0.0604276,-0.0639853,0.000131635,280,30.0,0.311146,0.084745,20.0179,25.847,1,2459257.8790509,473120121,277.702413150846,37.4392012223186,8.10228032056509,0.964270251469943,308.017799254556,49.4467597853516,6.27123633986175,1.15487149754857,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,126.67213656840147,166.71761204010437,20.590297260450896,1.428927594461159,True,18.544621286413452,18.544621286413452,
237,473,6,1,ZTF_g,1508416842115,33554432,2.895,66.6045,5.69519,25.5217,0.000128043,0.0783875,-0.0825358,0.000268184,252,30.0,0.170515,0.076671,19.4937,25.5217,1,2459262.9168403,473120121,195.034642988725,35.04457765273186,6.20587255464832,1.00488009643247,165.078663322801,52.8394360428754,3.14519779286088,1.06863286545301,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,44.0043664062805,156.0542989826008,21.412960569462474,3.8502577412687886,True,18.291085646392162,18.291085646392162,
253,473,6,1,ZTF_g,1524316662115,0,2.5056,135.154,5.30242,26.2803,4.22635e-05,0.0510804,-0.105284,6.67062e-05,336,30.0,0.177178,0.078803,20.428,26.2803,1,2459278.8166667,473120121,290.601961867813,35.53357540556192,9.45815041122644,1.08089513885336,330.32518249707,55.5187893653543,5.98986298887022,1.06209807178636,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,139.57168528536846,158.231817064803,20.918306693744302,1.23085340293778,True,19.034640450763867,19.034640450763867,
