index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_corr,mag,mag_err,islimit,lim,plot_mag,plot_err
1529,681,4,3,ZTF_g,1233409251515,0,1.8,151.028,3.53901,26.3202,3.4802e-06,0.0304511,-0.104892,7.14559e-06,1606,30.0,0.086631,0.050284,21.071,26.3202,3,2458987.9092593,681120115,-8.50419732733191,19.349709740863243,-0.608900735387948,1.55119232304179,-104.802782829308,29.9391515894241,-3.52410238768262,1.02240673819309,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-47.86616400589811,,-0.4388899821399226,True,21.35608885245052,21.35608885245052,
1530,681,4,3,ZTF_g,1233410191515,0,1.9584,150.524,3.52966,26.323,3.2583e-06,0.0293204,-0.113662,6.71304e-06,1597,30.0,0.093354,0.048718,21.0438,26.323,1,2458987.9101968,681120115,24.3045411165971,22.957051867874448,1.55081022218607,1.73406386029678,-11.7045295858632,32.7382487678703,-0.359926407475019,1.02473909297484,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-15.057425561969104,,-1.6552943337075905,True,21.173284700546546,21.173284700546546,
1533,681,4,3,ZTF_g,1237319641515,0,2.1823,149.351,4.49884,26.2925,3.1248e-06,0.0287689,-0.0817375,6.46851e-06,1600,30.0,0.070407,0.061681,20.7551,26.2925,3,2458991.8196412,681120115,82.149100765238,29.073231425146286,3.80711719896324,1.4671140412358,141.4847200689,42.8164844933439,3.32670067345247,1.03267853105688,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,42.7871340866718,22.21421700475458,0.7377172608556124,True,20.886341725857466,20.886341725857466,
1534,681,4,3,ZTF_g,1237320641515,0,2.1287,148.826,4.50033,26.2863,4.1687e-06,0.0332242,-0.0815348,8.62399e-06,1601,30.0,0.067038,0.05832,20.7661,26.2863,1,2458991.8206481,681120115,56.4540170574467,26.358102226938055,2.76644664253357,1.34825975138,5.16943283200789,40.8567217925585,0.127378042858597,1.030896636105,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,17.092050378880494,23.204314589420985,1.6742866393107965,True,20.986589644123494,20.986589644123494,
1538,681,4,3,ZTF_g,1238331081515,0,2.5818,148.678,3.72207,26.2788,3.4995e-06,0.0303615,-0.0755183,7.21663e-06,1596,30.0,0.090207,0.057077,20.8407,26.2788,3,2458992.831088,681120115,-26.2831091598224,24.208400195539788,-1.36525890036758,1.27790665995624,-66.0897542496408,35.5884178846786,-1.86956533899824,1.04797659222332,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-65.6450758383886,,-0.40038128917702415,True,21.071459763718163,21.071459763718163,
1539,681,4,3,ZTF_g,1238332021515,0,3.1324,148.055,3.74641,26.2979,4.0479e-06,0.0324804,-0.0971878,8.44451e-06,1586,30.0,0.104418,0.064984,20.6143,26.2979,1,2458992.8320255,681120115,10.9533481056712,36.58935631304511,0.395362025333425,1.4096005548663,25.2551836823565,45.5903787342511,0.557689571865968,1.07099972588929,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-28.408618572895005,,-1.3983455072671231,True,20.642088065754415,20.642088065754415,
1717,681,4,3,ZTF_g,1322289581515,0,2.02,49.4601,6.63117,25.0622,3.68159e-05,0.0787137,-0.0524597,0.000103546,1220,30.0,0.054385,0.05999,19.1892,25.0622,3,2459076.7895833,681120115,-9.31870649944515,34.495522904037685,-0.349453992453843,1.35233599973078,-178.044267992838,56.0778278848199,-3.19633290272377,1.03833547224526,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-48.680673178011354,,-0.7693358939380973,True,19.47036815758142,19.47036815758142,
1736,681,4,3,ZTF_g,1328194951515,0,1.7844,42.0975,6.0988,24.9056,1.70157e-05,0.0545272,-0.0466443,4.6868e-05,1250,30.0,0.053715,0.059452,19.2484,24.9056,3,2459082.6949537,681120115,101.589575364896,24.41369614710479,4.64972259629567,1.00905134339196,49.1565413042394,48.6427680671392,1.01736836542352,1.03238807270761,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,62.2276086863298,20.42064221995108,0.4259516067943411,True,19.68909115155781,19.68909115155781,
1770,681,4,3,ZTF_g,1352181221515,0,2.3501,68.5431,4.89571,25.4364,7.4737e-06,0.039826,-0.0229884,1.83331e-05,1376,30.0,0.064846,0.064137,19.8124,25.4364,1,2459106.6812269,681120115,35.9767415004029,26.896172101794022,1.55716005558346,1.09520194336269,-2.69954945960586,43.8853215908165,-0.0619280201675303,1.05070151235056,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-3.385225178163303,,-8.626065479863069,True,20.114748801548217,20.114748801548217,
1774,681,4,3,ZTF_g,1353151491515,0,1.8995,68.3103,4.8124,25.4516,5.7156e-06,0.036715,-0.062077,1.29045e-05,1462,30.0,0.060424,0.055254,20.0499,25.4516,1,2459107.6514931,681120115,93.6975898645062,21.62582550789252,4.81349407564625,0.997469971448449,98.6778845198805,41.8405586130899,2.37431069379809,1.02897736214617,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,54.335623185939994,21.113888368915198,0.4321135449863476,True,20.36674325295889,20.36674325295889,
