mjd,f,ef,band
58271.22978,0.7878856601014652,4.225419474386717,ztfg
58271.23023,5.336126692088816,4.779081339195468,ztfg
58271.23069,3.3265909214057854,4.493520775889034,ztfg
58271.23116,2.2590723103200627,5.027474146652169,ztfg
58271.23207,2.632205121968717,4.96225280182257,ztfg
58271.23252,4.08182686004766,5.171848141272897,ztfg
58271.23299,-2.766704845811917,5.067479575346764,ztfg
58271.23344,7.163707275320418,5.10542587946934,ztfg
58271.23389,-3.892754217180769,5.788785833462567,ztfg
58271.23435,8.053908658026346,5.305723842863364,ztfg
58271.2348,2.764894829093277,5.262528700842004,ztfg
58271.23527,8.619736106600667,4.845373328592974,ztfg
58271.23572,-1.0555806046448821,4.916549952292523,ztfg
58271.23618,4.310069597928536,5.150520536949841,ztfg
58271.23663,5.033778670303003,5.637927337399256,ztfg
58271.23708,0.9693437936959124,4.707860565204458,ztfg
58271.23755,-0.3298208311092686,5.137392868954741,ztfg
58271.23846,17.374905628570183,5.919136918528547,ztfg
58271.23937,-4.299966115975032,5.623167270469909,ztfg
58271.23983,2.1805060678951933,4.1936034527564905,ztfg
58271.24029,0.6024357737572643,5.484578525266083,ztfg
58271.24074,8.506189871452888,6.0666406096735885,ztfg
58271.24166,0.5705472817473051,4.991674505220616,ztfg
58271.24212,2.740173534192285,4.690264241434663,ztfg
58271.2475,4.372438892022306,6.890122914266185,ztfg
58271.24795,11.72508341840299,6.5000895453240926,ztfg
58271.24841,9.917893117188251,5.26800758499629,ztfg
58271.24887,4.5044386419193865,5.325320291021276,ztfg
58271.24933,16.21960919434763,6.307609560144406,ztfg
58271.24978,4.917792950013028,6.881814744370103,ztfg
58271.25023,-1.4744328221828804,5.914454300856177,ztfg
58271.25069,8.935140342620402,5.29070599051513,ztfg
58271.25115,-3.3647909444730355,4.85219719909335,ztfg
58271.25161,4.905845830313012,5.908415586649241,ztfg
58271.25206,12.295809189322021,7.308754852348354,ztfg
58271.25252,2.485196487751355,7.02524135942252,ztfg
58271.25297,10.8415008034043,5.480870626939548,ztfg
58271.25343,3.7326301870065577,4.9695960191724895,ztfg
58271.25389,5.807160705505205,5.991823039240804,ztfg
58271.25434,4.70118769886706,8.95429964480037,ztfg
58271.2548,6.402696471294008,9.62415302254054,ztfg
58271.25525,8.096933407516604,6.531366178196153,ztfg
58271.25572,-7.886846024686451,5.409948557264198,ztfg
58271.25617,8.094482122337627,5.753072168914383,ztfg
58271.25663,31.000857552792816,8.733824199437386,ztfg
58271.25708,17.024518132125042,9.607652032646374,ztfg
58271.25755,7.49816700950426,6.856088449413507,ztfg
58271.258,-1.679339081171463,8.764293165176609,ztfg
58271.25846,-1.927783373096331,5.352022140403235,ztfg
58271.25891,8.898755201517726,6.183739854049737,ztfg
58271.25938,-2.052577149148195,6.52609718946533,ztfg
58271.25983,4.629264332532265,6.166573814082651,ztfg
58271.26029,1.486531163892708,5.99496017886524,ztfg
58271.26074,-1.9830135360147672,5.288315157832275,ztfg
58271.2612,7.780547481052382,5.9808830617569155,ztfg
58271.26166,-7.417239488950195,6.263954906536927,ztfg
58271.26212,0.2809266707090148,6.092133118670717,ztfg
58271.26257,6.79711182927912,6.341811113517889,ztfg
58271.26303,2.5594948565658178,6.221730816773051,ztfg
58271.26348,5.970301406005279,6.241057207473824,ztfg
58271.26394,3.5613329743138795,6.748229323684425,ztfg
58271.2644,2.81813663135257,7.000053327682121,ztfg
58271.26485,8.934688927674905,6.435383626101044,ztfg
58271.26531,0.017211569955154694,6.6551482372484,ztfg
58271.26576,8.980102658149939,7.326956390927645,ztfg
58271.26623,-7.71108110022202,6.185170454201142,ztfg
58271.26668,3.93846505442802,6.424664726844706,ztfg
58271.26714,2.9505721838387915,6.282238573372208,ztfg
58271.26759,7.500840534760561,6.573897468302172,ztfg
58271.26806,-6.546262036317984,6.426427325569392,ztfg
58271.26851,-5.358074615268446,6.180608814136621,ztfg
58271.26896,10.868843630784149,6.968478607727094,ztfg
58271.26942,5.188331122495545,7.238218008489116,ztfg
58271.26987,-11.59819108750236,6.614716445994089,ztfg
58271.27034,9.586940462858847,6.904714803440563,ztfg
58271.27079,4.492064034117685,6.931033968552792,ztfg
58271.27125,0.44412473754174225,14.149099329611893,ztfg
58271.2717,15.698274419838999,14.011702569661876,ztfg
58271.27216,7.416929238752394,9.879504402455936,ztfg
58271.27262,-0.22570416873753443,8.288454467245836,ztfg
58271.27307,9.183420378033292,7.376336531304209,ztfg
58271.27399,11.193620980942411,9.208326152893912,ztfg
58271.27444,-0.9000504195586498,9.051742750986403,ztfg
58271.2749,4.844641835236029,7.90256766753605,ztfg
58271.27536,10.560892225379067,7.494405557164648,ztfg
58271.27581,4.878650085853152,8.691674068673265,ztfg
58271.27627,-2.6290650414120376,8.720306295149017,ztfg
58271.27672,5.649871334628001,9.531921139366816,ztfg
58271.27719,-12.648158868498552,8.7225693606644,ztfg
58271.2781,19.60847751479152,8.709903999956438,ztfg
58271.27902,2.494498474898954,9.387357400154666,ztfg
58271.27948,3.9263619927034807,8.576313859256048,ztfg
58271.27993,0.20611839507443255,8.263687388202138,ztfg
58271.28039,14.436731725222264,8.610921406510375,ztfg
58271.28084,17.596200686334004,8.26270170389905,ztfg
58271.2813,-7.217606430397872,8.61287378613429,ztfg
58271.28176,12.493780185463024,9.347201766068812,ztfg
58271.28221,9.488525723490445,9.72350664545077,ztfg
58271.28267,11.197640327624326,8.61512595930803,ztfg
58271.28313,8.425191332831309,8.913388626821568,ztfg
58271.28359,-4.530220741973,9.145438964262818,ztfg
58272.18727,4.888128311088535,3.588751394544731,ztfr
58272.22845,5.39018767105528,3.227898608864511,ztfg
58272.22939,6.2966541881509945,3.0842154428585946,ztfg
58273.23983,-8.615150503384532,3.3993419241664293,ztfg
58274.19752,2.5935907905331685,3.7494317692222667,ztfr
58274.2337,5.876085337570044,2.6620583799426623,ztfg
58274.36437,18.238749178351046,17.12837566568909,ztfi
58276.1967,1.8465815470718856,3.3233800043206205,ztfr
58276.19765,-4.3704739135898905,3.258513386750532,ztfr
58276.21212,-6.010253571149239,2.5445988895205707,ztfg
58276.21304,-3.331527294330634,2.932131449437018,ztfg
58277.21697,-1.3370745121988643,3.3567759237983745,ztfg
58277.2445,2.204175561979322,4.082287497175747,ztfr
58278.17368,-17.740182992349247,7.455075308420705,ztfi
58278.21109,-1.4096540331942402,4.081629345585865,ztfg
58278.23431,-2.7007885332776818,4.0090192897260835,ztfr
58279.17058,3.5014596239998212,4.745108706535517,ztfr
58279.21625,-0.6606847128542808,3.1622612128919507,ztfg
58279.21718,-0.24692328533782507,3.015273056276878,ztfg
58280.20278,5.077843384265538,3.908841588554939,ztfr
58280.22916,0.1438395800319118,2.9255308719403246,ztfg
58281.19353,17.423373535334132,4.521208273266275,ztfr
58281.23288,-2.564692427843269,3.0532393296924667,ztfg
58282.18664,10.856260362024369,7.378690293717673,ztfi
58282.19191,21.802656448688857,4.052573515943612,ztfr
58282.19285,13.708426012058794,4.568782209243774,ztfr
58282.25851,-3.5795150882172395,3.285449820863676,ztfg
58282.25942,-0.23044996199143442,3.2742098319831303,ztfg
58283.21266,4.836282907027889,3.3703731243339035,ztfr
58283.25475,3.4143050969596147,3.2462697775109906,ztfg
58284.20678,-0.3079066378809261,3.699434686615037,ztfr
58284.21331,-7.1323701173366265,3.5932918671586584,ztfg
58285.2149,-70.56946653138384,177.33641872514804,ztfg
58286.18411,-5.487570833054471,2.7444759365256997,ztfg
58288.18502,-2.639439851595871,12.633816849641468,ztfi
58288.19512,1.2807795139613984,4.36675828170079,ztfg
58292.17764,14.010200297902461,8.685559979462157,ztfi
58292.19346,1.1798397119532915,6.646154358138079,ztfg
58292.23525,9.054309059293129,6.097074320533695,ztfr
58295.1756,-1.7749210855565491,8.157225277904393,ztfg
58295.23429,4.092189652347881,6.343547643238244,ztfr
58298.17675,-3.3985398847434425,8.743508689315686,ztfg
58298.25571,5.394051475098534,6.553287451446564,ztfr
58301.17654,-4.737137182611818,5.531329472216834,ztfr
58301.25725,-0.5388911233845931,6.436375373807649,ztfg
58304.17964,1.1113401353671728,4.1954865570875555,ztfr
58304.19869,-2.8433212138514485,3.3095772289904803,ztfg
58307.17527,7.235299950162928,4.392675301559556,ztfr
58307.22747,-5.380031143397974,4.271311959584771,ztfg
58319.21047,24.056866998624322,8.852505992130858,ztfr
58333.18286,-2.4930329829464855,6.27815557910729,ztfg
58336.1773,-2.2193461612651975,4.610522388576254,ztfg
58336.19918,-2.2629556116548564,5.9034142227525885,ztfr
58348.15686,13.342641464545022,15.811013205700776,ztfg
58437.5186,-6.104042369329622,8.888180480556933,ztfg
58437.555,11.073239946644806,10.65434412343243,ztfr
58442.50795,9.144530034660505,7.0867340015530464,ztfg
58442.50933,0.9488937490312358,8.039974847826239,ztfg
58448.51071,-0.18112359347478216,8.119731332730257,ztfr
58448.51161,0.17853107093250176,8.575545477168738,ztfr
58448.54817,9.011906153587276,8.29833157003219,ztfr
58448.55804,4.582670380532396,7.6193841399463915,ztfr
58449.51963,0.6287811167972431,8.139690060171217,ztfr
58449.53368,2.7170276349709406,5.672250086227421,ztfr
58450.50699,5.56591254801027,7.8680057955010145,ztfg
58462.5158,70.76545326964771,76.00651236633944,ztfg
58462.51763,22.528463277140368,53.26558009586865,ztfg
58464.51444,5.710475306911673,4.258960625086378,ztfg
58465.51586,0.7982817103515029,5.19203419188395,ztfr
58465.51678,2.842043687407935,4.32242147704401,ztfr
58465.55001,2.79690458917353,3.1995905021682507,ztfg
58465.55093,-6.572640600999975,3.5461573645508477,ztfg
58467.49062,-8.8734914316951,9.701275158310365,ztfg
58468.53049,7.999128203586548,4.0149902535679995,ztfr
58468.5314,-0.798526134497974,3.5338584948313705,ztfr
58468.55306,-3.041877927510406,3.3377387973838357,ztfg
58469.50549,-44.52472518036309,7.653590195487752,ztfg
58471.51613,-0.4381598007955353,4.082599962149682,ztfg
58471.51705,-3.684121905962914,4.952951431907664,ztfg
58471.54721,2.746258831313648,3.7690337361666106,ztfr
58472.52625,1.637270715585276,3.596433363719751,ztfg
58474.48583,-1.03248132464577,8.83230411131662,ztfr
58474.48675,4.896059533348156,7.857090325785823,ztfr
58476.47459,-2.082297339015067,6.087026788908431,ztfr
58480.54095,8.828465686429396,8.487549843506851,ztfg
58480.54446,17.07670958587969,8.649764222965791,ztfr
58481.49792,3.455351869823095,5.763323895637649,ztfr
58486.51779,-0.7401550922511384,3.785491193002008,ztfr
58486.51872,-4.341678846606572,3.8875349701434483,ztfr
58486.55493,-0.6698497832674261,4.064975572446254,ztfg
58486.55583,2.105053074558756,3.7817523967330136,ztfg
58487.50418,-2.579716125748184,2.913281634990935,ztfg
58487.53209,-2.3572734508688438,3.4326025244531704,ztfr
58491.49515,-9.113313345975289,3.9989878787664517,ztfg
58491.49606,-3.099350170032659,4.139202777961982,ztfg
58492.4839,3.3196569656392025,8.241128622503163,ztfr
58492.52492,-6.674500769569118,3.447223024178264,ztfg
58493.49462,4.684136682027725,3.1543353278797355,ztfr
58493.50499,-6.646510102016143,3.0657804450900863,ztfr
58493.54063,-2.199972388878276,2.6338783308763194,ztfg
58494.50788,2.8238836849581097,2.7275717484517132,ztfg
58494.5088,-2.4592226824848225,2.596178266290488,ztfg
58494.54991,-2.09337383384755,3.2286586401565613,ztfr
58494.55082,-5.635168053106419,3.0497780339807323,ztfr
58502.4677,3.2724763884262416,10.352817819900173,ztfg
58502.4687,-7.556610376899608,9.852794565356774,ztfg
58502.54324,-6.5507029892371,6.6716681072014135,ztfr
58502.54416,-7.430576689290704,6.239296206292578,ztfr
58503.47821,-17.931539759258698,16.847348458666705,ztfr
58503.50481,10.849432279818556,29.507893952850573,ztfr
58505.45087,-1.8517158701521952,13.002712867161202,ztfg
58505.45187,4.648723319338641,13.391392753730726,ztfg
58506.50497,-3.4255791425616975,12.075972942874458,ztfg
58506.54922,8.906415131854821,9.817044266232863,ztfr
58507.48013,-2.918779689666513,10.629201803219127,ztfg
58507.48287,4.224731151010484,6.837211985038205,ztfg
58508.49874,-10.74552090177899,8.774530223546464,ztfr
58508.49966,7.394492322048599,8.253387408405393,ztfr
58509.49865,2.389238189270305,7.145709459837658,ztfr
58509.53427,-15.809497463745524,9.959022526616996,ztfg
58511.44622,-3.032299529039711,4.513179128855284,ztfg
58511.44855,-5.133380965372947,3.9296511531094493,ztfg
58511.52617,-5.520176113760156,8.628659076566892,ztfr
58511.52708,-3.5909077151120106,9.702745914894628,ztfr
58512.46784,62.166834363637356,63.09525439531474,ztfr
58513.38451,18.859870655273635,18.365545910799856,ztfg
58513.45248,37.416881675474485,17.787315243873113,ztfr
58513.45987,-28.58940450535701,7.8559968436082706,ztfr
58514.4219,14.669689830416049,12.445421165807694,ztfr
58514.43418,-7.157746840742089,6.135323831139811,ztfr
58522.43744,0.8197009918833883,2.663595906581197,ztfg
58522.44558,3.7362416154939395,5.378410181422454,ztfg
58522.44763,2.4345998906600896,4.995001752514529,ztfg
58522.52927,-3.1175692815898004,3.66937810493042,ztfr
58522.53019,1.4542917206350077,4.01170472394258,ztfr
58524.43492,-2.125495603507699,5.686544432935915,ztfg
58524.45859,2.0260212571442553,3.5252182900542013,ztfr
58526.47545,0.44380911378873067,5.37067316961433,ztfg
58526.47738,0.2554857914112738,6.107455484583487,ztfg
58526.48267,10.961793137733125,7.159303428978499,ztfr
58526.48359,3.015299488359265,8.093608919615905,ztfr
58534.29293,41.304818282562124,33.17514914039475,ztfg
58534.39436,-3.4353467046989286,17.695256512623715,ztfr
58534.41743,-5.63287960843501,16.42297019313511,ztfr
58534.41834,-2.7165419091492686,15.40049348428853,ztfr
58538.37323,-40.569250463686174,29.687346261731445,ztfr
58538.41345,-18.131674083373436,9.639598399298263,ztfg
58539.27733,-7.78326010981518,20.850802560584885,ztfg
58540.30522,7.857773747608316,3.7652109962513527,ztfr
58543.35948,1.5412673228098237,3.6638838625744174,ztfr
58543.37311,-12.035793926561878,4.401579355159127,ztfr
58543.38154,63.83283283153461,33.19692104333343,ztfg
58547.29902,11.449477438739798,3.6070585888379596,ztfr
58547.33875,-7.098620596141332,3.5078605448741964,ztfg
58547.35412,-5.859702856352956,3.693981000077752,ztfg
58547.46484,2.341930244275731,3.52516034279666,ztfr
58556.37677,1.7345449541680347,6.899431037432909,ztfg
58556.37767,-2.1031865628947934,6.006198098200873,ztfg
58557.31639,5.912344163817465,10.736339529161185,ztfg
58557.33813,-0.014400873809762918,13.291282221999714,ztfi
58557.3986,-0.25258548760196475,5.589322513900848,ztfr
58558.23863,7.611869549754618,10.497096179761273,ztfr
58558.30424,16.242512012811304,11.861579345391318,ztfi
58558.33836,-3.0425216649015137,6.582849593436196,ztfr
58559.27329,3.5484682111382373,5.739705232481189,ztfr
58559.28764,-4.405873370389476,6.2289068729865535,ztfr
58559.35078,0.7178045518165732,6.548693896821028,ztfg
58559.35168,-0.8860569919419499,7.17530442408344,ztfg
58560.35884,2.7911572451055466,5.196079534954588,ztfr
58561.31969,-3.7577463292921127,13.225833045690745,ztfg
58561.34015,-8.027159245419213,7.500821073776825,ztfr
58561.44361,1.1890399283221387,12.912689043177567,ztfi
58562.30551,10.817513543406635,18.009939058393982,ztfg
58562.35535,-15.52093104983926,17.789603543313305,ztfr
58562.35638,5.637167342415012,14.053154174556425,ztfr
58567.28994,6.3215427168040135,7.812053434023835,ztfg
58567.29084,-1.2106708843599552,7.431720094700785,ztfg
58567.31873,-9.644391610546116,4.988014859967561,ztfr
58567.3386,-7.797529948754978,9.275515344472561,ztfi
58567.44491,0.0,5.070650444922487,ztfg
58568.25524,0.7831383056119297,5.692831891918174,ztfg
58572.23369,9.149329454543098,20.554472993250553,ztfi
58572.29881,-3.2554847711566666,6.6473391544464056,ztfr
58572.31215,6.263800816210484,5.304541805948255,ztfr
58572.31878,-6.1224691978418955,4.248919665173907,ztfg
58572.33279,-10.56347607035584,5.427481850683685,ztfg
58573.27581,0.4208182488967729,3.92223608261249,ztfr
58573.31633,-9.271862779241573,5.01977137310461,ztfg
58574.35148,2.715978956625348,6.796055017985101,ztfg
58575.29536,6.195508920271693,3.116664382153897,ztfg
58575.29626,-4.886441958755351,2.971450914762735,ztfg
58575.36994,23.15902714349434,24.125314872895448,ztfr
58575.37087,-14.500736577029356,18.181792542974375,ztfr
58580.25721,-5.009050622150191,3.749694891888558,ztfg
58580.28103,-0.5945629344488513,3.438546802058061,ztfr
58580.28194,3.235648873021634,3.8134595675624197,ztfr
58580.30075,-6.587683215271544,3.295964488714207,ztfg
58580.32779,-1.6350368778533029,4.34846441237217,ztfr
58581.25611,17.056158460284568,4.419076703851191,ztfr
58581.27737,-5.793885010587175,7.422025801715007,ztfi
58581.29869,-7.329013772725,3.28612794174657,ztfg
58582.22619,-4.142237856345222,3.4370284459408182,ztfr
58582.28958,1.6924247047278211,3.914378383658961,ztfr
58583.27856,-6.161084727435026,5.548072853020362,ztfr
58583.27947,-9.551605633953011,5.067744259248691,ztfr
58584.29126,-5.678657687738005,4.309438931347401,ztfg
58584.31556,-0.8945189253942274,4.239414499546859,ztfr
58585.31627,-0.5881912050500798,4.226283309694626,ztfr
58586.23358,4.87655109531072,4.295752486226009,ztfr
58586.24891,-1.8955918198340551,4.0714703853055925,ztfr
58586.27378,-5.234959022293535,4.973170014312425,ztfg
58586.27469,7.183427206324756,4.916020766027696,ztfg
58586.29567,-1.0450608173937785,8.284389881038296,ztfi
58587.30922,-4.6944372064415525,4.966378239912089,ztfr
