mjd,f,ef,band
58574.41371530015,-1.4481541781347125,3.9088274670700645,ztfg
58574.42532410007,-6.4113683141144255,5.3342748978420325,ztfr
58574.443669000175,1.9731375711355936,5.897726622173592,ztfr
58574.462731500156,-5.876664513222474,10.25454922434547,ztfr
58574.508333299775,-1.123189255140892,24.733657132280197,ztfg
58575.42083329987,1.2192145443791833,4.667564771691994,ztfr
58575.441967600025,-1.7822151644307418,3.8802410690661495,ztfr
58575.45456020022,0.22969159813485346,4.147245654739602,ztfr
58575.47450229991,-22.196841227546344,7.74953016222087,ztfr
58575.497789400164,-3.9780114736598424,4.697758627766294,ztfg
58575.49871530011,-1.6201594907318608,4.8073815352499,ztfg
58575.5160069,-17.697524627155442,15.030975740780242,ztfg
58575.52436339995,-4.4218586477681505,7.280505552035149,ztfg
58577.4082986,6.083915389453857,17.80952644342851,ztfr
58577.45509260008,57.15163267535493,167.05408992693094,ztfr
58577.49519680021,2.746569614165794,6.734855444748448,ztfg
58580.41545139998,-1.6123933164319864,3.1200064368626066,ztfg
58580.433958299924,-1.3308138786070896,4.363183641903732,ztfg
58580.443113400135,-1.3977823817596817,5.202517353560373,ztfg
58580.44402780011,2.5075258498751523,5.50973969333627,ztfg
58580.46516200015,4.8654209225394975,7.48177871954838,ztfr
58580.46608800022,8.87874993308439,8.014894097362351,ztfr
58580.4875115999,9.808123981297385,6.433499993278257,ztfr
58580.5090855998,0.46821695920240597,5.740731945550084,ztfr
58581.40306709986,1.0435682382057874,5.712139594887129,ztfr
58581.458171300124,-11.778575559432609,6.729044050581196,ztfr
58581.470069400035,1.420130231296844,3.8583122923604822,ztfg
58581.49734950019,-2.3602857064858993,4.453274379950305,ztfg
58581.50797449984,-11.820189692175381,10.730742162986523,ztfi
58582.3941434999,-0.09954958966576999,3.2611202940866137,ztfg
58582.404398099985,-5.991568900791665,7.067524020299995,ztfr
58582.4246991002,-7.515306781466533,3.9699103787958543,ztfr
58582.450127299875,-6.656687436431588,4.349601059136541,ztfr
58582.49701389996,-4.407190750143402,3.0866924975549375,ztfg
58583.402638900094,-1.4341932848162484,4.546340650936669,ztfg
58583.43725690013,-0.21092547946090792,4.333862981905894,ztfg
58584.38773149997,2.195529530183777,5.657531158344564,ztfr
58584.40072919987,0.3228970726751118,4.576741278146429,ztfr
58584.45269680023,-0.23654585590483057,3.351157847934208,ztfg
58584.47594910022,-1.6314067880108343,3.1932860111674928,ztfg
58584.48863429995,2.688342788897762,3.5235267156748766,ztfg
58585.40469910018,-9.418449964348932,4.605514894101065,ztfr
58585.42594909994,-4.809073116316158,4.948622675485485,ztfr
58586.372800900135,-16.2048438636384,6.89536312958991,ztfr
58586.39505789988,-11.229142916550542,6.463845097569062,ztfr
58586.421469899826,2.2568049061190245,3.478421644306167,ztfg
58586.4556828998,-6.600149405658796,3.7888069879291697,ztfg
58586.45659720013,1.7885165955761146,3.980965628552069,ztfg
58586.469768499956,-1.2278230429154242,4.074093856154349,ztfg
58586.49043980008,-7.490501108643982,6.421580534080419,ztfr
58586.491388900205,-9.121313142778302,4.939580184268012,ztfr
58586.50899309991,-13.115966005099956,9.654990723331698,ztfi
58587.4123958,-8.956545303080604,8.831453862096655,ztfr
58587.42378470022,-18.40225872175925,11.099054340828506,ztfr
58587.45621530013,-0.9960509753508646,3.650192912386005,ztfg
58587.46563659981,2.000079130907576,3.6486317105483304,ztfg
58587.48376160022,0.7412520374517865,6.632819777973639,ztfg
58588.41209489992,-5.466034921720326,4.866624089333183,ztfr
58588.43442129996,2.3402413387478993,6.0264622836524575,ztfr
58588.44593749987,-2.580802554998148,5.586357864516124,ztfr
58588.47570599988,2.207927085369773,3.414347647743368,ztfg
58588.482789400034,-5.388735448314606,3.349013393331184,ztfg
58589.35305560008,-20.058433943435876,31.575585480756644,ztfr
58589.42422450008,24.466183547382833,14.418841246909453,ztfg
58589.44381939992,209.4863156678285,255.25464029647276,ztfg
58591.25587960007,25.011789336148027,19.097243206852937,ztfg
58591.32165510021,-18.17024051342353,22.351821392209633,ztfi
58591.43471059995,-17.450554434886108,10.941570880728774,ztfr
58591.435624999925,-7.328480220251044,9.179936911165886,ztfr
58591.44474539999,-24.24711701810841,9.57328220427841,ztfr
58591.46495370008,-8.134472382629161,10.168428974909494,ztfr
58591.48703699978,-6.390559284013539,8.581062626835108,ztfg
58591.487951400224,1.6607101442024448,8.565838522734673,ztfg
58592.36259259982,9.075926669400733,18.510775241623495,ztfr
58592.38234949997,94.27016525990884,73.08851094229284,ztfr
58592.41560189985,-1.884559601858909,10.405330347107236,ztfr
58592.46197920013,2.5379201560770737,11.392352672353221,ztfg
58592.49646990001,-69.97932811257232,70.64287806478585,ztfg
58592.5076156999,12.799703994551038,132.10216624725837,ztfg
58593.33685189998,15.62859245019511,9.345246582484165,ztfr
58593.37709489977,-0.5272271625956559,9.04292479236171,ztfr
58593.4016435002,-12.017866200725273,7.975593136029786,ztfr
58593.422893499956,-16.081526273743187,9.646742225755752,ztfr
58593.50028940011,-8.429350773900053,12.41509251465308,ztfg
58596.32964120014,-4.803349320348165,7.209721154445456,ztfr
58596.395439799875,-1.928116238269727,9.76773152155898,ztfi
58596.41321759997,-9.81629021515447,6.730019599484678,ztfr
58596.415416699834,-10.063579593586716,7.059225572645304,ztfr
58596.418252300005,-7.943771446158749,7.791284723628199,ztfr
58596.46206020005,3.4544922167035206,5.8029583846773125,ztfg
58596.48322919989,4.934951859631901,6.189076649121712,ztfg
58596.50405090023,7.281427930146374,6.364257611750259,ztfg
58596.50547449989,2.2799885984208736,7.957496211371833,ztfg
58597.385300899856,-0.9397232010052975,6.325189946398272,ztfr
58597.40258099977,-5.355605797682191,5.767042794799651,ztfr
58597.42701390013,-6.545314220460331,5.8756405522774955,ztfr
58597.436782400124,4.765822594811146,4.939791921815883,ztfr
58597.46531250002,-4.803727746787805,4.153319489761578,ztfg
58597.48145829979,-3.6949650310437936,4.987849197177503,ztfg
58598.35596060008,-9.456121896101132,4.876681849824377,ztfr
58599.286620399915,0.15893793198947753,3.1824795116485554,ztfg
58599.49421299994,-10.658504407998038,3.2122446108699276,ztfr
58600.39605320012,-4.396154066497006,2.7145652506853977,ztfg
58600.40062499978,-5.808601217095994,2.8113993907003882,ztfg
58600.40155090019,0.24123131499286857,2.642234830189099,ztfg
58600.47003469989,-11.514987745642278,4.442665752990388,ztfr
58605.381817100104,3.0064231393638856,5.036191051947242,ztfr
58605.40274310019,-1.7857230529385781,4.602558937763478,ztfr
58605.40366900014,1.515713817399512,4.687820286959732,ztfr
58605.42704859981,-7.930815455988813,3.9242152472204483,ztfr
58605.46656250022,-7.990210662838005,8.428571416669602,ztfi
58605.48703699978,-0.2712863606805682,3.9207634013357326,ztfg
58606.30952550005,8.258114508944393,4.896920793331842,ztfr
58606.494756899774,-3.8277429501315923,5.4179193142241475,ztfg
58607.352580999956,-2.4416091599978573,4.034523456790756,ztfr
58607.36296299985,-2.941915867028707,3.57945196972269,ztfr
58607.379745400045,-6.598483648113332,3.9083283523981196,ztfr
58607.413344900124,-0.20130376443000064,2.81193975007728,ztfg
58607.4213657002,-0.638990156926941,2.611906901046123,ztfg
58608.34293980012,-6.100506152552717,6.1019413751906155,ztfr
58608.36146989977,1.1985731097301051,6.204534869473235,ztfr
58608.36238430021,6.558454906048463,5.701176762359516,ztfr
58608.38329860009,-7.855153691264695,7.150460532373305,ztfr
58608.406423599925,0.06594763921970034,2.8601606258607504,ztfg
58608.43718749983,0.01590543170074711,2.991319310194998,ztfg
58608.4417940001,-0.2339910918606036,2.9036385782453924,ztfg
58608.49452550011,5.732733130716897,4.202778990001369,ztfr
58612.39846060006,-0.5403164481130459,2.4415673123009536,ztfg
58612.423460599966,0.8813856654489423,3.4813343063425286,ztfr
58612.42438660003,5.28121308112919,3.8988961397673583,ztfr
58612.458217599895,-6.069124475873301,3.3046466554566982,ztfr
58612.46310190018,-9.392700398234751,3.519382941514864,ztfr
58616.319560199976,-7.77965399811501,9.654536708343132,ztfi
58616.39556710003,-6.6394360736168725,4.48167385477559,ztfr
58616.43701389991,-9.58484880412604,2.859119725542179,ztfr
58616.453298599925,2.7464932811650127,2.449947882534654,ztfg
58616.454722200055,1.9176749294769615,2.7201093617608696,ztfg
58616.46444439981,-2.31996754017055,2.7161286501912145,ztfg
58616.485324100126,1.3147871000155051,3.9854827927177525,ztfg
58617.320208299905,-3.434386169025646,5.925309450211589,ztfr
58617.33927079989,-6.180041279968547,5.296274851228475,ztfr
58617.361446800176,-2.1660323457360215,4.9966567877546755,ztfr
58617.414513899945,-0.20259287633425305,4.65898657980077,ztfg
58617.42215280002,-3.1060708077127557,3.1827749848957825,ztfg
58617.444861100055,-1.888445159745672,2.4833216607613133,ztfg
58618.23391199997,-1.095223653342139,6.807608144967001,ztfr
58618.33790510008,-3.274435206611553,8.578353362957237,ztfr
58618.35905090021,-0.7964341653122989,6.624991558268003,ztfr
58618.3941434999,134.8498108988638,247.67383063977843,ztfr
58618.41594910016,0.18917902381320445,13.460867914008569,ztfg
58618.42105320003,-3.367321531664894,9.615170396820462,ztfg
58618.44267359981,-28.93859239708556,27.58975037460461,ztfg
58618.46449070005,-31.284083217102204,90.18092641131727,ztfg
58619.34848379996,5.094627151405067,11.789703416595358,ztfr
58627.39466439979,-2.5140192406920336,5.288299282112793,ztfr
58627.45346060023,-10.56459029221944,8.326125162578654,ztfi
58628.361018499825,4.550171870890122,4.642265193331103,ztfr
58628.361944399774,-2.668587477702057,4.192405383167115,ztfr
58628.39501160011,3.3201759166419818,4.9871518401256125,ztfr
58628.45833329996,-0.28416800420087335,4.469395117072543,ztfg
58632.27541670017,1.6323945376695832,4.535969640385643,ztfr
58632.29966440005,-7.419693804961821,4.228684979524777,ztfr
58632.32684030011,-6.768721886119744,3.970951724744195,ztfr
58632.32776620006,-4.907100612898831,3.889610379175554,ztfr
58632.42750000022,7.662663904112577,3.6701017256919317,ztfg
58632.439942100085,-0.21452959084999612,3.9808953671128258,ztfg
58633.27519680001,2.009255476302403,7.669258682313496,ztfi
58633.35364580015,6.630913735220544,3.687028957873858,ztfr
58633.35409720009,2.962886341578631,3.3498379294800578,ztfr
58634.354062499944,5.287405576326701,3.396611890940105,ztfr
58634.35451389989,0.9188029443220677,3.689155248582611,ztfr
58635.28287040023,-2.4168497347866467,3.35786107668014,ztfr
58635.380995399784,-4.2930330592834425,3.353160436436074,ztfr
58635.42143520014,-0.5885408918285423,2.630057445405912,ztfg
58635.43442129996,3.1412640651271313,2.871102901085142,ztfg
58635.4432639,-0.39717182123097217,2.9840156766497334,ztfg
58635.474710599985,-4.533609978502994,5.19659760854135,ztfg
58636.290381900035,1.9276077108782874,2.611388441263035,ztfg
58636.32093749987,-3.0415286272050315,3.6976889659739967,ztfr
58636.45033559995,-2.2603919149953144,2.533906083864915,ztfg
58637.26540509984,-5.538527178045807,2.572734490780387,ztfg
58637.28302079998,-1.7741110312419297,7.236381042838599,ztfi
58637.311747699976,-8.027527146183333,3.722215281459161,ztfr
58637.31760419998,-3.8953654268084894,3.279181529993047,ztfr
58637.34892359981,-12.517812185786902,3.3248343916469,ztfr
58637.44270829996,-2.665596824369793,2.851788385648383,ztfg
58637.4782292,1.0726929948090067,5.393651164742649,ztfg
58638.26679399982,3.783659758399851,4.135802103250012,ztfr
58638.28503469983,-4.767306383263009,3.6389898501695908,ztfr
58638.28596059978,-0.01095204948054589,3.6673767803817072,ztfr
58638.306481500156,-4.513768334999843,4.149449293716196,ztfr
58638.34701390006,-1.7494680621293126,2.5667567850807953,ztfg
58638.34885419998,0.8199169507505979,3.3914424960613876,ztfg
58638.35880789999,0.6734148403899154,3.06367280501143,ztfg
58639.258830999956,2.816071380014079,2.820515203101119,ztfg
58639.29115739977,-10.914937696365342,3.9394053042310726,ztfr
58639.29938660003,0.463932872073877,3.7682795317898012,ztfr
58639.33200229984,-4.081927660480679,3.6820268148662176,ztfr
58639.42998840008,-0.5364857699551331,2.935962962812011,ztfg
58639.455046299845,-1.1686513288862213,3.1159725637424254,ztfg
58640.25035879994,-8.257444478380398,4.1686383779808915,ztfr
58640.25778939994,-2.2468055797727717,3.953587094098922,ztfr
58640.28171300003,-2.058399254570145,3.5898177328680814,ztfr
58640.33599539986,-2.743720847205019,2.863118299753163,ztfg
58640.35969909979,-0.379113573559363,2.784191541652766,ztfg
58641.196411999874,-5.078168645940456,3.3851370010392836,ztfg
58641.2126042,-0.2778538748389404,4.186272085007783,ztfg
58641.21353009995,-3.997628611681395,3.8512838063919896,ztfg
58641.246932900045,-0.9532316160671314,2.902260819610999,ztfg
58641.26518520014,-10.286973884119984,10.773090250640008,ztfi
58641.2956019002,-3.476508032270991,3.215247912856092,ztfr
58641.32980319997,-2.847802043665099,3.860980433311332,ztfr
58641.33071759995,-13.981047346068172,3.7742351755145154,ztfr
58641.4067592998,-4.931935970432578,3.6312711929727977,ztfr
58642.244062500075,-3.7047317464861447,3.4425921576506293,ztfr
58642.26851850003,-3.6716465788264503,3.733254876056932,ztfr
58642.279722199775,-1.5395082647624154,3.6733226234218646,ztfr
58642.311504600104,-1.2680084568676189,2.5866418032383978,ztfg
58642.388553199824,3.8533198615610846,2.8570638206369767,ztfg
58642.4151157001,-1.8157825675669936,2.976698263726085,ztfg
58643.25809030002,-6.923290145782316,4.45345243847409,ztfr
58643.279999999795,-7.371735293102028,4.503491928703432,ztfr
58643.302245399915,1.2620885405179676,5.086191787934753,ztfr
58643.317870399915,0.11042713097631583,2.9186360426305185,ztfg
58643.35234950017,0.3132869387499276,3.1730734423396796,ztfg
58643.42759260023,4.175109154599161,4.111353431985817,ztfg
58644.207893500105,-3.6645709770097086,5.01958778308386,ztfg
58644.218634299934,0.4389141853462849,4.289124928604122,ztfg
58644.27914350014,-10.96343928835424,4.435502385562794,ztfr
58644.299294000026,-7.494394326760241,4.597481139046683,ztfr
58644.300219899975,-10.017059465544381,4.417487868186718,ztfr
58644.32241899986,-18.001650929439577,4.454406097492501,ztfr
58644.34179400001,-3.0975304900165472,2.892269651774303,ztfg
58644.34270829987,2.2578059839080193,3.095279920271151,ztfg
58645.22750000004,-0.450950585424283,5.77935115136643,ztfg
58645.22795139998,-5.640834595956039,5.79960036712103,ztfg
58645.246088000014,0.19050120280402044,5.354066450821288,ztfg
58645.257696799934,-11.470749566443693,9.50512069649781,ztfi
58645.290705999825,0.6668218300090213,5.347528950911782,ztfr
58645.31093750009,-12.41795050484951,4.986824320083057,ztfr
58645.331145800184,-0.0909077282381485,4.8694141479813045,ztfr
58645.40934030013,-0.8528963782032409,3.113954664506663,ztfg
58646.23442129977,0.16115283967719063,5.758030919458375,ztfr
58646.246076399926,17.811071019667054,7.655535620825487,ztfr
58646.24653939996,11.747760734299362,8.971999490492646,ztfr
58646.27858800022,-0.7088048966399606,5.930124061358543,ztfr
58646.30722220009,0.7402508593268416,8.310796065264736,ztfr
58646.31950230012,6.124630741780353,6.656993187012691,ztfg
58647.25604170002,-12.241768724429127,6.138139137122367,ztfr
58647.277338000014,-11.609598760995556,5.8845863043239035,ztfr
58647.30949069979,-17.424856569610306,5.933142148759046,ztfr
58647.31041669985,-1.1515920399355155,5.17547661584998,ztfr
58647.33953699982,-4.051516198076315,5.265605559701444,ztfg
58647.34079860011,1.2819534277431428,4.675848503081525,ztfg
58647.367708299775,0.6608924308701076,5.221838681113691,ztfg
58647.390451400075,6.0658225389839595,5.160059600265368,ztfg
58648.23266200023,1.5411616349621138,10.607935483706486,ztfr
58648.25520829996,1.0659463946246635,9.158101416099688,ztfr
58648.31763890013,-2.3408719554518407,6.991633917254672,ztfg
58648.33938660007,1.5190845997158626,7.722379896091229,ztfg
58648.36082179984,-2.672232479434726,6.820557425869656,ztfg
58649.24956020014,-7.539144812009335,9.613209087556193,ztfr
58649.25144679984,-5.721575222142236,8.810437651735684,ztfr
58649.276157400105,-13.714391201066807,8.392793395609736,ztfr
58649.33938660007,-4.613661728182655,8.844094506726654,ztfg
58649.36899309978,-7.016452306369963,8.296928452751278,ztfg
58649.395868100226,-11.52742266327959,8.225456846414518,ztfg
58650.21430560015,1.7823007966194442,8.93234372423041,ztfg
58650.30384259997,-8.862952278942005,8.213192125932197,ztfr
58651.351446799934,-1.9191669879560815,10.465335894026113,ztfr
58652.17555559985,4.8071906566675855,7.996163802414186,ztfg
58652.20827550022,-4.459967997967679,9.873040946188931,ztfg
58652.21219909983,-2.409550481971898,9.661937547440555,ztfg
58652.25690970011,4.476173630285621,10.797364735906232,ztfi
58652.31098379986,-5.486140032359963,7.830979846222763,ztfr
58652.315196800046,-3.561697656793567,10.009045732482024,ztfr
58652.34328699997,-11.915719497565703,9.273679328921126,ztfr
58653.22337959986,-7.645675576776195,7.460325729829575,ztfr
58653.31828700006,11.145231050934159,8.05684988472442,ztfg
58653.34645830002,-12.327295361265856,9.642788120750174,ztfg
58653.34689809987,-2.982022664159325,8.173623394870054,ztfg
58654.214224500116,1.7142093645077165,5.311814775459876,ztfr
58654.276006899774,1.3885728557280193,5.339854390390562,ztfg
58654.29895830015,12.78812245572439,6.393092515643361,ztfg
58654.34209490009,-12.437335429326065,7.264461658884185,ztfr
58654.35063660005,2.2622023839705228,6.677879589378806,ztfr
58654.351087999996,-10.788925328395223,6.337969990019454,ztfr
58654.3589931,-8.660566383796748,7.1379379452983125,ztfr
58655.19559030002,-6.793029791190528,5.456026878025232,ztfr
58655.2125694002,0.7686519760737807,6.583504228312058,ztfr
58655.31682869978,-3.0858572882997826,7.044683678895408,ztfr
58655.31728010019,3.7941935314146207,6.751756819193946,ztfr
58657.20804399997,-2.4237335378888685,3.3682159942598413,ztfg
58657.2192592998,-1.7712542833105605,3.079136432476515,ztfg
58657.23878470017,-3.1824350103424734,3.155532244491843,ztfg
58657.239699100144,0.9471392135431205,3.278420653897985,ztfg
58657.34513889998,7.3451640848661235,4.920315203145073,ztfr
58657.35912040016,-0.39110954713184704,5.3295731054753315,ztfr
58657.375127300154,-1.2590153847839949,5.93119810362153,ztfr
58657.41530090012,-11.428549511454857,7.741264922577866,ztfr
58658.21880789986,0.5641940833092263,2.8724932284913938,ztfg
58658.24914349988,3.562767528501091,3.180982828294091,ztfr
58659.180416699965,-4.45716012878132,9.085304411234583,ztfi
58660.17393520009,0.29309063384250705,5.906895402361625,ztfg
58660.32173610013,-8.395388300954162,3.2483874454542345,ztfr
58660.342222199775,1.6097823853855915,3.0099776124587354,ztfg
58661.30703700008,-5.994516989336084,3.8152479611080494,ztfr
58661.31733800005,-6.838039255158506,4.30304596770826,ztfr
58662.22853010008,0.5622198916571856,2.9252029212608828,ztfg
58662.2494907002,-0.3241513419326744,4.0018384783611305,ztfr
58663.18400460016,-5.01664326360311,10.296679961058015,ztfi
58663.30618060008,0.6506025134413528,3.538085428266533,ztfr
58663.307106500026,-9.484334884938832,3.952229188594533,ztfr
58663.318171299994,-4.396865431446379,4.003483728168963,ztfr
58665.20826390013,0.5983265024626322,2.955849973894229,ztfg
58665.2146528,-6.771494549315797,2.615993771030474,ztfg
58665.35422449978,-9.261014016922994,4.260879446928668,ztfr
58666.21509259986,-0.5313457753269476,3.530269982902477,ztfg
58666.216527800076,-1.082196098049598,2.9574359519654037,ztfg
58666.239189799875,-0.015118647160195233,3.01306758819236,ztfg
58666.27056710003,-3.815105641061718,3.4742278833047773,ztfr
58667.17984949984,-0.9588938363929036,8.742490079342716,ztfi
58667.321064800024,-1.7861156790391757,2.8577335522978005,ztfg
58667.34199069999,0.5410193884618804,3.010048317763708,ztfg
58668.32241899986,-6.23601519114424,4.280727587600318,ztfr
58669.32623839984,-9.983418020495638,3.965051154361318,ztfr
58669.327152799815,-6.9001013170023775,3.7292067952880448,ztfr
58670.2837731,2.025496760832483,2.943196064138568,ztfg
58670.29863430001,0.31915733032617194,4.173595560612645,ztfr
58671.18123839982,-1.6464716077811936,8.368557881107547,ztfi
58671.19295139983,1.6577155051081767,3.9737793593324726,ztfr
58671.28533559991,-1.4224423125742485,3.83628055564497,ztfg
58672.22626159992,-12.353633389548584,4.402099397008981,ztfr
58672.22717589978,-10.695371378325419,4.917613355950609,ztfr
58672.31711809989,-1.5322891448595657,2.6107668817187255,ztfg
58673.225185200106,-5.8858795324970705,4.362645948747676,ztfr
58673.30899310019,-1.9098016805141944,2.850108717445497,ztfg
58674.228460600134,7.938677742713143,4.367508583474671,ztfr
58674.22891200008,5.618307599424788,4.632031418820091,ztfr
58674.3177894,-4.3653468328151135,3.883804194889868,ztfg
58674.354016200174,-0.7538004399246582,3.0597415806337924,ztfg
58675.21755790012,-11.180602382295923,9.544637211485888,ztfi
58675.25425929995,-2.990371450995413,4.918677696859552,ztfr
58675.25575229991,1.170271067990166,5.31106808304683,ztfr
58675.319837999996,-4.058389245313082,5.008192618397395,ztfg
58675.32862270018,1.6820856281246774,4.975262714016598,ztfg
58675.35385419987,-0.28949419350626676,4.0092914977877765,ztfg
58676.253900500014,-2.8438102190491015,6.769368582543901,ztfr
58676.306006900035,4.736694906430604,6.460322675322301,ztfg
58676.3228703998,-5.490925954718799,5.785866090965218,ztfg
58677.236169000156,-0.31539589147260183,6.529356786920996,ztfr
58677.2366204001,-6.408776390537961,6.375452302202436,ztfr
58678.21649309993,0.7716882081486837,6.476521222014155,ztfr
58678.230173599906,-3.9079787446240477,6.046001051889469,ztfr
58678.28603010019,12.265243541802484,8.84380182544509,ztfg
58679.22557870019,-5.546188366645145,6.806483198409108,ztfr
58679.25612269994,-1.4221282058178104,9.496380489887027,ztfi
58679.28553240001,-7.702041104980512,7.365982976579735,ztfg
58679.295798600186,3.3319313055386544,7.808744909263991,ztfg
58679.31548610004,5.62797733206617,8.138034121060597,ztfg
58680.2079977002,-9.314262231301598,7.665132766899388,ztfg
58680.2191319,-2.6056520654230635,7.983897938587742,ztfg
58680.22627309989,-8.072830760774902,9.24019245438894,ztfg
58680.22672449984,-4.744238339701299,9.434387397837076,ztfg
58680.254513899796,-10.523343607888393,8.544207313395304,ztfr
58681.183379599825,-2.037901418256548,7.434857279458617,ztfg
58681.193171299994,-6.380876949526219,8.102346312102934,ztfg
58681.194085599855,2.3662117302359205,7.5164503325913445,ztfg
58681.22750000004,-4.660774950140566,8.549933151759936,ztfg
58681.26724540023,-17.01393641340738,7.902804343859753,ztfr
58681.27947920002,-15.555080956591402,7.875249559228504,ztfr
58682.18515049992,-4.891402393733374,5.541463791571879,ztfg
58682.194594900124,0.21451048377988036,5.749529491111573,ztfg
58682.226446799934,-9.634781958823758,5.821907362223028,ztfg
58682.281354200095,-2.58888491318578,6.907818378798285,ztfr
58682.289293999784,5.535674341510967,6.770414736044088,ztfr
58682.289745400194,-0.6943158320364496,6.09981259946028,ztfr
58683.18777780002,-2.753543466019284,3.4113801034458606,ztfg
58683.20276620006,-0.383501197166957,4.149661951003308,ztfg
58683.30006940011,-158.78097562849527,33.0006353938926,ztfi
58684.19228010019,-3.4139287801977933,2.968849456495006,ztfg
58684.22844910016,0.24579743510597118,4.790840907046019,ztfg
58684.22937500011,1.6868824384517214,4.791829724127566,ztfg
58685.17076390004,-2.666867266214841,3.5015416241303936,ztfg
58685.20111110015,-0.9943436524447714,2.8968619492371976,ztfg
58685.32296299981,-11.619617699347751,5.37792677977666,ztfr
58686.18731479999,-3.6699356629255697,8.87111425106347,ztfg
58686.20395829994,4.002570426992294,3.2591798869396733,ztfg
58686.286574100144,0.8709361250800233,3.7443130740268367,ztfg
58686.305428199936,-7.536820198540899,4.6444731838669195,ztfr
58688.302233799826,-0.3669627769854919,3.4074190278156573,ztfg
58688.34445599979,7.72716851251138,10.564999191996508,ztfi
58688.36341439979,-3.554970307309907,6.336901040794944,ztfr
58690.27724540001,-0.1454364749461629,2.852924007558334,ztfg
58691.18541669985,0.30209148193010626,3.9588925612258885,ztfr
58691.19847219996,-0.9573795352990087,4.050043750957686,ztfr
58691.22563660005,0.5382294745526336,3.07442979344696,ztfg
58691.310023100115,0.6899078500692012,3.669738537954241,ztfg
58692.19131939998,-3.175220553628517,3.4394980304752143,ztfg
58692.22100690007,-1.6693063895597988,2.8550911403546526,ztfg
58692.307708300184,-20.08108323723525,10.645151267014857,ztfi
58692.32502309978,-0.7218467311548142,4.958773179537557,ztfr
58693.21475689998,4.1068108076064895,8.651523669007837,ztfr
58693.237951400224,2.1086564918215425,3.719238800390213,ztfg
58693.25753469998,2.7793262069389453,3.055248165718508,ztfg
58693.274131900165,-1.2178821112022562,3.5995684732022806,ztfg
58694.2078009001,-6.295735649727392,4.318695604707614,ztfr
58694.22687500017,-0.07040258601849024,3.1228305656915425,ztfg
58695.23377310019,3.1453233739448176,3.995415277357454,ztfr
58695.23421300016,10.217480260638382,4.0721876864053534,ztfr
58696.27053239988,-0.3385959709217638,3.3359055161072138,ztfg
58696.333495399915,-0.7642019708643065,3.340783025960076,ztfg
58696.347314800136,-3.8332233716704156,4.6589505312812305,ztfr
58697.180208299775,-7.508190280163601,4.053446787490503,ztfr
58697.202673600055,4.470620902432681,3.0075687293171134,ztfg
58698.16079859994,6.043451546491681,8.444941715510645,ztfr
58698.20424770005,-7.458549382509763,5.544593752455598,ztfg
58699.179837999865,2.5932824402003427,3.3744918285852727,ztfg
58699.20031249989,-3.920750136122219,3.3387337858189823,ztfg
58700.17732639983,1.9827591064208339,4.184021991131489,ztfr
58700.269548600074,2.0973344175204556,3.2080657109102186,ztfg
58700.38421300007,3.2299119222850043,8.047477530023965,ztfr
58701.16707180021,-7.426237616410953,32.93499736439595,ztfr
58701.20738429995,-24.736974315077415,21.59505980407266,ztfg
58702.17188660009,-4.005446012174517,26.248283961951273,ztfr
58703.161284700036,-9.247791268438798,10.176451294237864,ztfi
58703.16900460003,-31.31769219726093,9.069959694997435,ztfr
58703.19769679988,1.6583033960995959,5.3635873880242295,ztfg
58705.15346059995,-2.971955837933374,7.165355482262482,ztfr
58705.180081000086,-3.3519489230461916,6.28664598826685,ztfr
58705.254525499884,0.19997583821179557,6.5019279139260755,ztfg
58706.17122690007,3.3825585717948936,5.20120028171602,ztfg
58707.164166700095,-1.8280246892376621,6.8402014199029795,ztfr
58707.267800900154,-3.2691629970766884,7.900967803241067,ztfg
58708.15548609989,-0.03281833141356707,7.635756586190095,ztfg
58708.176666699816,-1.600072708312718,7.162895196080137,ztfg
58708.17759260023,2.9254364391564405,7.000762007846937,ztfg
58708.34958329983,8.993069430057142,12.865542718572296,ztfg
58709.27006939985,-0.5248614191989874,7.964884395374326,ztfr
58710.167118099984,-3.4048656637571093,6.595949838352615,ztfg
58710.24142359989,-6.314069042997964,11.249591789220883,ztfi
58711.1525347,-4.093675370610342,6.140938180765118,ztfg
58711.220601900015,2.7247601867129077,7.71680065395317,ztfg
58711.2847684999,-23.477884754555543,10.022541497207914,ztfr
58711.30958329979,-2.6953385604151046,9.485577442528708,ztfr
58712.151736100204,1.178205935813949,4.532015063469149,ztfg
58712.17453699978,3.489389537632506,5.36072771990528,ztfg
58712.19184029987,2.8818372192363326,6.987961525692675,ztfg
58713.149236099795,-140.19470245474196,149.48754142723206,ztfg
58713.24586809985,-11.656444714617999,7.832377130392464,ztfr
58714.153506900184,1.0954791821827576,3.346312006660763,ztfg
58714.35042819986,-9.432187347177125,12.853227085150792,ztfr
58714.35134259984,7.325871141697871,11.68876476195279,ztfr
58715.16173609998,-3.3433835982622453,2.9960999957039993,ztfg
58715.246377300005,8.71842979366533,5.643910638324405,ztfg
58715.326805599965,1.3424917892452886,9.12798960821056,ztfr
58716.16636569984,-1.4938560299343417,2.8091680569627315,ztfg
58716.18314810004,-3.736616313126601,3.353880702611228,ztfg
58716.26509260014,-2.185289258405503,5.6611797603415965,ztfg
58718.15181710012,6.598008942473824,3.9159828464714868,ztfg
58718.175775500014,-7.312947330387162,2.98896955978532,ztfg
